date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,58.36,35.62,22.74,0.7514
2024-10-02,45.76,27.7,18.06,0.6426
2024-10-03,71.94,43.52,28.42,0.7598
2024-10-04,74.94,42.23,32.71,0.5546
2024-10-05,63.63,37.2,26.43,0.7372
2024-10-06,58.01,41.67,16.34,0.7047
2024-10-07,58.14,32.62,25.52,0.5742
2024-10-08,81.04,51.92,29.12,0.6563
2024-10-09,71.2,43.64,27.56,0.7769
2024-10-10,77.14,43.16,33.98,0.7059
2024-10-11,74.39,45.37,29.02,0.5106
2024-10-12,46.88,33.02,13.86,0.7297
2024-10-13,61.9,44.02,17.88,0.6088
2024-10-14,74.19,49.54,24.65,0.6278
2024-10-15,78.63,50.97,27.66,0.7377
2024-10-16,81.48,44.06,37.42,0.5665
2024-10-17,76.47,50.76,25.71,0.4964
2024-10-18,54.67,38.2,16.47,0.5906
2024-10-19,61.55,31.26,30.29,0.6052
2024-10-20,63.19,33.64,29.55,0.8175
2024-10-21,42.73,27.18,15.55,0.6173
2024-10-22,70.17,37.19,32.98,0.5068
2024-10-23,41.01,21.6,19.41,0.6155
2024-10-24,56.41,39.98,16.43,0.7493
2024-10-25,54.39,32.52,21.87,0.5953
2024-10-26,59.0,33.2,25.8,0.601
2024-10-27,73.6,40.31,33.29,0.7082
2024-10-28,43.46,29.43,14.03,0.8829
2024-10-29,73.86,37.7,36.16,0.618
2024-10-30,75.26,43.06,32.2,0.53
2024-10-31,51.79,34.16,17.63,0.6507
2024-11-01,45.93,25.64,20.29,0.693
2024-11-02,74.79,47.66,27.13,0.49
2024-11-03,55.76,35.05,20.71,0.8168
2024-11-04,52.73,27.77,24.96,0.8916
2024-11-05,79.01,44.72,34.29,0.5725
2024-11-06,70.41,35.93,34.48,0.6736
2024-11-07,59.44,31.42,28.02,0.7012
2024-11-08,67.52,35.25,32.27,0.6624
2024-11-09,50.59,34.25,16.34,0.4626
2024-11-10,43.37,28.72,14.65,0.603
2024-11-11,78.46,46.76,31.7,0.8917
2024-11-12,79.94,56.48,23.46,0.621
2024-11-13,60.82,35.31,25.51,0.4754
2024-11-14,61.12,36.54,24.58,0.572
2024-11-15,67.66,38.59,29.07,0.9183
2024-11-16,60.56,32.21,28.35,0.5637
2024-11-17,49.53,25.83,23.7,0.4025
2024-11-18,42.93,28.88,14.05,0.3863
2024-11-19,52.69,30.09,22.6,0.6242
2024-11-20,76.34,46.88,29.46,0.4533
2024-11-21,54.24,33.71,20.53,0.8216
2024-11-22,73.96,47.68,26.28,0.9363
2024-11-23,45.19,30.06,15.13,0.9722
2024-11-24,67.2,45.58,21.62,0.5421
2024-11-25,69.17,38.15,31.02,0.5191
2024-11-26,44.21,23.02,21.19,0.656
2024-11-27,63.54,31.91,31.63,0.5623
2024-11-28,76.46,46.36,30.1,0.4589
2024-11-29,54.55,36.91,17.64,0.7669
2024-11-30,80.28,44.8,35.48,0.8445
2024-12-01,69.14,43.95,25.19,0.4576
2024-12-02,67.53,35.58,31.95,0.7157
2024-12-03,83.41,55.4,28.01,0.6064
2024-12-04,43.16,24.07,19.09,0.421
2024-12-05,48.08,33.71,14.37,0.4919
2024-12-06,43.66,28.71,14.95,0.7496
2024-12-07,78.19,40.7,37.49,0.4903
2024-12-08,49.0,28.68,20.32,0.7324
2024-12-09,78.68,43.59,35.09,0.7459
2024-12-10,78.27,49.0,29.27,0.7203
2024-12-11,56.12,40.34,15.78,0.5639
2024-12-12,57.99,36.81,21.18,0.8119
2024-12-13,53.28,29.28,24.0,0.5662
2024-12-14,56.57,31.53,25.04,0.6681
2024-12-15,67.55,44.75,22.8,0.753
2024-12-16,58.61,40.05,18.56,0.7305
2024-12-17,59.88,34.22,25.66,0.6565
2024-12-18,51.93,35.43,16.5,0.4403
2024-12-19,51.25,34.49,16.76,0.8864
2024-12-20,79.38,42.87,36.51,0.6799
2024-12-21,67.87,42.2,25.67,0.5953
2024-12-22,62.1,32.57,29.53,0.5015
2024-12-23,75.17,39.36,35.81,0.8612
2024-12-24,56.12,39.65,16.47,0.5656
2024-12-25,69.92,47.41,22.51,0.5191
2024-12-26,53.37,36.01,17.36,0.6826
2024-12-27,52.71,28.44,24.27,0.5783
2024-12-28,73.51,44.61,28.9,0.7083
2024-12-29,55.71,33.41,22.3,0.7203
2024-12-30,75.65,40.12,35.53,0.7593
