date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,28.76,17.86,10.9,0.5246
2024-10-02,24.65,14.68,9.97,0.8588
2024-10-03,27.97,18.69,9.28,0.7011
2024-10-04,29.99,18.35,11.64,0.579
2024-10-05,22.28,12.11,10.17,0.8231
2024-10-06,29.38,20.32,9.06,0.9073
2024-10-07,29.52,19.72,9.8,0.7616
2024-10-08,17.1,8.68,8.42,0.6459
2024-10-09,26.78,13.75,13.03,0.7737
2024-10-10,21.38,13.98,7.4,0.7939
2024-10-11,16.04,10.95,5.09,0.7037
2024-10-12,27.81,18.23,9.58,0.4319
2024-10-13,23.43,13.29,10.14,0.6545
2024-10-14,22.98,13.09,9.89,0.5551
2024-10-15,26.14,16.82,9.32,0.6172
2024-10-16,35.01,21.61,13.4,0.5848
2024-10-17,19.74,12.88,6.86,0.675
2024-10-18,27.54,17.7,9.84,0.804
2024-10-19,19.8,13.09,6.71,0.5797
2024-10-20,17.58,10.82,6.76,0.6935
2024-10-21,24.64,14.58,10.06,0.6705
2024-10-22,33.95,18.16,15.79,0.6866
2024-10-23,27.48,17.32,10.16,0.5615
2024-10-24,33.46,22.61,10.85,0.7001
2024-10-25,21.63,13.35,8.28,0.5949
2024-10-26,24.5,16.28,8.22,0.5425
2024-10-27,17.71,12.75,4.96,0.6156
2024-10-28,34.0,24.46,9.54,0.5694
2024-10-29,15.98,11.36,4.62,0.6694
2024-10-30,17.96,10.82,7.14,0.5882
2024-10-31,31.93,17.47,14.46,0.2654
2024-11-01,27.21,15.36,11.85,0.5461
2024-11-02,31.25,17.74,13.51,0.6525
2024-11-03,26.31,17.83,8.48,0.4722
2024-11-04,34.99,22.9,12.09,0.5395
2024-11-05,32.38,20.47,11.91,0.5275
2024-11-06,27.29,15.61,11.68,0.594
2024-11-07,28.86,17.04,11.82,0.5199
2024-11-08,23.98,12.65,11.33,0.7212
2024-11-09,24.15,12.84,11.31,0.8646
2024-11-10,17.31,9.21,8.1,0.4677
2024-11-11,21.18,13.79,7.39,0.7168
2024-11-12,19.85,12.26,7.59,0.56
2024-11-13,19.32,13.36,5.96,0.6087
2024-11-14,33.55,18.53,15.02,0.7909
2024-11-15,33.95,19.6,14.35,0.8145
2024-11-16,17.36,11.3,6.06,0.7308
2024-11-17,32.71,21.69,11.02,0.5623
2024-11-18,16.52,10.47,6.05,0.7674
2024-11-19,18.73,12.28,6.45,0.6233
2024-11-20,30.69,19.96,10.73,0.6142
2024-11-21,29.65,17.93,11.72,0.7189
2024-11-22,18.06,10.89,7.17,0.6132
2024-11-23,24.43,13.3,11.13,0.746
2024-11-24,22.56,15.02,7.54,0.5847
2024-11-25,28.1,16.7,11.4,0.7952
2024-11-26,32.87,19.35,13.52,0.5674
2024-11-27,15.21,8.3,6.91,0.6361
2024-11-28,32.26,16.31,15.95,0.5814
2024-11-29,22.71,11.66,11.05,0.5992
2024-11-30,32.76,22.3,10.46,0.6304
2024-12-01,27.35,14.47,12.88,0.8354
2024-12-02,30.8,22.02,8.78,0.7956
2024-12-03,30.09,15.92,14.17,0.4784
2024-12-04,21.16,14.15,7.01,0.4534
2024-12-05,21.47,11.42,10.05,0.494
2024-12-06,33.73,20.66,13.07,0.6485
2024-12-07,16.23,8.98,7.25,0.797
2024-12-08,15.19,9.63,5.56,0.5618
2024-12-09,30.04,17.08,12.96,0.6809
2024-12-10,34.39,19.7,14.69,0.8198
2024-12-11,16.08,11.5,4.58,0.7859
2024-12-12,22.75,15.72,7.03,0.7849
2024-12-13,21.76,12.31,9.45,0.6697
2024-12-14,31.82,17.7,14.12,0.6336
2024-12-15,32.0,17.66,14.34,0.5195
2024-12-16,33.8,17.22,16.58,0.701
2024-12-17,20.32,12.36,7.96,0.7476
2024-12-18,27.04,16.42,10.62,0.5137
2024-12-19,30.47,17.4,13.07,0.7099
2024-12-20,20.54,12.35,8.19,0.7309
2024-12-21,16.27,8.59,7.68,0.6222
2024-12-22,32.82,18.21,14.61,0.7315
2024-12-23,25.26,12.92,12.34,0.5327
2024-12-24,22.11,14.67,7.44,0.7305
2024-12-25,29.75,17.54,12.21,0.5882
2024-12-26,20.28,13.47,6.81,0.6397
2024-12-27,24.58,15.43,9.15,0.6758
2024-12-28,34.43,23.03,11.4,0.5409
2024-12-29,32.4,18.22,14.18,0.5787
2024-12-30,22.74,13.97,8.77,0.5193
