date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,84.85,55.92,28.93,0.5407
2024-10-02,96.59,50.46,46.13,0.7364
2024-10-03,84.03,44.66,39.37,0.6451
2024-10-04,157.31,81.49,75.82,0.5301
2024-10-05,138.0,76.58,61.42,0.3447
2024-10-06,130.66,93.4,37.26,0.6101
2024-10-07,99.99,52.15,47.84,0.7315
2024-10-08,86.89,61.11,25.78,0.6212
2024-10-09,119.94,68.79,51.15,0.5741
2024-10-10,111.85,79.26,32.59,0.6206
2024-10-11,93.11,51.74,41.37,0.7445
2024-10-12,99.93,68.76,31.17,0.5379
2024-10-13,150.63,79.7,70.93,0.5867
2024-10-14,149.88,99.89,49.99,0.6554
2024-10-15,160.54,82.47,78.07,0.7288
2024-10-16,101.55,70.86,30.69,0.528
2024-10-17,145.85,83.66,62.19,0.6069
2024-10-18,109.55,69.17,40.38,0.6716
2024-10-19,141.33,88.83,52.5,0.7465
2024-10-20,129.77,81.62,48.15,0.4714
2024-10-21,105.6,70.6,35.0,0.8304
2024-10-22,150.55,90.85,59.7,0.5472
2024-10-23,130.35,85.98,44.37,0.6488
2024-10-24,110.26,76.4,33.86,0.5678
2024-10-25,106.11,64.38,41.73,0.7522
2024-10-26,111.06,65.22,45.84,0.5731
2024-10-27,160.03,101.56,58.47,0.7776
2024-10-28,107.02,68.79,38.23,0.4722
2024-10-29,106.92,76.39,30.53,0.6149
2024-10-30,116.9,71.73,45.17,0.6304
2024-10-31,138.06,77.85,60.21,0.6632
2024-11-01,157.99,81.18,76.81,0.6232
2024-11-02,138.42,99.32,39.1,0.7872
2024-11-03,106.25,60.15,46.1,0.6635
2024-11-04,138.08,81.86,56.22,0.4757
2024-11-05,148.42,97.28,51.14,0.6772
2024-11-06,157.4,87.96,69.44,0.7198
2024-11-07,148.27,92.94,55.33,0.684
2024-11-08,142.14,81.5,60.64,0.6272
2024-11-09,107.66,61.39,46.27,0.8828
2024-11-10,158.02,111.21,46.81,0.8181
2024-11-11,132.91,86.39,46.52,0.6542
2024-11-12,124.52,88.3,36.22,0.6109
2024-11-13,91.25,52.85,38.4,0.906
2024-11-14,118.97,59.53,59.44,0.7735
2024-11-15,145.93,74.29,71.64,0.7004
2024-11-16,105.38,71.54,33.84,0.6181
2024-11-17,89.2,47.39,41.81,0.5813
2024-11-18,125.53,69.28,56.25,0.5133
2024-11-19,137.27,79.07,58.2,0.5201
2024-11-20,127.36,81.96,45.4,0.682
2024-11-21,128.64,79.59,49.05,0.6423
2024-11-22,117.27,75.31,41.96,0.8762
2024-11-23,102.28,70.04,32.24,0.5346
2024-11-24,151.4,88.77,62.63,0.7108
2024-11-25,154.33,107.7,46.63,0.6943
2024-11-26,92.67,65.21,27.46,0.6579
2024-11-27,120.9,80.89,40.01,0.5556
2024-11-28,93.61,54.96,38.65,0.7144
2024-11-29,116.74,68.09,48.65,0.7788
2024-11-30,146.19,86.69,59.5,0.5459
2024-12-01,147.43,101.0,46.43,0.9034
2024-12-02,96.24,67.04,29.2,0.6206
2024-12-03,107.04,75.86,31.18,0.5675
2024-12-04,141.09,79.08,62.01,0.7385
2024-12-05,158.32,89.73,68.59,0.5767
2024-12-06,154.87,104.06,50.81,0.6471
2024-12-07,92.95,46.82,46.13,0.6204
2024-12-08,107.97,71.38,36.59,0.5838
2024-12-09,110.01,63.12,46.89,0.6109
2024-12-10,128.7,80.14,48.56,0.6047
2024-12-11,143.73,82.2,61.53,0.8916
2024-12-12,99.29,61.49,37.8,0.5912
2024-12-13,155.67,81.92,73.75,0.601
2024-12-14,135.35,79.31,56.04,0.6943
2024-12-15,103.63,58.44,45.19,0.6365
2024-12-16,158.87,80.0,78.87,0.6361
2024-12-17,103.7,72.15,31.55,0.7692
2024-12-18,106.32,69.95,36.37,0.6037
2024-12-19,82.15,53.4,28.75,0.659
2024-12-20,94.18,62.06,32.12,0.5146
2024-12-21,112.0,74.93,37.07,0.6161
2024-12-22,99.49,58.62,40.87,0.873
2024-12-23,106.13,67.51,38.62,0.6194
2024-12-24,143.54,81.05,62.49,0.8638
2024-12-25,110.67,71.72,38.95,0.8419
2024-12-26,111.51,64.18,47.33,0.6265
2024-12-27,135.8,91.09,44.71,0.8189
2024-12-28,160.02,110.96,49.06,0.57
2024-12-29,107.97,65.95,42.02,0.346
2024-12-30,106.69,75.19,31.5,0.631
