transaction_id,timestamp,amount_sar,payment_method
biz_0296-000020,2024-10-01 08:46:53,102.57,mada
biz_0296-000015,2024-10-01 09:15:34,18.45,mada
biz_0296-000011,2024-10-01 09:37:31,78.46,cash
biz_0296-000014,2024-10-01 09:39:22,44.6,cash
biz_0296-000010,2024-10-01 09:42:41,47.35,cash
biz_0296-000004,2024-10-01 11:23:17,29.0,cash
biz_0296-000002,2024-10-01 11:32:53,47.91,cash
biz_0296-000007,2024-10-01 11:37:36,33.85,mada
biz_0296-000021,2024-10-01 11:41:37,27.13,cash
biz_0296-000023,2024-10-01 12:39:43,21.08,mada
biz_0296-000016,2024-10-01 13:20:35,82.75,mada
biz_0296-000024,2024-10-01 15:09:39,10.55,mada
biz_0296-000012,2024-10-01 15:10:21,34.27,mada
biz_0296-000006,2024-10-01 15:13:22,29.87,mada
biz_0296-000018,2024-10-01 15:40:35,42.4,cash
biz_0296-000008,2024-10-01 15:52:24,52.46,mada
biz_0296-000003,2024-10-01 15:57:27,63.26,mada
biz_0296-000013,2024-10-01 16:46:32,31.32,cash
biz_0296-000005,2024-10-01 17:23:21,26.52,cash
biz_0296-000022,2024-10-01 18:02:58,27.05,mada
biz_0296-000001,2024-10-01 18:39:52,45.49,cash
biz_0296-000017,2024-10-01 19:53:21,24.18,credit_card
biz_0296-000019,2024-10-01 20:06:16,22.55,mada
biz_0296-000009,2024-10-01 21:56:07,46.48,mada
biz_0296-000037,2024-10-02 10:04:00,45.27,mada
biz_0296-000048,2024-10-02 10:12:51,38.36,cash
biz_0296-000030,2024-10-02 10:32:03,38.62,credit_card
biz_0296-000028,2024-10-02 11:09:22,25.6,mada
biz_0296-000031,2024-10-02 11:21:24,32.12,mada
biz_0296-000043,2024-10-02 12:20:09,23.46,cash
biz_0296-000041,2024-10-02 12:55:49,23.84,cash
biz_0296-000036,2024-10-02 13:26:17,26.42,mada
biz_0296-000027,2024-10-02 13:29:26,19.32,cash
biz_0296-000040,2024-10-02 13:56:01,20.02,cash
biz_0296-000029,2024-10-02 14:07:42,22.25,cash
biz_0296-000035,2024-10-02 14:22:34,36.75,cash
biz_0296-000034,2024-10-02 14:32:09,17.94,mada
biz_0296-000032,2024-10-02 15:05:03,56.48,mada
biz_0296-000033,2024-10-02 16:17:31,52.66,credit_card
biz_0296-000025,2024-10-02 16:40:15,39.47,mada
