transaction_id,timestamp,amount_sar,payment_method
biz_0320-000011,2024-10-01 07:24:35,66.38,mada
biz_0320-000031,2024-10-01 07:51:48,23.03,mada
biz_0320-000010,2024-10-01 08:12:13,34.39,cash
biz_0320-000044,2024-10-01 08:27:59,33.0,mada
biz_0320-000013,2024-10-01 08:38:27,40.47,cash
biz_0320-000006,2024-10-01 08:48:49,16.0,mada
biz_0320-000026,2024-10-01 09:02:40,17.73,mada
biz_0320-000037,2024-10-01 09:25:57,54.13,credit_card
biz_0320-000050,2024-10-01 09:41:26,24.83,mada
biz_0320-000045,2024-10-01 09:46:08,37.28,mada
biz_0320-000005,2024-10-01 10:23:50,54.53,mada
biz_0320-000012,2024-10-01 10:58:54,44.7,credit_card
biz_0320-000018,2024-10-01 11:11:36,33.27,credit_card
biz_0320-000039,2024-10-01 11:37:34,15.74,mada
biz_0320-000008,2024-10-01 11:46:58,21.36,mada
biz_0320-000041,2024-10-01 11:54:53,83.21,mada
biz_0320-000002,2024-10-01 11:58:48,24.43,mada
biz_0320-000022,2024-10-01 12:03:42,33.11,mada
biz_0320-000020,2024-10-01 12:21:29,65.04,mada
biz_0320-000014,2024-10-01 12:38:07,24.87,credit_card
biz_0320-000036,2024-10-01 13:05:00,15.99,cash
biz_0320-000016,2024-10-01 13:22:45,27.08,mada
biz_0320-000007,2024-10-01 13:24:09,28.33,mada
biz_0320-000028,2024-10-01 13:52:17,42.11,cash
biz_0320-000035,2024-10-01 14:07:55,72.0,mada
biz_0320-000038,2024-10-01 14:39:24,27.25,mada
biz_0320-000053,2024-10-01 14:46:06,30.55,mada
biz_0320-000033,2024-10-01 15:22:20,85.47,mada
biz_0320-000049,2024-10-01 15:40:56,43.82,cash
biz_0320-000030,2024-10-01 16:23:23,39.17,credit_card
biz_0320-000017,2024-10-01 17:00:45,32.43,mada
biz_0320-000027,2024-10-01 17:05:34,41.16,credit_card
biz_0320-000021,2024-10-01 17:06:23,39.92,cash
biz_0320-000051,2024-10-01 17:47:37,109.68,credit_card
biz_0320-000032,2024-10-01 18:03:36,42.76,mada
biz_0320-000042,2024-10-01 18:51:40,34.72,mada
