date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,43.71,29.99,13.72,0.6052
2024-10-02,36.94,26.19,10.75,0.685
2024-10-03,33.05,18.15,14.9,0.6289
2024-10-04,52.65,35.78,16.87,0.6166
2024-10-05,48.21,25.94,22.27,0.7364
2024-10-06,62.8,35.88,26.92,0.9515
2024-10-07,61.63,41.23,20.4,0.4963
2024-10-08,41.76,23.31,18.45,0.8229
2024-10-09,56.0,31.09,24.91,0.6279
2024-10-10,43.06,26.97,16.09,0.4946
2024-10-11,48.32,24.67,23.65,0.4994
2024-10-12,47.12,31.31,15.81,0.5871
2024-10-13,43.02,24.97,18.05,0.9361
2024-10-14,57.21,33.51,23.7,0.8851
2024-10-15,42.24,23.39,18.85,0.5823
2024-10-16,32.23,22.72,9.51,0.8694
2024-10-17,50.37,28.95,21.42,0.7792
2024-10-18,36.07,22.81,13.26,0.7012
2024-10-19,52.15,31.01,21.14,0.6237
2024-10-20,56.43,39.37,17.06,0.2
2024-10-21,54.69,38.12,16.57,0.3513
2024-10-22,43.75,23.11,20.64,0.5763
2024-10-23,37.85,23.93,13.92,0.567
2024-10-24,44.4,27.4,17.0,0.6783
2024-10-25,40.58,27.91,12.67,0.5246
2024-10-26,51.96,30.74,21.22,0.5729
2024-10-27,52.94,30.97,21.97,0.7402
2024-10-28,34.65,20.32,14.33,0.6814
2024-10-29,43.55,24.58,18.97,0.7308
2024-10-30,48.62,32.09,16.53,0.5579
2024-10-31,47.61,33.46,14.15,0.6668
2024-11-01,46.58,32.13,14.45,0.7219
2024-11-02,50.54,25.98,24.56,0.649
2024-11-03,40.88,22.15,18.73,0.6866
2024-11-04,55.0,31.8,23.2,0.4073
2024-11-05,56.14,31.07,25.07,0.5406
2024-11-06,31.8,16.13,15.67,0.5235
2024-11-07,53.62,35.65,17.97,0.7617
2024-11-08,54.01,31.8,22.21,0.6454
2024-11-09,46.02,24.98,21.04,0.7578
2024-11-10,35.29,20.34,14.95,0.691
2024-11-11,57.54,33.79,23.75,0.5158
2024-11-12,48.68,26.45,22.23,0.8169
2024-11-13,55.48,29.26,26.22,0.4601
2024-11-14,40.16,26.56,13.6,0.6083
2024-11-15,35.92,25.65,10.27,0.5851
2024-11-16,44.29,25.78,18.51,0.774
2024-11-17,43.26,30.98,12.28,0.6948
2024-11-18,32.95,17.87,15.08,0.5542
2024-11-19,58.12,34.33,23.79,0.4965
2024-11-20,53.93,36.0,17.93,0.586
2024-11-21,43.32,29.97,13.35,0.5847
2024-11-22,51.38,34.22,17.16,0.6778
2024-11-23,32.49,16.98,15.51,0.6549
2024-11-24,48.58,30.37,18.21,0.6211
2024-11-25,39.71,20.25,19.46,0.8693
2024-11-26,49.3,25.91,23.39,0.6357
2024-11-27,40.28,20.92,19.36,0.4791
2024-11-28,42.52,29.72,12.8,0.5479
2024-11-29,55.54,30.41,25.13,0.6259
2024-11-30,36.47,24.2,12.27,0.693
2024-12-01,53.25,30.44,22.81,0.6441
2024-12-02,37.3,19.87,17.43,0.6782
2024-12-03,42.17,25.3,16.87,0.7353
2024-12-04,45.86,29.49,16.37,0.976
2024-12-05,58.52,36.8,21.72,0.6852
2024-12-06,48.56,24.41,24.15,0.6765
2024-12-07,54.06,33.77,20.29,0.7644
2024-12-08,57.12,39.61,17.51,0.6888
2024-12-09,62.42,33.27,29.15,0.7791
2024-12-10,54.12,28.45,25.67,0.7187
2024-12-11,50.41,29.91,20.5,0.834
2024-12-12,48.63,24.68,23.95,0.8644
2024-12-13,59.66,39.07,20.59,0.5357
2024-12-14,51.13,26.04,25.09,0.6607
2024-12-15,53.66,29.91,23.75,0.7125
2024-12-16,47.33,33.66,13.67,0.9177
2024-12-17,40.41,21.95,18.46,0.5585
2024-12-18,35.33,23.21,12.12,0.6559
2024-12-19,46.76,26.01,20.75,0.68
2024-12-20,38.03,21.29,16.74,0.6945
2024-12-21,46.24,31.9,14.34,0.6731
2024-12-22,43.14,26.32,16.82,0.7326
2024-12-23,50.14,27.72,22.42,0.6525
2024-12-24,37.33,25.61,11.72,0.646
2024-12-25,50.58,27.91,22.67,0.6027
2024-12-26,46.2,28.66,17.54,0.3734
2024-12-27,36.64,25.71,10.93,0.4983
2024-12-28,36.04,19.52,16.52,0.3912
2024-12-29,45.08,24.15,20.93,0.6191
2024-12-30,43.31,22.67,20.64,0.6124
