date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,145.06,73.18,71.88,0.4722
2024-10-02,146.87,85.65,61.22,0.3904
2024-10-03,206.05,144.65,61.4,0.6627
2024-10-04,146.02,73.32,72.7,0.4935
2024-10-05,199.37,137.93,61.44,0.6582
2024-10-06,172.32,119.97,52.35,0.6105
2024-10-07,175.29,124.65,50.64,0.7357
2024-10-08,200.28,118.41,81.87,0.4881
2024-10-09,204.36,134.12,70.24,0.5631
2024-10-10,185.66,111.03,74.63,0.6351
2024-10-11,217.51,117.75,99.76,0.5792
2024-10-12,170.38,104.56,65.82,0.5168
2024-10-13,178.48,109.43,69.05,0.7645
2024-10-14,232.29,121.61,110.68,0.5186
2024-10-15,169.8,117.3,52.5,0.6685
2024-10-16,157.46,107.62,49.84,0.5459
2024-10-17,207.5,132.27,75.23,0.6595
2024-10-18,218.36,114.12,104.24,0.7741
2024-10-19,183.46,106.68,76.78,0.5412
2024-10-20,165.78,117.76,48.02,0.6081
2024-10-21,155.64,87.85,67.79,0.7533
2024-10-22,185.93,115.25,70.68,0.6702
2024-10-23,220.64,150.34,70.3,0.5601
2024-10-24,185.05,97.91,87.14,0.6235
2024-10-25,184.68,110.02,74.66,0.7828
2024-10-26,175.51,116.11,59.4,0.7432
2024-10-27,170.89,109.98,60.91,0.6245
2024-10-28,266.12,185.64,80.48,0.5339
2024-10-29,196.13,102.25,93.88,0.5975
2024-10-30,169.87,101.83,68.04,0.5713
2024-10-31,217.94,151.39,66.55,0.7131
2024-11-01,177.32,103.94,73.38,0.5798
2024-11-02,215.46,112.62,102.84,0.5289
2024-11-03,156.07,105.76,50.31,0.8373
2024-11-04,163.97,82.43,81.54,0.7675
2024-11-05,208.97,136.23,72.74,0.7063
2024-11-06,187.96,112.83,75.13,0.6111
2024-11-07,205.05,126.46,78.59,0.5481
2024-11-08,251.26,157.83,93.43,0.5326
2024-11-09,158.59,95.45,63.14,0.5465
2024-11-10,157.28,97.28,60.0,0.7141
2024-11-11,183.39,108.57,74.82,0.6176
2024-11-12,191.64,100.95,90.69,0.6745
2024-11-13,179.99,127.68,52.31,0.6268
2024-11-14,189.64,102.44,87.2,0.5072
2024-11-15,225.28,149.66,75.62,0.7443
2024-11-16,207.0,114.79,92.21,0.6784
2024-11-17,195.12,115.87,79.25,0.6612
2024-11-18,196.89,114.11,82.78,0.5548
2024-11-19,210.85,125.64,85.21,0.4687
2024-11-20,202.64,132.18,70.46,0.517
2024-11-21,198.21,128.95,69.26,0.7353
2024-11-22,169.91,111.73,58.18,0.459
2024-11-23,200.51,127.49,73.02,0.7403
2024-11-24,170.62,88.32,82.3,0.6386
2024-11-25,166.21,109.29,56.92,0.7063
2024-11-26,219.83,148.98,70.85,0.5001
2024-11-27,202.61,140.11,62.5,0.6097
2024-11-28,207.8,138.7,69.1,0.4901
2024-11-29,195.02,119.08,75.94,0.9563
2024-11-30,152.89,101.03,51.86,0.5597
2024-12-01,206.07,126.12,79.95,0.8618
2024-12-02,169.64,103.66,65.98,0.7387
2024-12-03,180.87,118.94,61.93,0.5904
2024-12-04,173.1,113.57,59.53,0.5853
2024-12-05,172.88,113.84,59.04,0.5344
2024-12-06,194.79,98.72,96.07,0.5883
2024-12-07,143.14,87.87,55.27,0.4486
2024-12-08,165.25,92.05,73.2,0.4974
2024-12-09,193.42,139.02,54.4,0.7432
2024-12-10,200.92,116.37,84.55,0.3204
2024-12-11,215.98,140.39,75.59,0.7518
2024-12-12,149.63,106.27,43.36,0.4666
2024-12-13,212.97,137.78,75.19,0.6596
2024-12-14,207.9,137.65,70.25,0.8551
2024-12-15,202.56,113.56,89.0,0.8654
2024-12-16,172.9,89.43,83.47,0.4595
2024-12-17,138.85,85.94,52.91,0.64
2024-12-18,183.66,103.39,80.27,0.5854
2024-12-19,155.71,104.68,51.03,0.4356
2024-12-20,238.11,152.6,85.51,0.5636
2024-12-21,195.65,107.61,88.04,0.6555
2024-12-22,217.48,150.2,67.28,0.5844
2024-12-23,178.74,123.2,55.54,0.5688
2024-12-24,151.2,97.49,53.71,0.6537
2024-12-25,204.77,137.73,67.04,0.6457
2024-12-26,202.61,113.97,88.64,0.6026
2024-12-27,168.24,115.59,52.65,0.5522
2024-12-28,201.73,129.7,72.03,0.7914
2024-12-29,166.95,108.27,58.68,0.6148
2024-12-30,206.88,121.57,85.31,0.6055
