transaction_id,timestamp,amount_sar,payment_method
biz_0394-000002,2024-10-01 16:35:56,710.35,mada
biz_0394-000005,2024-10-01 17:21:01,826.21,mada
biz_0394-000001,2024-10-01 17:38:05,546.11,mada
biz_0394-000007,2024-10-01 18:09:17,1227.39,mada
biz_0394-000003,2024-10-01 18:25:56,1493.19,mada
biz_0394-000006,2024-10-01 19:22:10,2885.04,mada
biz_0394-000009,2024-10-01 19:42:35,1101.22,cash
biz_0394-000008,2024-10-01 21:06:41,1511.4,mada
biz_0394-000004,2024-10-01 21:35:31,3142.35,mada
biz_0394-000011,2024-10-02 10:13:34,1160.67,mada
biz_0394-000020,2024-10-02 11:26:57,2220.06,mada
biz_0394-000017,2024-10-02 13:55:06,1608.69,mada
biz_0394-000015,2024-10-02 14:34:09,871.05,credit_card
biz_0394-000014,2024-10-02 15:56:12,5294.24,credit_card
biz_0394-000018,2024-10-02 16:45:09,1145.24,mada
biz_0394-000013,2024-10-02 16:57:27,1226.22,mada
biz_0394-000016,2024-10-02 18:46:32,2367.13,credit_card
biz_0394-000019,2024-10-02 21:46:10,1144.25,mada
biz_0394-000010,2024-10-02 22:27:43,1213.99,mada
biz_0394-000012,2024-10-02 22:35:21,1141.13,mada
biz_0394-000028,2024-10-03 15:32:45,1160.75,mada
biz_0394-000027,2024-10-03 15:33:05,4791.67,mada
biz_0394-000021,2024-10-03 16:53:11,323.18,mada
biz_0394-000024,2024-10-03 17:55:44,4379.63,mada
biz_0394-000026,2024-10-03 17:55:50,1232.47,mada
biz_0394-000023,2024-10-03 18:39:12,2235.82,mada
biz_0394-000025,2024-10-03 19:23:00,1754.77,mada
biz_0394-000022,2024-10-03 20:06:35,3099.03,mada
biz_0394-000037,2024-10-04 09:17:14,1666.5,mada
biz_0394-000035,2024-10-04 10:06:50,2310.4,mada
biz_0394-000033,2024-10-04 12:48:26,873.7,mada
biz_0394-000038,2024-10-04 13:40:43,2264.63,credit_card
biz_0394-000030,2024-10-04 14:40:50,1710.9,mada
biz_0394-000031,2024-10-04 15:03:56,3187.53,mada
biz_0394-000032,2024-10-04 15:39:21,1249.2,mada
biz_0394-000036,2024-10-04 16:06:30,1338.39,cash
biz_0394-000039,2024-10-04 17:10:10,1448.54,mada
biz_0394-000034,2024-10-04 19:33:13,1513.79,mada
biz_0394-000029,2024-10-04 22:34:03,1520.13,mada
biz_0394-000041,2024-10-06 14:00:44,1508.58,mada
biz_0394-000045,2024-10-06 14:20:53,1340.19,cash
biz_0394-000049,2024-10-06 15:55:17,15946.07,mada
biz_0394-000040,2024-10-06 16:17:19,3553.2,mada
biz_0394-000047,2024-10-06 16:49:47,2299.06,mada
