transaction_id,timestamp,amount_sar,payment_method
biz_0281-000077,2024-10-01 06:22:51,62.34,mada
biz_0281-000038,2024-10-01 06:48:15,13.56,cash
biz_0281-000108,2024-10-01 07:01:27,30.48,mada
biz_0281-000041,2024-10-01 07:03:12,19.22,mada
biz_0281-000020,2024-10-01 07:13:39,47.53,mada
biz_0281-000015,2024-10-01 07:17:22,27.49,credit_card
biz_0281-000039,2024-10-01 07:20:13,19.16,cash
biz_0281-000048,2024-10-01 07:31:27,16.47,credit_card
biz_0281-000059,2024-10-01 07:36:37,50.02,mada
biz_0281-000032,2024-10-01 07:37:15,45.71,cash
biz_0281-000068,2024-10-01 07:49:45,63.06,cash
biz_0281-000034,2024-10-01 07:52:01,25.32,credit_card
biz_0281-000021,2024-10-01 07:55:08,46.71,cash
biz_0281-000046,2024-10-01 07:55:24,33.24,mada
biz_0281-000069,2024-10-01 08:01:31,16.46,mada
biz_0281-000026,2024-10-01 08:05:19,49.29,mada
biz_0281-000076,2024-10-01 08:14:45,21.01,mada
biz_0281-000086,2024-10-01 08:25:41,58.02,mada
biz_0281-000047,2024-10-01 08:27:30,48.04,mada
biz_0281-000111,2024-10-01 08:29:20,32.67,cash
biz_0281-000071,2024-10-01 08:40:23,25.75,credit_card
biz_0281-000053,2024-10-01 08:41:30,41.9,mada
biz_0281-000106,2024-10-01 08:56:06,49.34,mada
biz_0281-000060,2024-10-01 08:56:53,22.07,mada
biz_0281-000030,2024-10-01 09:08:21,24.61,credit_card
biz_0281-000006,2024-10-01 09:10:20,32.28,credit_card
biz_0281-000090,2024-10-01 09:10:33,33.55,mada
biz_0281-000042,2024-10-01 09:23:51,19.75,mada
biz_0281-000024,2024-10-01 09:28:01,29.03,mada
biz_0281-000033,2024-10-01 09:31:35,25.84,mada
biz_0281-000083,2024-10-01 09:35:49,38.0,cash
biz_0281-000082,2024-10-01 09:41:18,53.4,mada
biz_0281-000116,2024-10-01 09:46:46,19.94,credit_card
biz_0281-000080,2024-10-01 09:55:04,10.2,mada
biz_0281-000096,2024-10-01 09:55:13,23.51,mada
biz_0281-000113,2024-10-01 09:56:19,33.97,mada
biz_0281-000027,2024-10-01 09:57:23,23.75,mada
biz_0281-000064,2024-10-01 09:58:01,34.68,credit_card
biz_0281-000013,2024-10-01 09:58:09,27.14,mada
biz_0281-000092,2024-10-01 10:03:20,20.94,mada
biz_0281-000061,2024-10-01 10:18:47,36.53,cash
biz_0281-000099,2024-10-01 10:24:32,43.1,credit_card
