date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,124.13,77.68,46.45,0.5234
2024-10-02,84.33,45.88,38.45,0.8947
2024-10-03,76.66,47.27,29.39,0.6323
2024-10-04,87.33,45.13,42.2,0.7818
2024-10-05,76.92,50.47,26.45,0.7327
2024-10-06,75.22,52.35,22.87,0.6844
2024-10-07,72.88,51.31,21.57,0.7121
2024-10-08,103.5,66.32,37.18,0.8289
2024-10-09,68.17,40.08,28.09,0.6553
2024-10-10,85.17,52.3,32.87,0.5876
2024-10-11,93.41,58.62,34.79,0.4622
2024-10-12,67.9,42.87,25.03,0.7664
2024-10-13,90.94,51.51,39.43,0.762
2024-10-14,77.89,46.1,31.79,0.8895
2024-10-15,71.56,36.48,35.08,0.7402
2024-10-16,103.4,54.65,48.75,0.7503
2024-10-17,94.81,48.15,46.66,0.6186
2024-10-18,85.13,59.97,25.16,0.6266
2024-10-19,103.99,73.27,30.72,0.7461
2024-10-20,70.82,50.37,20.45,0.5268
2024-10-21,85.1,49.75,35.35,0.7315
2024-10-22,75.38,51.3,24.08,0.7893
2024-10-23,79.61,42.75,36.86,0.5723
2024-10-24,90.78,46.77,44.01,0.5397
2024-10-25,100.26,51.23,49.03,0.6258
2024-10-26,73.42,52.13,21.29,0.7776
2024-10-27,108.76,61.94,46.82,0.7346
2024-10-28,102.06,56.51,45.55,0.6443
2024-10-29,110.32,62.76,47.56,0.5057
2024-10-30,102.69,56.61,46.08,0.7249
2024-10-31,88.02,50.02,38.0,0.6284
2024-11-01,94.78,48.83,45.95,0.6049
2024-11-02,87.96,44.92,43.04,0.7498
2024-11-03,97.67,59.89,37.78,0.5593
2024-11-04,93.69,58.97,34.72,0.5584
2024-11-05,75.79,46.42,29.37,0.8356
2024-11-06,85.17,55.15,30.02,0.5039
2024-11-07,93.51,65.0,28.51,0.7411
2024-11-08,77.27,54.94,22.33,0.6205
2024-11-09,80.58,47.28,33.3,0.8958
2024-11-10,99.64,69.96,29.68,0.6174
2024-11-11,88.07,49.69,38.38,0.7153
2024-11-12,68.53,36.33,32.2,0.8474
2024-11-13,84.31,52.36,31.95,0.7301
2024-11-14,87.9,56.79,31.11,0.629
2024-11-15,92.06,52.81,39.25,0.444
2024-11-16,79.82,45.06,34.76,0.7732
2024-11-17,86.97,60.35,26.62,0.5144
2024-11-18,96.05,65.23,30.82,0.6154
2024-11-19,85.45,47.48,37.97,0.6357
2024-11-20,92.56,51.28,41.28,0.5712
2024-11-21,88.55,53.34,35.21,0.6975
2024-11-22,90.79,59.43,31.36,0.8011
2024-11-23,95.11,63.7,31.41,0.3998
2024-11-24,94.3,61.55,32.75,0.4641
2024-11-25,96.34,49.21,47.13,0.6408
2024-11-26,83.22,55.49,27.73,0.6497
2024-11-27,77.83,44.56,33.27,0.7818
2024-11-28,95.77,64.21,31.56,0.4807
2024-11-29,91.71,51.29,40.42,0.8784
2024-11-30,98.35,70.15,28.2,0.7042
2024-12-01,79.49,44.92,34.57,0.8528
2024-12-02,92.74,64.3,28.44,0.8167
2024-12-03,81.63,57.35,24.28,0.6292
2024-12-04,94.86,55.5,39.36,0.6897
2024-12-05,79.54,40.22,39.32,0.6507
2024-12-06,85.77,54.58,31.19,0.7867
2024-12-07,85.02,51.62,33.4,0.6712
2024-12-08,97.83,51.25,46.58,0.7376
2024-12-09,82.23,46.88,35.35,0.6694
2024-12-10,95.89,67.59,28.3,0.6507
2024-12-11,85.97,43.5,42.47,0.7322
2024-12-12,95.83,67.14,28.69,0.6678
2024-12-13,77.2,52.28,24.92,0.557
2024-12-14,93.93,61.79,32.14,0.7321
2024-12-15,107.02,75.03,31.99,0.5748
2024-12-16,117.73,66.74,50.99,0.5421
2024-12-17,94.61,58.75,35.86,0.5923
2024-12-18,93.42,49.18,44.24,0.8161
2024-12-19,96.61,64.11,32.5,0.7722
2024-12-20,82.15,51.86,30.29,0.6851
2024-12-21,81.92,57.9,24.02,0.8142
2024-12-22,91.19,46.93,44.26,0.7992
2024-12-23,100.23,53.48,46.75,0.7871
2024-12-24,103.37,63.47,39.9,0.5264
2024-12-25,114.79,60.53,54.26,0.99
2024-12-26,111.27,79.88,31.39,0.6961
2024-12-27,104.11,58.97,45.14,0.3897
2024-12-28,95.37,53.27,42.1,0.6146
2024-12-29,75.88,39.47,36.41,0.3385
2024-12-30,101.1,53.58,47.52,0.5587
