date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,411.55,253.17,158.38,0.9011
2024-10-02,503.07,316.51,186.56,0.8349
2024-10-03,469.36,297.75,171.61,0.9791
2024-10-04,515.26,310.7,204.56,0.6095
2024-10-05,423.41,267.01,156.4,0.6327
2024-10-06,348.31,222.5,125.81,0.6327
2024-10-07,430.18,269.5,160.68,0.7588
2024-10-08,555.22,337.4,217.82,0.6289
2024-10-09,539.49,384.65,154.84,0.6615
2024-10-10,550.43,352.74,197.69,0.9274
2024-10-11,386.72,257.07,129.65,0.6461
2024-10-12,415.02,218.26,196.76,0.5447
2024-10-13,396.06,267.72,128.34,0.6734
2024-10-14,566.84,332.86,233.98,0.5821
2024-10-15,473.29,249.46,223.83,0.601
2024-10-16,485.96,254.24,231.72,0.6011
2024-10-17,373.82,230.77,143.05,0.5584
2024-10-18,552.8,352.2,200.6,0.5736
2024-10-19,533.71,309.92,223.79,0.8894
2024-10-20,500.3,287.89,212.41,0.8414
2024-10-21,369.8,209.69,160.11,0.6386
2024-10-22,423.92,248.62,175.3,0.5712
2024-10-23,605.0,376.74,228.26,0.8096
2024-10-24,481.19,292.98,188.21,0.6948
2024-10-25,448.97,238.24,210.73,0.3214
2024-10-26,434.87,276.06,158.81,0.7603
2024-10-27,554.8,324.8,230.0,0.5103
2024-10-28,378.12,256.85,121.27,0.7178
2024-10-29,442.66,240.04,202.62,0.7336
2024-10-30,374.61,254.24,120.37,0.2728
2024-10-31,513.93,315.98,197.95,0.5763
2024-11-01,392.92,199.38,193.54,0.7796
2024-11-02,375.66,233.58,142.08,0.6525
2024-11-03,516.07,351.36,164.71,0.719
2024-11-04,509.19,316.35,192.84,0.7559
2024-11-05,477.19,247.2,229.99,0.7162
2024-11-06,501.55,276.8,224.75,0.6387
2024-11-07,325.48,167.55,157.93,0.7317
2024-11-08,487.85,259.4,228.45,0.5282
2024-11-09,525.36,312.85,212.51,0.3961
2024-11-10,619.57,400.85,218.72,0.5078
2024-11-11,359.71,248.06,111.65,0.6804
2024-11-12,583.8,330.09,253.71,0.6885
2024-11-13,455.53,253.25,202.28,0.561
2024-11-14,387.59,269.1,118.49,0.8555
2024-11-15,375.11,212.18,162.93,0.6227
2024-11-16,464.82,313.22,151.6,0.5294
2024-11-17,567.59,407.15,160.44,0.7938
2024-11-18,553.04,380.44,172.6,0.7386
2024-11-19,425.86,275.43,150.43,0.8045
2024-11-20,351.26,187.1,164.16,0.6689
2024-11-21,458.87,277.11,181.76,0.9074
2024-11-22,450.68,300.25,150.43,0.4379
2024-11-23,410.98,223.34,187.64,0.5013
2024-11-24,405.32,232.59,172.73,0.7563
2024-11-25,362.24,232.51,129.73,0.6597
2024-11-26,579.04,323.86,255.18,0.6742
2024-11-27,581.43,336.57,244.86,0.7189
2024-11-28,427.27,240.17,187.1,0.6682
2024-11-29,546.76,319.19,227.57,0.8302
2024-11-30,388.37,248.76,139.61,0.6854
2024-12-01,455.34,273.3,182.04,0.4302
2024-12-02,443.78,287.15,156.63,0.6739
2024-12-03,449.81,249.59,200.22,0.8004
2024-12-04,494.15,353.13,141.02,0.6148
2024-12-05,518.73,345.52,173.21,0.6659
2024-12-06,491.61,290.03,201.58,0.4367
2024-12-07,474.98,240.47,234.51,0.7635
2024-12-08,422.5,289.11,133.39,0.6166
2024-12-09,559.06,378.93,180.13,0.5285
2024-12-10,498.0,306.97,191.03,0.5687
2024-12-11,425.26,291.73,133.53,0.7227
2024-12-12,456.15,319.36,136.79,0.6516
2024-12-13,470.11,333.29,136.82,0.6222
2024-12-14,474.08,249.86,224.22,0.6419
2024-12-15,394.54,268.94,125.6,0.7644
2024-12-16,367.35,211.08,156.27,0.6196
2024-12-17,513.11,301.87,211.24,0.6456
2024-12-18,457.46,304.35,153.11,0.4643
2024-12-19,391.99,220.62,171.37,0.8823
2024-12-20,542.8,343.58,199.22,0.6968
2024-12-21,428.32,282.66,145.66,0.6612
2024-12-22,313.68,158.48,155.2,0.6002
2024-12-23,443.83,243.64,200.19,0.6855
2024-12-24,472.09,256.24,215.85,0.764
2024-12-25,627.67,412.9,214.77,0.8587
2024-12-26,493.17,354.82,138.35,0.6186
2024-12-27,541.99,289.05,252.94,0.7244
2024-12-28,395.86,269.13,126.73,0.6228
2024-12-29,506.66,351.54,155.12,0.7653
2024-12-30,525.12,279.71,245.41,0.7468
