date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,49.08,26.55,22.53,0.7538
2024-10-02,40.36,22.75,17.61,0.698
2024-10-03,30.64,20.82,9.82,0.491
2024-10-04,35.19,25.05,10.14,0.7211
2024-10-05,47.3,29.36,17.94,0.6674
2024-10-06,28.5,14.72,13.78,0.5862
2024-10-07,44.47,31.77,12.7,0.6091
2024-10-08,35.57,18.79,16.78,0.8472
2024-10-09,46.88,31.85,15.03,0.7582
2024-10-10,43.92,27.97,15.95,0.8362
2024-10-11,34.58,22.67,11.91,0.7861
2024-10-12,48.08,27.88,20.2,0.5016
2024-10-13,34.56,21.61,12.95,0.641
2024-10-14,51.2,28.39,22.81,0.6451
2024-10-15,46.06,27.59,18.47,0.6903
2024-10-16,24.95,15.77,9.18,0.5242
2024-10-17,37.08,24.2,12.88,0.5386
2024-10-18,50.83,26.87,23.96,0.5559
2024-10-19,41.39,21.74,19.65,0.9378
2024-10-20,23.17,14.37,8.8,0.7503
2024-10-21,26.37,13.2,13.17,0.7331
2024-10-22,47.02,23.96,23.06,0.7923
2024-10-23,44.03,24.04,19.99,0.5421
2024-10-24,31.65,17.06,14.59,0.6376
2024-10-25,36.42,24.45,11.97,0.6036
2024-10-26,30.35,18.95,11.4,0.7812
2024-10-27,51.46,29.73,21.73,0.7889
2024-10-28,41.23,27.74,13.49,0.7916
2024-10-29,31.33,15.76,15.57,0.8035
2024-10-30,26.44,13.48,12.96,0.6481
2024-10-31,34.34,20.76,13.58,0.6135
2024-11-01,32.73,21.86,10.87,0.4211
2024-11-02,44.7,29.32,15.38,0.6012
2024-11-03,29.94,16.89,13.05,0.8417
2024-11-04,45.93,25.35,20.58,0.6052
2024-11-05,22.37,15.19,7.18,0.5307
2024-11-06,44.7,26.62,18.08,0.515
2024-11-07,28.58,17.61,10.97,0.7053
2024-11-08,39.69,21.01,18.68,0.6043
2024-11-09,43.53,24.66,18.87,0.6048
2024-11-10,48.37,33.9,14.47,0.7896
2024-11-11,29.3,17.39,11.91,0.5709
2024-11-12,28.9,20.17,8.73,0.6061
2024-11-13,30.66,21.02,9.64,0.5336
2024-11-14,26.49,16.65,9.84,0.7003
2024-11-15,31.93,16.73,15.2,0.8166
2024-11-16,26.12,17.3,8.82,0.8831
2024-11-17,26.5,17.44,9.06,0.4964
2024-11-18,40.11,26.93,13.18,0.6482
2024-11-19,31.75,16.9,14.85,0.6759
2024-11-20,31.91,17.18,14.73,0.3985
2024-11-21,45.18,26.35,18.83,0.7548
2024-11-22,45.16,26.13,19.03,0.5008
2024-11-23,29.79,15.73,14.06,0.3619
2024-11-24,27.54,18.99,8.55,0.5844
2024-11-25,29.68,20.2,9.48,0.7234
2024-11-26,36.34,20.55,15.79,0.6556
2024-11-27,22.69,15.78,6.91,0.4597
2024-11-28,29.3,20.64,8.66,0.8986
2024-11-29,44.77,24.03,20.74,0.8471
2024-11-30,46.34,24.74,21.6,0.5633
2024-12-01,28.16,17.39,10.77,0.7886
2024-12-02,28.02,17.77,10.25,0.7171
2024-12-03,30.37,18.54,11.83,0.6824
2024-12-04,37.02,19.63,17.39,0.699
2024-12-05,31.44,18.82,12.62,0.6512
2024-12-06,29.77,15.44,14.33,0.5216
2024-12-07,44.64,23.77,20.87,0.5092
2024-12-08,27.95,18.61,9.34,0.6963
2024-12-09,35.05,21.21,13.84,0.6455
2024-12-10,26.79,16.91,9.88,0.7218
2024-12-11,30.35,21.28,9.07,0.8214
2024-12-12,27.46,17.05,10.41,0.6952
2024-12-13,47.2,30.88,16.32,0.7253
2024-12-14,37.09,24.46,12.63,0.6573
2024-12-15,49.83,29.43,20.4,0.603
2024-12-16,31.72,16.19,15.53,0.5071
2024-12-17,36.97,19.27,17.7,0.8717
2024-12-18,44.8,30.91,13.89,0.5765
2024-12-19,45.76,25.07,20.69,0.5868
2024-12-20,47.09,27.06,20.03,0.4104
2024-12-21,49.78,34.02,15.76,0.4705
2024-12-22,43.16,25.04,18.12,0.4682
2024-12-23,30.32,15.92,14.4,0.4967
2024-12-24,32.74,22.16,10.58,0.6638
2024-12-25,25.8,15.37,10.43,0.6114
2024-12-26,36.83,20.23,16.6,0.4862
2024-12-27,35.36,18.33,17.03,0.6223
2024-12-28,39.58,24.52,15.06,0.684
2024-12-29,27.32,14.65,12.67,0.7409
2024-12-30,48.77,26.81,21.96,0.6297
