date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,475.76,298.77,176.99,0.8861
2024-10-02,508.59,267.26,241.33,0.4782
2024-10-03,402.93,254.19,148.74,0.5453
2024-10-04,586.47,343.62,242.85,0.6587
2024-10-05,388.39,203.33,185.06,0.6661
2024-10-06,479.32,260.58,218.74,0.7288
2024-10-07,427.5,293.37,134.13,0.5025
2024-10-08,411.25,259.02,152.23,0.6466
2024-10-09,411.36,275.4,135.96,0.7088
2024-10-10,434.99,302.86,132.13,0.6597
2024-10-11,381.74,199.47,182.27,0.6348
2024-10-12,444.68,314.65,130.03,0.792
2024-10-13,536.82,298.93,237.89,0.5891
2024-10-14,406.29,242.94,163.35,0.7158
2024-10-15,361.78,202.62,159.16,0.6511
2024-10-16,563.6,349.36,214.24,0.7704
2024-10-17,478.15,321.82,156.33,0.6743
2024-10-18,461.06,276.78,184.28,0.6881
2024-10-19,441.82,249.9,191.92,0.7698
2024-10-20,473.88,319.62,154.26,0.7079
2024-10-21,527.17,340.88,186.29,0.6065
2024-10-22,513.98,350.12,163.86,0.624
2024-10-23,554.75,328.03,226.72,0.6075
2024-10-24,425.61,277.02,148.59,0.4804
2024-10-25,434.67,287.91,146.76,0.6919
2024-10-26,424.48,244.38,180.1,0.5466
2024-10-27,464.6,301.07,163.53,0.6362
2024-10-28,466.83,320.41,146.42,0.5616
2024-10-29,492.06,335.24,156.82,0.7323
2024-10-30,515.21,367.09,148.12,0.5635
2024-10-31,417.26,272.71,144.55,0.5738
2024-11-01,524.13,268.11,256.02,0.7445
2024-11-02,350.19,190.73,159.46,0.4683
2024-11-03,466.88,242.02,224.86,0.8323
2024-11-04,423.5,288.86,134.64,0.5293
2024-11-05,354.89,247.82,107.07,0.7391
2024-11-06,402.81,224.2,178.61,0.746
2024-11-07,419.54,244.25,175.29,0.5382
2024-11-08,374.36,256.22,118.14,0.5602
2024-11-09,584.65,366.19,218.46,0.4268
2024-11-10,472.71,252.24,220.47,0.4905
2024-11-11,490.71,285.57,205.14,0.5812
2024-11-12,514.67,369.61,145.06,0.8752
2024-11-13,360.65,227.4,133.25,0.4855
2024-11-14,424.72,222.36,202.36,0.5861
2024-11-15,352.81,232.92,119.89,0.7035
2024-11-16,372.56,234.9,137.66,0.561
2024-11-17,470.68,268.27,202.41,0.7044
2024-11-18,429.27,262.38,166.89,0.8448
2024-11-19,560.97,304.23,256.74,0.6188
2024-11-20,436.07,242.41,193.66,0.7598
2024-11-21,474.33,316.61,157.72,0.7038
2024-11-22,417.56,283.44,134.12,0.4824
2024-11-23,415.87,265.94,149.93,0.5879
2024-11-24,458.6,262.06,196.54,0.4413
2024-11-25,510.01,291.69,218.32,0.527
2024-11-26,528.55,333.85,194.7,0.6578
2024-11-27,486.23,319.36,166.87,0.4481
2024-11-28,468.7,334.96,133.74,0.7465
2024-11-29,438.99,273.37,165.62,0.5186
2024-11-30,443.98,297.41,146.57,0.7237
2024-12-01,514.34,277.23,237.11,0.7564
2024-12-02,493.98,306.46,187.52,0.6469
2024-12-03,468.93,268.82,200.11,0.7726
2024-12-04,455.76,255.4,200.36,0.679
2024-12-05,418.45,228.06,190.39,0.4502
2024-12-06,549.27,352.9,196.37,0.5083
2024-12-07,501.07,341.32,159.75,0.7574
2024-12-08,491.19,252.06,239.13,0.5002
2024-12-09,509.89,268.92,240.97,0.5874
2024-12-10,560.59,307.05,253.54,0.655
2024-12-11,398.87,253.35,145.52,0.7833
2024-12-12,499.89,299.16,200.73,0.6635
2024-12-13,394.56,211.05,183.51,0.5387
2024-12-14,556.69,366.01,190.68,0.7577
2024-12-15,523.59,345.09,178.5,0.5437
2024-12-16,465.91,292.92,172.99,0.652
2024-12-17,502.23,267.14,235.09,0.5941
2024-12-18,490.8,310.57,180.23,0.498
2024-12-19,356.71,181.67,175.04,0.7791
2024-12-20,463.29,298.99,164.3,0.611
2024-12-21,553.61,380.18,173.43,0.5319
2024-12-22,477.92,306.76,171.16,0.6759
2024-12-23,446.17,302.23,143.94,0.6913
2024-12-24,597.16,396.88,200.28,0.8825
2024-12-25,561.23,295.1,266.13,0.4334
2024-12-26,545.83,348.72,197.11,0.6752
2024-12-27,389.79,279.99,109.8,0.4883
2024-12-28,386.11,249.04,137.07,0.8262
2024-12-29,383.66,238.29,145.37,0.7129
2024-12-30,531.1,282.74,248.36,0.8343
