date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,492.48,353.47,139.01,0.5769
2024-10-02,346.63,206.9,139.73,0.5998
2024-10-03,604.09,361.23,242.86,0.6412
2024-10-04,470.23,279.64,190.59,0.5345
2024-10-05,424.28,229.37,194.91,0.7061
2024-10-06,487.11,294.97,192.14,0.4352
2024-10-07,429.59,298.31,131.28,0.5225
2024-10-08,478.43,324.79,153.64,0.785
2024-10-09,540.79,325.08,215.71,0.7122
2024-10-10,421.94,224.59,197.35,0.7409
2024-10-11,398.68,202.35,196.33,0.63
2024-10-12,411.27,243.92,167.35,0.6084
2024-10-13,416.92,259.91,157.01,0.6116
2024-10-14,529.16,373.71,155.45,0.6027
2024-10-15,589.2,406.68,182.52,0.7172
2024-10-16,392.56,209.57,182.99,0.5177
2024-10-17,509.9,358.49,151.41,0.676
2024-10-18,505.35,340.02,165.33,0.7619
2024-10-19,461.68,304.92,156.76,0.6054
2024-10-20,361.5,180.79,180.71,0.6188
2024-10-21,431.82,228.13,203.69,0.6468
2024-10-22,691.22,470.24,220.98,0.5657
2024-10-23,476.32,268.06,208.26,0.6578
2024-10-24,331.74,183.05,148.69,0.8506
2024-10-25,581.54,378.51,203.03,0.5337
2024-10-26,443.45,291.43,152.02,0.4452
2024-10-27,345.15,241.88,103.27,0.6616
2024-10-28,405.54,284.08,121.46,0.8537
2024-10-29,388.13,232.06,156.07,0.7649
2024-10-30,533.58,285.55,248.03,0.6005
2024-10-31,405.63,257.29,148.34,0.5279
2024-11-01,476.06,283.46,192.6,0.4451
2024-11-02,527.77,286.01,241.76,0.8097
2024-11-03,491.28,347.71,143.57,0.5466
2024-11-04,441.46,256.27,185.19,0.5368
2024-11-05,452.22,302.36,149.86,0.5097
2024-11-06,490.79,291.59,199.2,0.5743
2024-11-07,429.08,294.09,134.99,0.6867
2024-11-08,443.71,247.83,195.88,0.6257
2024-11-09,516.0,287.17,228.83,0.4484
2024-11-10,320.08,220.67,99.41,0.5926
2024-11-11,425.9,269.96,155.94,0.7125
2024-11-12,591.2,361.57,229.63,0.7302
2024-11-13,376.41,235.51,140.9,0.7236
2024-11-14,513.76,347.05,166.71,0.6318
2024-11-15,574.3,339.04,235.26,0.5404
2024-11-16,410.89,231.9,178.99,0.6049
2024-11-17,471.32,329.14,142.18,0.6478
2024-11-18,378.54,259.85,118.69,0.5538
2024-11-19,541.34,279.31,262.03,0.6738
2024-11-20,504.49,265.03,239.46,0.7182
2024-11-21,547.89,391.89,156.0,0.7094
2024-11-22,416.85,227.98,188.87,0.5517
2024-11-23,557.06,304.21,252.85,0.6752
2024-11-24,501.65,342.44,159.21,0.9887
2024-11-25,615.12,435.82,179.3,0.6608
2024-11-26,496.59,318.18,178.41,0.533
2024-11-27,575.98,370.54,205.44,0.582
2024-11-28,482.97,301.83,181.14,0.6563
2024-11-29,596.69,369.97,226.72,0.7307
2024-11-30,490.57,300.77,189.8,0.741
2024-12-01,538.22,292.64,245.58,0.7281
2024-12-02,436.61,297.56,139.05,0.5483
2024-12-03,494.73,352.84,141.89,0.5087
2024-12-04,402.71,269.47,133.24,0.731
2024-12-05,495.67,257.03,238.64,0.5599
2024-12-06,425.24,231.21,194.03,0.5934
2024-12-07,387.49,201.19,186.3,0.5611
2024-12-08,436.59,311.37,125.22,0.5706
2024-12-09,335.86,214.72,121.14,0.7861
2024-12-10,435.12,221.76,213.36,0.6991
2024-12-11,502.67,256.65,246.02,0.7351
2024-12-12,372.38,222.4,149.98,0.59
2024-12-13,458.8,317.33,141.47,0.7628
2024-12-14,490.32,297.27,193.05,0.488
2024-12-15,526.62,290.9,235.72,0.4975
2024-12-16,559.03,333.92,225.11,0.8374
2024-12-17,515.37,321.23,194.14,0.8028
2024-12-18,604.91,394.79,210.12,0.8077
2024-12-19,454.05,259.88,194.17,0.7282
2024-12-20,570.02,374.65,195.37,0.7335
2024-12-21,430.34,235.0,195.34,0.8101
2024-12-22,524.13,270.25,253.88,0.6721
2024-12-23,554.14,295.54,258.6,0.452
2024-12-24,499.59,258.47,241.12,0.7441
2024-12-25,425.63,266.48,159.15,0.8256
2024-12-26,483.27,249.68,233.59,0.8283
2024-12-27,557.67,372.62,185.05,0.3941
2024-12-28,479.77,244.46,235.31,0.5468
2024-12-29,456.45,319.55,136.9,0.6155
2024-12-30,505.88,316.18,189.7,0.53
