date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,200.21,105.79,94.42,0.4686
2024-10-02,177.61,122.76,54.85,0.4352
2024-10-03,226.19,162.43,63.76,0.719
2024-10-04,212.23,139.01,73.22,0.713
2024-10-05,193.78,136.73,57.05,0.6222
2024-10-06,205.29,130.38,74.91,0.8756
2024-10-07,168.94,109.79,59.15,0.5972
2024-10-08,139.38,91.06,48.32,0.578
2024-10-09,187.21,131.86,55.35,0.3704
2024-10-10,191.97,96.73,95.24,0.5947
2024-10-11,169.01,93.52,75.49,0.8318
2024-10-12,178.5,92.39,86.11,0.7013
2024-10-13,170.24,97.48,72.76,0.5631
2024-10-14,158.84,81.21,77.63,0.5842
2024-10-15,206.18,128.97,77.21,0.5031
2024-10-16,179.31,119.59,59.72,0.7052
2024-10-17,207.0,148.28,58.72,0.7951
2024-10-18,213.94,114.37,99.57,0.6037
2024-10-19,168.95,108.36,60.59,0.443
2024-10-20,223.09,147.24,75.85,0.864
2024-10-21,198.95,136.77,62.18,0.5259
2024-10-22,175.54,115.06,60.48,0.7041
2024-10-23,183.3,104.74,78.56,0.7306
2024-10-24,143.28,79.21,64.07,0.7339
2024-10-25,162.31,86.28,76.03,0.6509
2024-10-26,175.48,106.51,68.97,0.7231
2024-10-27,191.97,111.46,80.51,0.5565
2024-10-28,160.42,93.63,66.79,0.5617
2024-10-29,225.44,157.34,68.1,0.5831
2024-10-30,241.49,151.75,89.74,0.8681
2024-10-31,194.86,107.28,87.58,0.6661
2024-11-01,163.65,101.9,61.75,0.7119
2024-11-02,170.85,113.73,57.12,0.7686
2024-11-03,193.36,117.03,76.33,0.8582
2024-11-04,157.45,108.83,48.62,0.7591
2024-11-05,231.84,127.05,104.79,0.5576
2024-11-06,213.95,148.14,65.81,0.6636
2024-11-07,176.18,103.88,72.3,0.5457
2024-11-08,177.89,103.7,74.19,0.5503
2024-11-09,199.69,132.69,67.0,0.6719
2024-11-10,159.13,80.77,78.36,0.6745
2024-11-11,230.72,146.03,84.69,0.6203
2024-11-12,190.6,111.72,78.88,0.701
2024-11-13,175.42,118.07,57.35,0.7012
2024-11-14,158.82,91.65,67.17,0.549
2024-11-15,190.06,129.22,60.84,0.599
2024-11-16,159.84,100.84,59.0,0.7365
2024-11-17,181.27,124.01,57.26,0.6022
2024-11-18,217.08,122.4,94.68,0.5991
2024-11-19,234.93,138.5,96.43,0.8977
2024-11-20,202.16,120.44,81.72,0.779
2024-11-21,189.38,97.31,92.07,0.4284
2024-11-22,190.64,115.89,74.75,0.5405
2024-11-23,171.09,118.71,52.38,0.5827
2024-11-24,188.21,103.01,85.2,0.7273
2024-11-25,179.16,107.78,71.38,0.6113
2024-11-26,171.8,92.95,78.85,0.7505
2024-11-27,231.12,164.17,66.95,0.663
2024-11-28,203.19,121.53,81.66,0.6629
2024-11-29,212.93,142.89,70.04,0.6641
2024-11-30,168.63,84.35,84.28,0.7911
2024-12-01,180.07,94.69,85.38,0.6456
2024-12-02,186.12,109.5,76.62,0.6354
2024-12-03,175.53,116.59,58.94,0.621
2024-12-04,145.84,74.14,71.7,0.5553
2024-12-05,166.81,118.86,47.95,0.81
2024-12-06,195.61,136.02,59.59,0.5024
2024-12-07,158.87,80.79,78.08,0.731
2024-12-08,188.16,103.09,85.07,0.7711
2024-12-09,178.16,101.18,76.98,0.5414
2024-12-10,148.97,76.71,72.26,0.5295
2024-12-11,221.41,142.1,79.31,0.5869
2024-12-12,205.16,110.22,94.94,0.7281
2024-12-13,144.03,76.17,67.86,0.4824
2024-12-14,230.92,164.16,66.76,0.4105
2024-12-15,160.64,113.54,47.1,0.769
2024-12-16,186.47,131.77,54.7,0.562
2024-12-17,164.81,90.16,74.65,0.3776
2024-12-18,183.39,128.64,54.75,0.5823
2024-12-19,178.01,122.95,55.06,0.4735
2024-12-20,247.84,159.89,87.95,0.5815
2024-12-21,188.74,133.3,55.44,0.5519
2024-12-22,217.81,118.11,99.7,0.5261
2024-12-23,165.11,85.59,79.52,0.7606
2024-12-24,169.49,97.25,72.24,0.7558
2024-12-25,228.24,141.25,86.99,0.6272
2024-12-26,250.58,147.69,102.89,0.7327
2024-12-27,193.62,124.15,69.47,0.6645
2024-12-28,154.04,87.94,66.1,0.802
2024-12-29,263.25,175.06,88.19,0.356
2024-12-30,215.23,136.88,78.35,0.5324
