date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,73.6,43.57,30.03,0.7295
2024-10-02,90.69,62.53,28.16,0.5934
2024-10-03,100.0,63.86,36.14,0.5572
2024-10-04,100.25,50.78,49.47,0.514
2024-10-05,126.94,78.39,48.55,0.69
2024-10-06,88.28,48.34,39.94,0.6031
2024-10-07,91.68,64.39,27.29,0.6794
2024-10-08,95.96,49.34,46.62,0.8505
2024-10-09,79.47,54.86,24.61,0.7387
2024-10-10,75.4,40.99,34.41,0.9794
2024-10-11,82.87,59.32,23.55,0.6321
2024-10-12,78.12,47.12,31.0,0.5754
2024-10-13,105.79,61.5,44.29,0.6765
2024-10-14,90.55,55.74,34.81,0.7299
2024-10-15,104.63,69.61,35.02,0.7088
2024-10-16,102.98,57.48,45.5,0.7824
2024-10-17,100.65,67.94,32.71,0.4759
2024-10-18,83.23,44.55,38.68,0.5089
2024-10-19,78.15,52.73,25.42,0.5315
2024-10-20,80.69,43.78,36.91,0.5717
2024-10-21,126.05,66.78,59.27,0.7862
2024-10-22,90.92,55.72,35.2,0.5204
2024-10-23,108.65,73.57,35.08,0.6129
2024-10-24,95.59,65.54,30.05,0.7655
2024-10-25,96.17,61.77,34.4,0.7425
2024-10-26,96.4,51.48,44.92,0.7175
2024-10-27,101.34,53.74,47.6,0.4596
2024-10-28,106.9,62.64,44.26,0.6859
2024-10-29,85.53,52.13,33.4,0.6107
2024-10-30,77.81,45.97,31.84,0.7878
2024-10-31,94.84,58.28,36.56,0.7531
2024-11-01,92.72,52.65,40.07,0.5276
2024-11-02,77.87,48.54,29.33,0.5475
2024-11-03,105.04,72.44,32.6,0.6232
2024-11-04,107.83,69.44,38.39,0.6687
2024-11-05,66.11,44.15,21.96,0.5931
2024-11-06,88.59,60.47,28.12,0.6416
2024-11-07,98.88,58.26,40.62,0.4804
2024-11-08,106.09,60.76,45.33,0.6598
2024-11-09,114.02,67.15,46.87,0.5466
2024-11-10,83.72,42.64,41.08,0.6975
2024-11-11,79.43,47.4,32.03,0.424
2024-11-12,76.16,47.36,28.8,0.6176
2024-11-13,100.54,69.0,31.54,0.5294
2024-11-14,110.44,58.02,52.42,0.6938
2024-11-15,97.88,68.69,29.19,0.5744
2024-11-16,95.91,62.79,33.12,0.539
2024-11-17,96.7,65.48,31.22,0.7583
2024-11-18,82.3,52.12,30.18,0.7679
2024-11-19,100.22,54.22,46.0,0.7032
2024-11-20,106.49,74.84,31.65,0.574
2024-11-21,103.17,73.17,30.0,0.8227
2024-11-22,89.87,47.31,42.56,0.743
2024-11-23,83.97,49.66,34.31,0.6305
2024-11-24,87.3,52.16,35.14,0.5779
2024-11-25,104.47,52.27,52.2,0.873
2024-11-26,105.78,69.91,35.87,0.5183
2024-11-27,91.1,59.7,31.4,0.5973
2024-11-28,98.65,49.64,49.01,0.37
2024-11-29,95.73,66.54,29.19,0.5476
2024-11-30,95.82,53.75,42.07,0.5499
2024-12-01,78.24,40.27,37.97,0.4551
2024-12-02,97.59,59.54,38.05,0.6506
2024-12-03,100.43,62.87,37.56,0.6756
2024-12-04,88.11,46.64,41.47,0.5474
2024-12-05,73.63,50.69,22.94,0.6815
2024-12-06,97.06,48.83,48.23,0.8304
2024-12-07,100.69,52.92,47.77,0.7227
2024-12-08,109.64,67.08,42.56,0.7256
2024-12-09,96.57,52.18,44.39,0.6687
2024-12-10,115.68,70.66,45.02,0.8385
2024-12-11,85.23,57.1,28.13,0.9131
2024-12-12,112.0,59.84,52.16,0.8608
2024-12-13,75.64,48.64,27.0,0.7938
2024-12-14,84.14,48.88,35.26,0.5045
2024-12-15,99.85,68.51,31.34,0.8269
2024-12-16,100.05,67.37,32.68,0.6974
2024-12-17,88.61,59.39,29.22,0.4852
2024-12-18,93.12,55.0,38.12,0.4169
2024-12-19,96.72,50.18,46.54,0.6056
2024-12-20,107.07,59.47,47.6,0.5565
2024-12-21,90.64,60.56,30.08,0.6586
2024-12-22,95.12,47.91,47.21,0.6317
2024-12-23,95.45,61.38,34.07,0.621
2024-12-24,87.04,62.64,24.4,0.7213
2024-12-25,105.56,57.63,47.93,0.6179
2024-12-26,81.91,41.99,39.92,0.7592
2024-12-27,75.18,37.63,37.55,0.6702
2024-12-28,116.95,78.48,38.47,0.6414
2024-12-29,82.98,53.74,29.24,0.4877
2024-12-30,89.83,64.52,25.31,0.5805
