date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,67.27,46.29,20.98,0.6386
2024-10-02,85.17,59.11,26.06,0.6196
2024-10-03,101.98,58.12,43.86,0.5779
2024-10-04,99.95,53.81,46.14,0.511
2024-10-05,98.43,57.79,40.64,0.6947
2024-10-06,105.17,61.15,44.02,0.715
2024-10-07,98.01,70.3,27.71,0.5985
2024-10-08,76.47,50.94,25.53,0.7572
2024-10-09,91.86,60.5,31.36,0.7102
2024-10-10,91.99,56.44,35.55,0.6242
2024-10-11,107.91,73.14,34.77,0.4476
2024-10-12,85.24,60.4,24.84,0.8557
2024-10-13,84.6,58.29,26.31,0.6564
2024-10-14,118.32,82.59,35.73,0.7041
2024-10-15,79.85,40.68,39.17,0.6482
2024-10-16,116.88,68.21,48.67,0.591
2024-10-17,84.8,50.14,34.66,0.4318
2024-10-18,79.33,53.53,25.8,0.68
2024-10-19,84.22,44.13,40.09,0.6099
2024-10-20,82.8,57.92,24.88,0.6954
2024-10-21,80.34,44.94,35.4,0.5173
2024-10-22,82.67,41.9,40.77,0.6775
2024-10-23,82.87,52.08,30.79,0.3942
2024-10-24,85.22,47.48,37.74,0.5246
2024-10-25,105.15,66.01,39.14,0.5363
2024-10-26,76.29,48.07,28.22,0.4601
2024-10-27,93.61,47.26,46.35,0.8253
2024-10-28,83.13,56.9,26.23,0.718
2024-10-29,78.36,55.27,23.09,0.702
2024-10-30,94.84,58.69,36.15,0.5177
2024-10-31,96.95,52.59,44.36,0.6674
2024-11-01,89.24,50.78,38.46,0.4873
2024-11-02,75.82,41.09,34.73,0.4287
2024-11-03,85.0,61.07,23.93,0.7907
2024-11-04,98.01,54.29,43.72,0.5355
2024-11-05,90.9,59.22,31.68,0.5265
2024-11-06,89.46,45.62,43.84,0.99
2024-11-07,72.63,48.95,23.68,0.7112
2024-11-08,116.34,78.93,37.41,0.5725
2024-11-09,101.91,65.74,36.17,0.4799
2024-11-10,101.33,65.56,35.77,0.6425
2024-11-11,96.72,55.57,41.15,0.725
2024-11-12,95.68,53.9,41.78,0.6779
2024-11-13,80.62,42.02,38.6,0.7955
2024-11-14,84.04,43.8,40.24,0.6944
2024-11-15,92.55,64.13,28.42,0.8023
2024-11-16,87.55,49.22,38.33,0.6328
2024-11-17,77.32,50.87,26.45,0.703
2024-11-18,102.47,62.74,39.73,0.6954
2024-11-19,77.78,51.38,26.4,0.7112
2024-11-20,91.11,60.05,31.06,0.6616
2024-11-21,85.38,50.78,34.6,0.6295
2024-11-22,108.1,74.33,33.77,0.5505
2024-11-23,97.76,66.85,30.91,0.6065
2024-11-24,105.81,64.82,40.99,0.6496
2024-11-25,78.03,40.11,37.92,0.6526
2024-11-26,104.48,69.68,34.8,0.5959
2024-11-27,88.49,61.5,26.99,0.7633
2024-11-28,88.75,56.25,32.5,0.6218
2024-11-29,86.95,50.31,36.64,0.5288
2024-11-30,111.46,55.89,55.57,0.4852
2024-12-01,74.26,49.89,24.37,0.631
2024-12-02,92.14,53.83,38.31,0.5159
2024-12-03,92.02,66.02,26.0,0.711
2024-12-04,92.52,65.42,27.1,0.5909
2024-12-05,102.52,65.5,37.02,0.5566
2024-12-06,79.73,52.4,27.33,0.61
2024-12-07,94.51,63.73,30.78,0.5709
2024-12-08,106.17,62.64,43.53,0.7982
2024-12-09,69.06,41.32,27.74,0.6309
2024-12-10,111.82,68.75,43.07,0.5204
2024-12-11,108.36,54.28,54.08,0.7497
2024-12-12,99.19,62.54,36.65,0.7492
2024-12-13,111.76,66.26,45.5,0.7412
2024-12-14,98.31,49.7,48.61,0.6898
2024-12-15,79.78,54.78,25.0,0.7139
2024-12-16,91.24,62.93,28.31,0.5617
2024-12-17,82.48,46.48,36.0,0.5132
2024-12-18,84.5,47.29,37.21,0.7082
2024-12-19,79.52,49.58,29.94,0.5825
2024-12-20,92.1,62.86,29.24,0.5357
2024-12-21,95.83,56.97,38.86,0.6858
2024-12-22,83.14,49.21,33.93,0.4837
2024-12-23,86.05,48.63,37.42,0.3773
2024-12-24,95.28,62.22,33.06,0.5002
2024-12-25,95.9,61.36,34.54,0.668
2024-12-26,120.84,71.68,49.16,0.9437
2024-12-27,95.61,68.53,27.08,0.8149
2024-12-28,72.27,49.91,22.36,0.5567
2024-12-29,101.09,53.25,47.84,0.7306
2024-12-30,101.63,57.22,44.41,0.7079
