date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,141.52,78.39,63.13,0.5514
2024-10-02,88.66,52.8,35.86,0.8207
2024-10-03,117.28,83.91,33.37,0.5011
2024-10-04,131.67,85.49,46.18,0.6412
2024-10-05,117.66,64.55,53.11,0.5714
2024-10-06,97.49,56.02,41.47,0.8141
2024-10-07,80.48,42.75,37.73,0.6525
2024-10-08,83.36,47.23,36.13,0.7196
2024-10-09,94.87,48.12,46.75,0.6559
2024-10-10,117.83,74.99,42.84,0.8551
2024-10-11,138.21,87.7,50.51,0.6078
2024-10-12,92.8,51.79,41.01,0.5488
2024-10-13,127.16,68.61,58.55,0.7232
2024-10-14,90.91,48.31,42.6,0.6129
2024-10-15,87.12,44.47,42.65,0.4605
2024-10-16,109.62,78.23,31.39,0.7101
2024-10-17,103.99,71.44,32.55,0.513
2024-10-18,146.08,103.99,42.09,0.7988
2024-10-19,137.91,95.53,42.38,0.6801
2024-10-20,86.08,52.97,33.11,0.6669
2024-10-21,110.84,70.35,40.49,0.8011
2024-10-22,117.89,68.88,49.01,0.809
2024-10-23,150.6,92.93,57.67,0.4775
2024-10-24,88.67,46.95,41.72,0.6374
2024-10-25,109.8,70.44,39.36,0.7879
2024-10-26,129.13,81.31,47.82,0.5408
2024-10-27,106.79,56.52,50.27,0.7212
2024-10-28,103.34,58.81,44.53,0.528
2024-10-29,149.33,106.99,42.34,0.5992
2024-10-30,120.74,72.29,48.45,0.6588
2024-10-31,120.59,63.12,57.47,0.6946
2024-11-01,84.56,54.88,29.68,0.7308
2024-11-02,92.24,47.7,44.54,0.7077
2024-11-03,117.6,82.08,35.52,0.8159
2024-11-04,81.52,55.09,26.43,0.8123
2024-11-05,111.72,66.16,45.56,0.5622
2024-11-06,110.64,60.19,50.45,0.7351
2024-11-07,143.52,93.34,50.18,0.441
2024-11-08,142.45,74.41,68.04,0.7329
2024-11-09,110.11,59.54,50.57,0.4635
2024-11-10,135.98,72.59,63.39,0.7852
2024-11-11,151.4,90.7,60.7,0.804
2024-11-12,149.43,78.93,70.5,0.6079
2024-11-13,102.67,52.14,50.53,0.5612
2024-11-14,148.4,93.85,54.55,0.9199
2024-11-15,98.68,55.19,43.49,0.6514
2024-11-16,138.57,83.91,54.66,0.7232
2024-11-17,108.97,70.45,38.52,0.7666
2024-11-18,122.95,82.2,40.75,0.5735
2024-11-19,157.98,79.66,78.32,0.6454
2024-11-20,113.14,60.15,52.99,0.5601
2024-11-21,84.67,50.21,34.46,0.4863
2024-11-22,154.94,83.74,71.2,0.7885
2024-11-23,83.29,46.8,36.49,0.6203
2024-11-24,124.42,76.49,47.93,0.5481
2024-11-25,161.36,105.21,56.15,0.5352
2024-11-26,146.94,100.67,46.27,0.8664
2024-11-27,88.75,48.6,40.15,0.7766
2024-11-28,126.81,66.9,59.91,0.527
2024-11-29,149.76,87.34,62.42,0.6011
2024-11-30,105.39,57.04,48.35,0.5498
2024-12-01,116.45,72.2,44.25,0.6963
2024-12-02,117.07,64.74,52.33,0.5736
2024-12-03,115.63,82.35,33.28,0.6676
2024-12-04,101.89,69.24,32.65,0.7259
2024-12-05,132.26,75.16,57.1,0.8769
2024-12-06,127.43,70.09,57.34,0.6582
2024-12-07,147.01,99.88,47.13,0.4772
2024-12-08,113.91,66.95,46.96,0.6007
2024-12-09,106.19,70.99,35.2,0.4825
2024-12-10,125.22,64.05,61.17,0.7859
2024-12-11,111.38,74.55,36.83,0.5582
2024-12-12,115.74,73.33,42.41,0.6149
2024-12-13,116.63,64.81,51.82,0.547
2024-12-14,145.45,77.81,67.64,0.3955
2024-12-15,105.24,70.69,34.55,0.5464
2024-12-16,117.0,76.57,40.43,0.7417
2024-12-17,153.42,96.78,56.64,0.7642
2024-12-18,102.48,52.86,49.62,0.6261
2024-12-19,98.26,55.96,42.3,0.5759
2024-12-20,123.66,75.11,48.55,0.408
2024-12-21,159.46,80.71,78.75,0.5863
2024-12-22,119.24,83.71,35.53,0.5039
2024-12-23,127.59,70.04,57.55,0.6219
2024-12-24,156.47,84.95,71.52,0.652
2024-12-25,107.07,76.68,30.39,0.6617
2024-12-26,119.12,72.07,47.05,0.6204
2024-12-27,126.54,88.31,38.23,0.5061
2024-12-28,87.78,50.47,37.31,0.7024
2024-12-29,87.9,58.84,29.06,0.5924
2024-12-30,128.03,74.28,53.75,0.5887
