date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,212.2,128.33,83.87,0.5863
2024-10-02,173.22,117.98,55.24,0.5383
2024-10-03,192.95,135.73,57.22,0.3589
2024-10-04,127.19,71.96,55.23,0.7788
2024-10-05,182.95,122.33,60.62,0.7501
2024-10-06,184.96,93.09,91.87,0.4742
2024-10-07,201.58,103.25,98.33,0.7274
2024-10-08,141.48,73.12,68.36,0.6769
2024-10-09,144.99,93.84,51.15,0.7362
2024-10-10,229.07,155.5,73.57,0.643
2024-10-11,235.44,123.99,111.45,0.8599
2024-10-12,228.24,114.82,113.42,0.7313
2024-10-13,200.05,101.21,98.84,0.74
2024-10-14,191.26,102.24,89.02,0.7036
2024-10-15,163.54,85.91,77.63,0.4525
2024-10-16,209.42,115.63,93.79,0.5547
2024-10-17,214.64,153.49,61.15,0.6709
2024-10-18,177.32,112.43,64.89,0.6502
2024-10-19,193.6,120.2,73.4,0.7637
2024-10-20,178.69,108.3,70.39,0.8415
2024-10-21,178.65,125.51,53.14,0.5501
2024-10-22,173.26,113.36,59.9,0.5904
2024-10-23,175.45,111.61,63.84,0.6741
2024-10-24,152.45,80.62,71.83,0.7654
2024-10-25,189.71,104.53,85.18,0.7036
2024-10-26,204.24,115.8,88.44,0.9079
2024-10-27,169.87,103.08,66.79,0.6733
2024-10-28,158.94,107.44,51.5,0.8473
2024-10-29,248.48,135.66,112.82,0.637
2024-10-30,201.77,114.46,87.31,0.8231
2024-10-31,203.27,130.83,72.44,0.6873
2024-11-01,212.86,110.53,102.33,0.8431
2024-11-02,191.89,137.7,54.19,0.6116
2024-11-03,228.66,122.69,105.97,0.6225
2024-11-04,186.16,122.46,63.7,0.6888
2024-11-05,208.8,114.64,94.16,0.6907
2024-11-06,190.42,109.52,80.9,0.6787
2024-11-07,182.72,123.01,59.71,0.6487
2024-11-08,183.51,99.2,84.31,0.74
2024-11-09,208.54,134.24,74.3,0.5187
2024-11-10,187.87,102.52,85.35,0.6129
2024-11-11,187.62,127.65,59.97,0.5505
2024-11-12,209.2,114.53,94.67,0.5868
2024-11-13,218.03,149.99,68.04,0.7714
2024-11-14,166.55,104.06,62.49,0.6968
2024-11-15,173.06,87.86,85.2,0.7429
2024-11-16,182.3,122.3,60.0,0.7078
2024-11-17,194.06,108.95,85.11,0.5345
2024-11-18,161.46,96.77,64.69,0.6353
2024-11-19,216.65,118.22,98.43,0.683
2024-11-20,190.63,131.01,59.62,0.6739
2024-11-21,205.21,115.55,89.66,0.5696
2024-11-22,206.15,115.68,90.47,0.6966
2024-11-23,189.98,107.61,82.37,0.4734
2024-11-24,212.25,109.06,103.19,0.6394
2024-11-25,177.27,118.94,58.33,0.6928
2024-11-26,234.09,140.19,93.9,0.5254
2024-11-27,190.12,122.35,67.77,0.6224
2024-11-28,169.83,85.85,83.98,0.5651
2024-11-29,190.45,107.22,83.23,0.4897
2024-11-30,177.2,121.57,55.63,0.7502
2024-12-01,223.91,152.56,71.35,0.8883
2024-12-02,177.81,111.63,66.18,0.6865
2024-12-03,211.33,113.77,97.56,0.6476
2024-12-04,211.0,129.49,81.51,0.4891
2024-12-05,233.39,117.31,116.08,0.6005
2024-12-06,186.87,115.88,70.99,0.6155
2024-12-07,163.6,96.9,66.7,0.3746
2024-12-08,184.43,103.07,81.36,0.6335
2024-12-09,229.96,133.27,96.69,0.6589
2024-12-10,184.74,116.08,68.66,0.5964
2024-12-11,178.39,121.87,56.52,0.5701
2024-12-12,167.79,112.91,54.88,0.7886
2024-12-13,184.15,127.55,56.6,0.7037
2024-12-14,183.28,112.55,70.73,0.7653
2024-12-15,178.17,106.37,71.8,0.9038
2024-12-16,213.88,123.63,90.25,0.6547
2024-12-17,201.06,104.1,96.96,0.6099
2024-12-18,197.55,112.86,84.69,0.7005
2024-12-19,222.09,155.35,66.74,0.5237
2024-12-20,226.53,157.11,69.42,0.7435
2024-12-21,230.41,125.41,105.0,0.5995
2024-12-22,209.77,130.04,79.73,0.572
2024-12-23,222.21,142.2,80.01,0.4762
2024-12-24,221.05,154.01,67.04,0.586
2024-12-25,184.96,123.0,61.96,0.6821
2024-12-26,158.31,99.96,58.35,0.6152
2024-12-27,147.36,85.63,61.73,0.7577
2024-12-28,160.2,96.45,63.75,0.7531
2024-12-29,187.28,94.72,92.56,0.6162
2024-12-30,179.44,97.41,82.03,0.6548
