date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,84.13,43.21,40.92,0.4589
2024-10-02,90.45,50.44,40.01,0.7672
2024-10-03,88.88,46.61,42.27,0.7829
2024-10-04,93.25,55.08,38.17,0.6915
2024-10-05,93.28,50.02,43.26,0.6773
2024-10-06,87.94,53.59,34.35,0.739
2024-10-07,112.12,77.58,34.54,0.9154
2024-10-08,103.48,57.4,46.08,0.8034
2024-10-09,97.13,51.14,45.99,0.6433
2024-10-10,98.76,61.77,36.99,0.639
2024-10-11,101.48,55.97,45.51,0.7295
2024-10-12,98.46,65.04,33.42,0.99
2024-10-13,92.73,51.24,41.49,0.6716
2024-10-14,107.72,56.72,51.0,0.6622
2024-10-15,90.12,51.46,38.66,0.7623
2024-10-16,104.87,74.4,30.47,0.7599
2024-10-17,106.52,64.47,42.05,0.6166
2024-10-18,91.62,64.33,27.29,0.6183
2024-10-19,93.83,66.97,26.86,0.826
2024-10-20,76.9,49.63,27.27,0.4939
2024-10-21,80.77,53.74,27.03,0.7622
2024-10-22,75.74,38.82,36.92,0.7479
2024-10-23,97.77,68.89,28.88,0.5949
2024-10-24,100.46,59.25,41.21,0.6249
2024-10-25,92.61,59.77,32.84,0.5435
2024-10-26,88.0,55.63,32.37,0.774
2024-10-27,89.0,51.28,37.72,0.5617
2024-10-28,70.34,35.41,34.93,0.5682
2024-10-29,85.54,56.97,28.57,0.5134
2024-10-30,90.08,54.5,35.58,0.415
2024-10-31,95.82,56.99,38.83,0.5457
2024-11-01,90.7,57.17,33.53,0.5835
2024-11-02,88.22,52.04,36.18,0.7425
2024-11-03,82.22,43.03,39.19,0.6072
2024-11-04,79.33,54.89,24.44,0.4784
2024-11-05,94.74,55.82,38.92,0.6881
2024-11-06,76.39,47.16,29.23,0.8256
2024-11-07,81.19,46.55,34.64,0.7423
2024-11-08,75.31,45.27,30.04,0.5961
2024-11-09,68.63,36.2,32.43,0.5345
2024-11-10,96.84,51.69,45.15,0.7952
2024-11-11,100.28,50.98,49.3,0.6735
2024-11-12,103.97,67.89,36.08,0.6041
2024-11-13,90.05,59.53,30.52,0.6956
2024-11-14,106.1,72.7,33.4,0.6243
2024-11-15,93.76,65.86,27.9,0.7646
2024-11-16,87.26,44.34,42.92,0.7331
2024-11-17,86.2,57.79,28.41,0.6985
2024-11-18,66.97,36.21,30.76,0.4593
2024-11-19,82.19,50.08,32.11,0.7642
2024-11-20,111.61,69.66,41.95,0.7791
2024-11-21,103.17,65.83,37.34,0.6001
2024-11-22,100.65,56.19,44.46,0.5166
2024-11-23,77.21,52.88,24.33,0.649
2024-11-24,90.59,52.3,38.29,0.5313
2024-11-25,107.82,54.11,53.71,0.5692
2024-11-26,89.54,60.12,29.42,0.447
2024-11-27,80.74,52.32,28.42,0.6764
2024-11-28,119.52,69.45,50.07,0.7259
2024-11-29,79.25,49.64,29.61,0.6664
2024-11-30,77.69,48.48,29.21,0.8293
2024-12-01,72.92,39.53,33.39,0.6296
2024-12-02,94.24,65.69,28.55,0.7771
2024-12-03,77.56,52.23,25.33,0.5628
2024-12-04,88.85,45.01,43.84,0.4587
2024-12-05,102.98,70.33,32.65,0.6481
2024-12-06,94.33,55.51,38.82,0.4613
2024-12-07,70.51,45.09,25.42,0.5182
2024-12-08,99.37,62.69,36.68,0.762
2024-12-09,102.18,63.54,38.64,0.7373
2024-12-10,105.55,56.99,48.56,0.4449
2024-12-11,77.02,38.95,38.07,0.4859
2024-12-12,102.17,71.53,30.64,0.5382
2024-12-13,90.46,60.1,30.36,0.6471
2024-12-14,98.6,58.74,39.86,0.6095
2024-12-15,110.85,61.13,49.72,0.3981
2024-12-16,79.02,46.39,32.63,0.7554
2024-12-17,92.98,53.77,39.21,0.6889
2024-12-18,82.39,55.65,26.74,0.6982
2024-12-19,102.0,66.19,35.81,0.7171
2024-12-20,97.22,61.81,35.41,0.7053
2024-12-21,92.93,57.82,35.11,0.5334
2024-12-22,104.94,72.96,31.98,0.9263
2024-12-23,110.87,70.36,40.51,0.7919
2024-12-24,89.41,45.83,43.58,0.5057
2024-12-25,98.39,70.43,27.96,0.7967
2024-12-26,97.31,52.84,44.47,0.5661
2024-12-27,82.69,52.34,30.35,0.5466
2024-12-28,72.2,43.43,28.77,0.6205
2024-12-29,79.5,51.12,28.38,0.9027
2024-12-30,97.96,63.83,34.13,0.6313
