transaction_id,timestamp,amount_sar,payment_method
biz_0342-000006,2024-10-01 10:33:43,999.94,mada
biz_0342-000002,2024-10-01 11:00:27,1226.21,mada
biz_0342-000008,2024-10-01 12:51:23,1192.78,mada
biz_0342-000004,2024-10-01 13:14:37,245.94,mada
biz_0342-000005,2024-10-01 14:57:51,1201.01,mada
biz_0342-000003,2024-10-01 15:29:09,286.05,mada
biz_0342-000001,2024-10-01 15:30:19,525.52,mada
biz_0342-000007,2024-10-01 16:42:22,347.81,credit_card
biz_0342-000009,2024-10-02 10:30:40,1276.39,mada
biz_0342-000011,2024-10-02 13:13:04,553.18,mada
biz_0342-000012,2024-10-02 13:30:47,270.05,mada
biz_0342-000010,2024-10-02 17:41:49,663.45,mada
biz_0342-000013,2024-10-03 09:08:49,1129.84,mada
biz_0342-000016,2024-10-03 09:42:09,323.12,mada
biz_0342-000015,2024-10-03 11:16:41,766.21,mada
biz_0342-000014,2024-10-03 11:38:00,1113.92,cash
biz_0342-000017,2024-10-03 13:28:36,1662.22,mada
biz_0342-000018,2024-10-03 16:17:33,1713.25,cash
biz_0342-000022,2024-10-05 11:23:52,816.9,mada
biz_0342-000020,2024-10-05 12:36:11,564.17,mada
biz_0342-000019,2024-10-05 13:03:09,840.85,mada
biz_0342-000021,2024-10-05 13:52:55,887.37,mada
biz_0342-000023,2024-10-05 14:55:53,611.7,mada
biz_0342-000024,2024-10-05 18:38:48,663.42,mada
biz_0342-000025,2024-10-06 09:07:15,331.1,credit_card
biz_0342-000028,2024-10-06 10:21:38,938.09,mada
biz_0342-000030,2024-10-06 11:37:29,361.56,cash
biz_0342-000032,2024-10-06 12:06:52,356.02,mada
biz_0342-000027,2024-10-06 13:31:19,888.44,credit_card
biz_0342-000029,2024-10-06 14:01:16,606.39,mada
biz_0342-000031,2024-10-06 14:01:23,685.3,mada
biz_0342-000026,2024-10-06 16:26:59,735.38,cash
biz_0342-000037,2024-10-07 10:05:48,513.31,cash
biz_0342-000033,2024-10-07 10:14:03,2920.63,mada
biz_0342-000038,2024-10-07 10:15:14,593.95,mada
biz_0342-000039,2024-10-07 11:05:51,1998.77,mada
biz_0342-000034,2024-10-07 14:14:45,461.43,mada
biz_0342-000036,2024-10-07 14:35:50,1300.87,mada
biz_0342-000035,2024-10-07 14:37:02,153.65,mada
biz_0342-000040,2024-10-08 09:05:10,492.3,mada
biz_0342-000042,2024-10-08 10:59:42,138.21,mada
biz_0342-000041,2024-10-08 15:09:20,445.39,mada
biz_0342-000044,2024-10-08 15:10:29,723.38,mada
biz_0342-000043,2024-10-08 16:24:31,443.76,mada
biz_0342-000047,2024-10-09 11:44:12,861.16,mada
biz_0342-000046,2024-10-09 12:12:51,3578.77,mada
biz_0342-000045,2024-10-09 14:25:40,366.98,mada
biz_0342-000052,2024-10-10 11:37:21,705.47,mada
biz_0342-000051,2024-10-10 12:55:38,1038.1,mada
biz_0342-000049,2024-10-10 15:24:44,779.01,mada
biz_0342-000050,2024-10-10 15:59:38,185.82,mada
biz_0342-000048,2024-10-10 17:07:11,887.57,mada
biz_0342-000057,2024-10-11 09:11:41,352.85,mada
biz_0342-000059,2024-10-11 09:49:06,895.14,mada
biz_0342-000053,2024-10-11 09:55:54,1968.65,mada
biz_0342-000055,2024-10-11 11:02:45,403.35,mada
biz_0342-000058,2024-10-11 12:08:39,470.45,mada
biz_0342-000054,2024-10-11 17:02:09,118.06,mada
biz_0342-000060,2024-10-11 17:44:50,309.79,mada
biz_0342-000056,2024-10-11 19:13:50,1450.12,mada
