transaction_id,timestamp,amount_sar,payment_method
biz_0385-000055,2024-10-01 07:05:30,55.64,credit_card
biz_0385-000033,2024-10-01 07:21:13,21.4,mada
biz_0385-000042,2024-10-01 07:31:36,29.62,mada
biz_0385-000083,2024-10-01 07:31:58,64.01,mada
biz_0385-000011,2024-10-01 07:38:54,67.32,cash
biz_0385-000078,2024-10-01 07:42:28,25.3,mada
biz_0385-000063,2024-10-01 07:50:01,98.94,credit_card
biz_0385-000026,2024-10-01 07:54:48,19.79,cash
biz_0385-000023,2024-10-01 07:57:21,29.65,mada
biz_0385-000071,2024-10-01 08:09:34,13.28,mada
biz_0385-000062,2024-10-01 08:12:55,31.5,mada
biz_0385-000053,2024-10-01 08:16:34,22.28,credit_card
biz_0385-000075,2024-10-01 08:18:01,25.44,mada
biz_0385-000086,2024-10-01 08:37:08,13.1,cash
biz_0385-000018,2024-10-01 08:39:41,27.43,mada
biz_0385-000014,2024-10-01 08:47:09,30.06,mada
biz_0385-000009,2024-10-01 09:03:04,32.19,mada
biz_0385-000021,2024-10-01 09:05:15,32.26,mada
biz_0385-000038,2024-10-01 09:05:44,39.74,mada
biz_0385-000068,2024-10-01 09:19:29,15.15,mada
biz_0385-000073,2024-10-01 09:24:54,47.62,mada
biz_0385-000003,2024-10-01 09:43:51,38.08,mada
biz_0385-000065,2024-10-01 10:07:30,22.82,mada
biz_0385-000037,2024-10-01 10:46:41,41.44,mada
biz_0385-000024,2024-10-01 10:48:41,48.9,mada
biz_0385-000010,2024-10-01 11:07:53,37.48,mada
biz_0385-000079,2024-10-01 11:26:41,28.91,mada
biz_0385-000040,2024-10-01 11:44:04,19.61,cash
biz_0385-000056,2024-10-01 12:02:33,23.61,mada
biz_0385-000036,2024-10-01 12:06:19,34.04,mada
biz_0385-000049,2024-10-01 12:07:37,26.4,mada
biz_0385-000031,2024-10-01 12:07:58,64.58,mada
biz_0385-000076,2024-10-01 12:09:35,34.24,mada
biz_0385-000051,2024-10-01 12:17:21,31.77,cash
biz_0385-000029,2024-10-01 12:25:40,29.29,mada
biz_0385-000061,2024-10-01 12:35:51,40.44,mada
biz_0385-000080,2024-10-01 12:37:01,14.65,credit_card
biz_0385-000069,2024-10-01 12:56:03,26.23,mada
biz_0385-000012,2024-10-01 12:59:28,16.08,mada
biz_0385-000082,2024-10-01 13:23:13,15.01,mada
biz_0385-000004,2024-10-01 13:32:06,23.72,cash
biz_0385-000043,2024-10-01 13:44:46,15.12,mada
biz_0385-000084,2024-10-01 13:46:57,68.65,mada
biz_0385-000044,2024-10-01 13:49:05,39.53,cash
biz_0385-000035,2024-10-01 13:55:43,55.72,cash
biz_0385-000048,2024-10-01 13:56:52,32.61,credit_card
biz_0385-000077,2024-10-01 14:02:33,68.52,mada
biz_0385-000007,2024-10-01 14:04:06,16.93,credit_card
biz_0385-000030,2024-10-01 14:05:00,15.15,mada
biz_0385-000059,2024-10-01 14:29:17,82.21,mada
biz_0385-000019,2024-10-01 14:37:40,35.07,mada
biz_0385-000022,2024-10-01 14:43:38,39.52,mada
biz_0385-000006,2024-10-01 14:57:11,42.05,mada
biz_0385-000058,2024-10-01 14:59:16,17.65,mada
biz_0385-000067,2024-10-01 15:08:41,18.58,cash
biz_0385-000027,2024-10-01 15:15:33,52.29,mada
biz_0385-000070,2024-10-01 15:21:19,16.8,cash
biz_0385-000001,2024-10-01 15:28:54,37.19,mada
biz_0385-000060,2024-10-01 15:29:51,52.68,mada
biz_0385-000016,2024-10-01 15:44:22,20.0,mada
biz_0385-000064,2024-10-01 15:58:16,19.88,credit_card
biz_0385-000025,2024-10-01 16:14:55,33.89,mada
biz_0385-000050,2024-10-01 16:17:07,31.24,cash
biz_0385-000032,2024-10-01 16:17:58,31.75,mada
biz_0385-000081,2024-10-01 16:28:33,32.77,mada
biz_0385-000046,2024-10-01 16:33:09,74.9,mada
biz_0385-000020,2024-10-01 16:39:07,31.46,mada
biz_0385-000041,2024-10-01 17:00:13,8.81,mada
biz_0385-000045,2024-10-01 17:08:15,41.86,credit_card
biz_0385-000066,2024-10-01 17:41:31,100.49,mada
biz_0385-000047,2024-10-01 17:47:30,49.17,mada
biz_0385-000054,2024-10-01 17:49:01,21.34,mada
biz_0385-000013,2024-10-01 17:57:19,44.34,mada
biz_0385-000015,2024-10-01 18:07:22,19.08,cash
biz_0385-000072,2024-10-01 18:10:24,50.77,mada
biz_0385-000057,2024-10-01 18:33:16,20.13,mada
biz_0385-000034,2024-10-01 18:43:11,27.5,cash
biz_0385-000005,2024-10-01 18:46:28,60.25,mada
biz_0385-000002,2024-10-01 18:52:25,29.51,mada
biz_0385-000008,2024-10-01 19:05:30,38.4,mada
biz_0385-000017,2024-10-01 19:14:40,29.18,mada
biz_0385-000028,2024-10-01 19:14:41,11.23,mada
biz_0385-000039,2024-10-01 19:16:34,31.69,cash
biz_0385-000052,2024-10-01 19:41:00,15.21,cash
biz_0385-000085,2024-10-01 20:00:13,40.87,cash
biz_0385-000074,2024-10-01 20:23:49,23.36,mada
biz_0385-000173,2024-10-02 00:30:24,51.18,cash
biz_0385-000131,2024-10-02 06:46:47,40.78,cash
biz_0385-000141,2024-10-02 07:02:15,29.74,cash
biz_0385-000098,2024-10-02 07:52:34,22.76,mada
biz_0385-000151,2024-10-02 07:56:45,35.63,mada
biz_0385-000116,2024-10-02 08:03:25,28.97,mada
biz_0385-000121,2024-10-02 08:09:48,33.85,mada
biz_0385-000148,2024-10-02 08:10:48,66.7,mada
biz_0385-000171,2024-10-02 08:14:04,50.63,mada
biz_0385-000126,2024-10-02 08:16:05,27.67,credit_card
biz_0385-000167,2024-10-02 08:27:17,36.87,mada
biz_0385-000100,2024-10-02 08:31:36,21.9,cash
biz_0385-000111,2024-10-02 08:35:32,10.58,cash
biz_0385-000165,2024-10-02 08:37:15,29.08,credit_card
biz_0385-000113,2024-10-02 08:38:25,23.3,mada
biz_0385-000132,2024-10-02 08:42:08,46.15,mada
biz_0385-000153,2024-10-02 08:54:27,41.5,mada
biz_0385-000175,2024-10-02 08:54:31,55.22,cash
biz_0385-000130,2024-10-02 08:59:58,34.4,mada
biz_0385-000119,2024-10-02 09:06:09,31.46,cash
biz_0385-000170,2024-10-02 09:07:32,33.41,mada
biz_0385-000156,2024-10-02 09:07:40,48.83,mada
biz_0385-000127,2024-10-02 09:20:26,11.3,mada
biz_0385-000091,2024-10-02 09:26:27,37.93,mada
biz_0385-000177,2024-10-02 09:31:43,37.68,mada
biz_0385-000163,2024-10-02 09:54:55,28.78,cash
biz_0385-000157,2024-10-02 09:55:46,32.39,mada
biz_0385-000140,2024-10-02 09:57:22,25.98,credit_card
biz_0385-000114,2024-10-02 09:58:38,37.93,cash
biz_0385-000168,2024-10-02 09:59:47,32.92,cash
biz_0385-000161,2024-10-02 10:16:09,12.28,mada
biz_0385-000150,2024-10-02 10:35:00,29.09,cash
biz_0385-000143,2024-10-02 10:39:49,49.57,cash
biz_0385-000094,2024-10-02 10:41:45,43.37,mada
biz_0385-000090,2024-10-02 10:48:23,23.58,mada
biz_0385-000101,2024-10-02 11:18:03,28.48,mada
biz_0385-000112,2024-10-02 11:23:16,39.0,mada
biz_0385-000149,2024-10-02 12:11:41,42.36,mada
biz_0385-000176,2024-10-02 12:15:09,26.15,credit_card
biz_0385-000109,2024-10-02 12:25:07,27.7,mada
biz_0385-000139,2024-10-02 12:25:28,41.31,mada
biz_0385-000096,2024-10-02 12:28:50,21.74,credit_card
biz_0385-000174,2024-10-02 12:57:55,15.92,cash
biz_0385-000133,2024-10-02 13:11:49,48.52,mada
biz_0385-000144,2024-10-02 13:12:13,83.87,credit_card
biz_0385-000128,2024-10-02 13:13:41,44.61,cash
biz_0385-000123,2024-10-02 13:13:48,30.1,mada
biz_0385-000110,2024-10-02 13:33:17,36.27,mada
biz_0385-000158,2024-10-02 13:55:12,41.68,mada
biz_0385-000146,2024-10-02 14:07:41,30.09,mada
biz_0385-000088,2024-10-02 14:09:49,49.0,mada
biz_0385-000159,2024-10-02 14:13:22,46.64,mada
biz_0385-000137,2024-10-02 14:15:45,33.65,mada
biz_0385-000087,2024-10-02 14:17:59,32.93,mada
biz_0385-000155,2024-10-02 14:18:59,20.09,mada
biz_0385-000106,2024-10-02 14:21:39,12.47,mada
biz_0385-000105,2024-10-02 14:24:36,32.18,mada
biz_0385-000154,2024-10-02 14:25:18,20.87,mada
biz_0385-000089,2024-10-02 14:31:34,61.04,credit_card
biz_0385-000160,2024-10-02 15:00:55,39.49,mada
biz_0385-000129,2024-10-02 15:22:42,39.51,credit_card
biz_0385-000172,2024-10-02 15:34:26,66.1,mada
biz_0385-000099,2024-10-02 15:48:25,56.66,mada
biz_0385-000102,2024-10-02 15:50:42,36.2,mada
biz_0385-000103,2024-10-02 15:52:38,22.29,credit_card
biz_0385-000118,2024-10-02 15:53:15,34.95,mada
biz_0385-000138,2024-10-02 15:55:44,30.14,mada
biz_0385-000122,2024-10-02 16:03:16,20.87,credit_card
biz_0385-000095,2024-10-02 16:09:42,46.16,credit_card
biz_0385-000104,2024-10-02 16:11:35,58.85,mada
biz_0385-000164,2024-10-02 17:07:29,8.97,credit_card
biz_0385-000093,2024-10-02 17:09:09,34.04,mada
biz_0385-000145,2024-10-02 17:09:50,22.75,mada
biz_0385-000166,2024-10-02 17:11:33,17.27,mada
biz_0385-000097,2024-10-02 17:14:44,14.87,mada
biz_0385-000162,2024-10-02 17:25:51,45.94,cash
biz_0385-000120,2024-10-02 17:27:46,39.39,cash
biz_0385-000124,2024-10-02 17:29:24,42.17,credit_card
biz_0385-000152,2024-10-02 17:37:39,24.51,cash
biz_0385-000142,2024-10-02 17:39:00,35.93,mada
biz_0385-000135,2024-10-02 17:43:45,20.71,mada
biz_0385-000117,2024-10-02 17:46:04,29.16,cash
biz_0385-000136,2024-10-02 17:50:10,32.76,mada
biz_0385-000169,2024-10-02 17:50:42,30.74,mada
biz_0385-000092,2024-10-02 18:13:59,33.13,mada
biz_0385-000107,2024-10-02 18:28:25,45.61,mada
biz_0385-000125,2024-10-02 18:41:04,35.67,mada
biz_0385-000147,2024-10-02 18:47:59,15.78,mada
biz_0385-000115,2024-10-02 19:14:27,26.42,cash
biz_0385-000134,2024-10-02 20:31:21,33.08,mada
biz_0385-000108,2024-10-02 23:52:02,23.36,credit_card
biz_0385-000223,2024-10-03 06:53:43,30.31,mada
biz_0385-000270,2024-10-03 07:05:54,17.25,cash
biz_0385-000191,2024-10-03 07:10:02,22.46,mada
biz_0385-000204,2024-10-03 07:16:21,43.24,mada
biz_0385-000227,2024-10-03 07:52:45,19.87,credit_card
biz_0385-000232,2024-10-03 07:52:46,23.67,mada
biz_0385-000195,2024-10-03 07:55:20,56.53,mada
biz_0385-000180,2024-10-03 07:55:47,20.96,cash
biz_0385-000244,2024-10-03 08:04:45,22.04,cash
biz_0385-000189,2024-10-03 08:06:23,29.92,mada
biz_0385-000196,2024-10-03 08:12:23,24.81,mada
biz_0385-000268,2024-10-03 08:20:28,36.49,mada
biz_0385-000205,2024-10-03 08:42:14,43.97,credit_card
biz_0385-000269,2024-10-03 08:44:34,35.89,mada
biz_0385-000181,2024-10-03 08:46:52,46.4,mada
biz_0385-000255,2024-10-03 08:49:54,21.66,mada
biz_0385-000262,2024-10-03 08:56:36,70.8,mada
biz_0385-000220,2024-10-03 08:59:42,47.21,mada
biz_0385-000237,2024-10-03 09:04:58,41.34,mada
biz_0385-000193,2024-10-03 09:12:50,29.02,mada
biz_0385-000219,2024-10-03 09:20:00,16.86,mada
biz_0385-000236,2024-10-03 09:42:57,37.84,credit_card
biz_0385-000202,2024-10-03 10:03:35,49.96,credit_card
biz_0385-000207,2024-10-03 10:12:20,24.0,mada
biz_0385-000178,2024-10-03 10:23:51,22.82,mada
biz_0385-000203,2024-10-03 10:29:33,16.92,mada
biz_0385-000216,2024-10-03 10:33:28,59.21,mada
biz_0385-000200,2024-10-03 11:00:27,66.15,cash
biz_0385-000231,2024-10-03 11:01:13,29.27,mada
biz_0385-000208,2024-10-03 11:33:41,46.55,credit_card
biz_0385-000257,2024-10-03 11:46:13,29.93,mada
biz_0385-000183,2024-10-03 11:53:27,15.69,credit_card
biz_0385-000242,2024-10-03 12:04:48,40.94,mada
biz_0385-000245,2024-10-03 12:25:18,41.44,mada
biz_0385-000256,2024-10-03 12:26:05,25.98,mada
biz_0385-000248,2024-10-03 12:31:03,37.51,credit_card
biz_0385-000234,2024-10-03 12:33:50,20.56,cash
biz_0385-000271,2024-10-03 12:36:41,26.39,mada
biz_0385-000251,2024-10-03 12:51:25,24.07,mada
biz_0385-000197,2024-10-03 12:56:10,48.12,cash
biz_0385-000226,2024-10-03 13:22:55,17.35,mada
biz_0385-000259,2024-10-03 13:23:06,43.66,mada
biz_0385-000218,2024-10-03 13:24:32,34.17,mada
biz_0385-000192,2024-10-03 13:30:46,28.33,cash
biz_0385-000249,2024-10-03 13:31:14,17.44,mada
biz_0385-000258,2024-10-03 13:36:39,33.17,credit_card
biz_0385-000252,2024-10-03 13:37:41,21.32,cash
biz_0385-000214,2024-10-03 13:38:26,40.64,mada
biz_0385-000230,2024-10-03 13:47:23,46.41,mada
biz_0385-000209,2024-10-03 13:56:06,22.22,mada
biz_0385-000182,2024-10-03 13:57:43,42.61,cash
biz_0385-000235,2024-10-03 13:58:36,26.71,mada
biz_0385-000198,2024-10-03 13:59:33,27.13,credit_card
biz_0385-000239,2024-10-03 14:03:14,34.15,mada
biz_0385-000238,2024-10-03 14:18:31,54.33,cash
biz_0385-000201,2024-10-03 14:18:37,37.85,mada
biz_0385-000212,2024-10-03 14:30:48,60.35,mada
biz_0385-000247,2024-10-03 14:36:36,12.45,mada
biz_0385-000261,2024-10-03 14:44:12,25.21,cash
biz_0385-000210,2024-10-03 14:44:25,17.48,mada
biz_0385-000263,2024-10-03 14:45:07,10.38,mada
biz_0385-000190,2024-10-03 14:52:17,67.12,mada
biz_0385-000253,2024-10-03 14:55:42,14.75,mada
biz_0385-000240,2024-10-03 15:13:34,78.45,cash
biz_0385-000233,2024-10-03 15:36:46,95.18,mada
biz_0385-000211,2024-10-03 15:45:44,25.47,credit_card
biz_0385-000187,2024-10-03 15:48:32,34.98,credit_card
biz_0385-000265,2024-10-03 15:52:36,20.21,cash
biz_0385-000217,2024-10-03 15:55:23,58.62,mada
biz_0385-000228,2024-10-03 16:19:07,26.83,credit_card
biz_0385-000260,2024-10-03 16:20:12,38.28,cash
biz_0385-000215,2024-10-03 16:27:45,12.42,mada
biz_0385-000254,2024-10-03 16:47:31,28.12,cash
biz_0385-000224,2024-10-03 16:54:56,29.91,cash
biz_0385-000194,2024-10-03 17:00:31,13.34,credit_card
biz_0385-000266,2024-10-03 17:04:33,34.01,cash
biz_0385-000206,2024-10-03 17:09:54,26.65,cash
biz_0385-000222,2024-10-03 17:16:10,42.69,mada
biz_0385-000199,2024-10-03 17:36:07,47.56,mada
biz_0385-000264,2024-10-03 17:37:15,43.4,mada
biz_0385-000186,2024-10-03 17:48:53,27.31,credit_card
biz_0385-000267,2024-10-03 18:01:56,11.5,mada
biz_0385-000221,2024-10-03 18:05:14,14.31,cash
biz_0385-000243,2024-10-03 18:05:29,34.48,mada
biz_0385-000229,2024-10-03 18:18:21,15.87,mada
biz_0385-000246,2024-10-03 18:26:55,30.13,credit_card
biz_0385-000188,2024-10-03 18:31:39,26.33,mada
biz_0385-000241,2024-10-03 19:01:27,22.7,mada
biz_0385-000225,2024-10-03 19:07:48,18.96,cash
biz_0385-000185,2024-10-03 19:21:30,17.07,mada
biz_0385-000213,2024-10-03 20:41:47,24.49,mada
