date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,207.66,139.82,67.84,0.723
2024-10-02,219.3,148.32,70.98,0.6502
2024-10-03,150.46,95.17,55.29,0.5572
2024-10-04,174.14,90.01,84.13,0.662
2024-10-05,177.58,120.17,57.41,0.5698
2024-10-06,163.59,92.13,71.46,0.652
2024-10-07,160.43,91.74,68.69,0.7231
2024-10-08,217.17,113.01,104.16,0.7001
2024-10-09,207.65,146.91,60.74,0.7284
2024-10-10,180.74,109.47,71.27,0.6272
2024-10-11,235.8,169.44,66.36,0.5769
2024-10-12,156.31,87.22,69.09,0.6539
2024-10-13,203.97,146.84,57.13,0.5831
2024-10-14,146.81,91.49,55.32,0.7692
2024-10-15,214.93,139.78,75.15,0.8524
2024-10-16,222.7,136.54,86.16,0.531
2024-10-17,254.97,143.3,111.67,0.7119
2024-10-18,225.19,134.53,90.66,0.8078
2024-10-19,167.19,94.53,72.66,0.6515
2024-10-20,194.66,115.07,79.59,0.6714
2024-10-21,144.08,94.77,49.31,0.6186
2024-10-22,184.49,120.24,64.25,0.3351
2024-10-23,151.28,81.84,69.44,0.7076
2024-10-24,186.53,134.08,52.45,0.577
2024-10-25,222.29,113.58,108.71,0.7191
2024-10-26,147.43,95.51,51.92,0.5816
2024-10-27,200.58,107.96,92.62,0.6651
2024-10-28,222.95,112.29,110.66,0.5885
2024-10-29,218.33,119.35,98.98,0.785
2024-10-30,186.79,120.36,66.43,0.6489
2024-10-31,204.77,129.82,74.95,0.5052
2024-11-01,220.16,120.0,100.16,0.5607
2024-11-02,213.09,130.82,82.27,0.6966
2024-11-03,182.77,127.18,55.59,0.6441
2024-11-04,136.75,77.73,59.02,0.7476
2024-11-05,177.65,99.71,77.94,0.5802
2024-11-06,137.01,76.83,60.18,0.5507
2024-11-07,177.22,123.83,53.39,0.7379
2024-11-08,145.22,75.35,69.87,0.6827
2024-11-09,152.37,88.31,64.06,0.6013
2024-11-10,178.32,112.29,66.03,0.5291
2024-11-11,240.12,130.35,109.77,0.7112
2024-11-12,196.62,129.6,67.02,0.6945
2024-11-13,194.23,120.8,73.43,0.4944
2024-11-14,188.64,103.92,84.72,0.4942
2024-11-15,189.59,123.4,66.19,0.8852
2024-11-16,182.34,98.52,83.82,0.6035
2024-11-17,146.64,74.08,72.56,0.6649
2024-11-18,221.86,158.85,63.01,0.633
2024-11-19,240.37,125.71,114.66,0.532
2024-11-20,198.94,136.99,61.95,0.5898
2024-11-21,169.9,100.75,69.15,0.4339
2024-11-22,205.43,142.52,62.91,0.5613
2024-11-23,214.74,137.21,77.53,0.7373
2024-11-24,175.46,108.93,66.53,0.8418
2024-11-25,211.61,140.29,71.32,0.7797
2024-11-26,180.22,91.6,88.62,0.343
2024-11-27,176.77,116.56,60.21,0.6314
2024-11-28,207.09,120.22,86.87,0.6538
2024-11-29,169.91,97.56,72.35,0.569
2024-11-30,197.16,106.01,91.15,0.7484
2024-12-01,174.67,110.07,64.6,0.6281
2024-12-02,202.83,142.11,60.72,0.6456
2024-12-03,220.52,145.4,75.12,0.5885
2024-12-04,171.13,110.97,60.16,0.6415
2024-12-05,166.05,100.49,65.56,0.7381
2024-12-06,188.6,122.87,65.73,0.5123
2024-12-07,153.53,96.29,57.24,0.7793
2024-12-08,163.53,97.51,66.02,0.6986
2024-12-09,163.81,117.22,46.59,0.7291
2024-12-10,160.84,108.7,52.14,0.6966
2024-12-11,211.3,110.43,100.87,0.4225
2024-12-12,172.31,100.42,71.89,0.7148
2024-12-13,218.13,141.98,76.15,0.8357
2024-12-14,176.79,124.21,52.58,0.7827
2024-12-15,181.72,126.11,55.61,0.6026
2024-12-16,196.52,136.39,60.13,0.6281
2024-12-17,222.83,153.44,69.39,0.5134
2024-12-18,192.21,125.82,66.39,0.7344
2024-12-19,197.99,117.0,80.99,0.8356
2024-12-20,153.69,105.84,47.85,0.7051
2024-12-21,213.23,140.72,72.51,0.7412
2024-12-22,234.13,125.97,108.16,0.6059
2024-12-23,184.89,113.26,71.63,0.3503
2024-12-24,251.45,128.95,122.5,0.733
2024-12-25,240.55,165.67,74.88,0.9148
2024-12-26,208.13,120.72,87.41,0.6701
2024-12-27,220.27,133.03,87.24,0.7278
2024-12-28,201.33,120.2,81.13,0.6124
2024-12-29,197.65,118.66,78.99,0.5935
2024-12-30,181.34,109.9,71.44,0.5777
