date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,78.68,42.65,36.03,0.5551
2024-10-02,94.27,60.89,33.38,0.9263
2024-10-03,73.62,37.85,35.77,0.7204
2024-10-04,104.86,74.35,30.51,0.6544
2024-10-05,90.41,57.07,33.34,0.7129
2024-10-06,92.24,50.76,41.48,0.4433
2024-10-07,95.02,65.58,29.44,0.6814
2024-10-08,88.92,59.76,29.16,0.7124
2024-10-09,80.1,45.15,34.95,0.5392
2024-10-10,89.21,62.14,27.07,0.5899
2024-10-11,74.29,40.85,33.44,0.5684
2024-10-12,86.69,51.41,35.28,0.3388
2024-10-13,123.38,75.28,48.1,0.8064
2024-10-14,115.98,75.08,40.9,0.6171
2024-10-15,104.41,67.08,37.33,0.7576
2024-10-16,80.9,52.31,28.59,0.7257
2024-10-17,76.57,44.02,32.55,0.6497
2024-10-18,83.78,43.35,40.43,0.6877
2024-10-19,101.83,57.31,44.52,0.7453
2024-10-20,81.17,54.78,26.39,0.8384
2024-10-21,97.71,49.79,47.92,0.6037
2024-10-22,114.75,69.96,44.79,0.4843
2024-10-23,93.58,66.58,27.0,0.6364
2024-10-24,103.99,68.76,35.23,0.8083
2024-10-25,88.03,45.79,42.24,0.7562
2024-10-26,113.68,68.92,44.76,0.7886
2024-10-27,98.62,58.03,40.59,0.5083
2024-10-28,89.21,52.01,37.2,0.7224
2024-10-29,108.12,55.81,52.31,0.6199
2024-10-30,107.44,57.93,49.51,0.6762
2024-10-31,89.27,57.38,31.89,0.7334
2024-11-01,98.17,62.17,36.0,0.5221
2024-11-02,100.53,67.14,33.39,0.6121
2024-11-03,78.73,55.35,23.38,0.6744
2024-11-04,93.13,54.84,38.29,0.6789
2024-11-05,82.78,52.92,29.86,0.8263
2024-11-06,111.45,71.28,40.17,0.6442
2024-11-07,95.45,60.78,34.67,0.3576
2024-11-08,99.18,57.5,41.68,0.7556
2024-11-09,83.41,52.95,30.46,0.8193
2024-11-10,98.83,51.28,47.55,0.4148
2024-11-11,81.86,58.66,23.2,0.7504
2024-11-12,94.73,66.63,28.1,0.6657
2024-11-13,87.97,46.51,41.46,0.828
2024-11-14,80.47,40.95,39.52,0.8891
2024-11-15,90.77,61.17,29.6,0.7026
2024-11-16,78.37,44.69,33.68,0.681
2024-11-17,95.86,55.06,40.8,0.4869
2024-11-18,76.6,46.2,30.4,0.7161
2024-11-19,87.75,60.56,27.19,0.449
2024-11-20,71.17,41.22,29.95,0.7823
2024-11-21,108.31,54.24,54.07,0.7728
2024-11-22,93.82,66.1,27.72,0.7176
2024-11-23,85.1,51.01,34.09,0.4643
2024-11-24,94.94,47.87,47.07,0.7616
2024-11-25,100.37,50.35,50.02,0.6558
2024-11-26,94.92,49.02,45.9,0.7378
2024-11-27,81.6,50.61,30.99,0.5318
2024-11-28,98.58,60.98,37.6,0.8499
2024-11-29,99.85,59.04,40.81,0.5541
2024-11-30,101.11,66.96,34.15,0.6386
2024-12-01,100.26,71.61,28.65,0.8138
2024-12-02,105.36,57.75,47.61,0.6225
2024-12-03,108.19,77.63,30.56,0.5818
2024-12-04,92.27,59.94,32.33,0.5855
2024-12-05,122.91,78.6,44.31,0.5156
2024-12-06,75.28,53.58,21.7,0.82
2024-12-07,82.45,51.57,30.88,0.4688
2024-12-08,90.92,49.71,41.21,0.5599
2024-12-09,94.54,57.3,37.24,0.621
2024-12-10,92.38,61.18,31.2,0.4688
2024-12-11,107.86,61.14,46.72,0.7866
2024-12-12,99.78,53.58,46.2,0.7834
2024-12-13,104.39,54.2,50.19,0.711
2024-12-14,81.41,43.78,37.63,0.7172
2024-12-15,108.69,72.42,36.27,0.6047
2024-12-16,78.11,42.49,35.62,0.506
2024-12-17,104.09,65.06,39.03,0.6926
2024-12-18,66.65,34.12,32.53,0.815
2024-12-19,88.68,62.31,26.37,0.7889
2024-12-20,116.07,66.43,49.64,0.6156
2024-12-21,86.69,56.45,30.24,0.408
2024-12-22,108.37,71.45,36.92,0.5623
2024-12-23,92.35,64.5,27.85,0.5879
2024-12-24,95.26,60.95,34.31,0.8171
2024-12-25,87.2,52.3,34.9,0.8735
2024-12-26,89.87,48.26,41.61,0.5799
2024-12-27,86.9,53.11,33.79,0.6138
2024-12-28,95.84,63.05,32.79,0.5922
2024-12-29,97.88,51.39,46.49,0.6896
2024-12-30,91.21,46.88,44.33,0.5997
