date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,98.17,59.64,38.53,0.5158
2024-10-02,97.96,56.56,41.4,0.5491
2024-10-03,93.15,66.42,26.73,0.5918
2024-10-04,91.49,49.88,41.61,0.7071
2024-10-05,88.8,50.78,38.02,0.5532
2024-10-06,91.5,62.69,28.81,0.6022
2024-10-07,94.77,65.07,29.7,0.5552
2024-10-08,75.68,41.84,33.84,0.6717
2024-10-09,79.57,56.13,23.44,0.4709
2024-10-10,97.17,59.45,37.72,0.6375
2024-10-11,83.4,52.32,31.08,0.728
2024-10-12,78.45,40.02,38.43,0.4235
2024-10-13,85.64,56.72,28.92,0.7221
2024-10-14,102.34,67.29,35.05,0.7913
2024-10-15,65.57,44.35,21.22,0.6895
2024-10-16,108.95,76.04,32.91,0.6914
2024-10-17,82.18,53.12,29.06,0.6868
2024-10-18,97.17,61.37,35.8,0.7607
2024-10-19,84.17,42.54,41.63,0.5815
2024-10-20,67.4,39.86,27.54,0.6924
2024-10-21,92.0,48.7,43.3,0.8231
2024-10-22,101.01,53.76,47.25,0.8035
2024-10-23,91.35,49.65,41.7,0.5917
2024-10-24,75.1,39.08,36.02,0.5872
2024-10-25,101.45,68.8,32.65,0.6748
2024-10-26,60.54,39.81,20.73,0.6885
2024-10-27,98.56,50.81,47.75,0.7441
2024-10-28,104.23,53.18,51.05,0.7099
2024-10-29,106.05,65.93,40.12,0.6546
2024-10-30,95.31,48.82,46.49,0.6113
2024-10-31,102.27,64.78,37.49,0.7248
2024-11-01,82.81,50.28,32.53,0.7776
2024-11-02,95.15,60.94,34.21,0.6782
2024-11-03,81.97,43.15,38.82,0.6839
2024-11-04,75.45,48.34,27.11,0.6181
2024-11-05,97.07,55.54,41.53,0.6449
2024-11-06,87.35,47.49,39.86,0.6761
2024-11-07,85.72,53.26,32.46,0.6647
2024-11-08,74.4,47.29,27.11,0.5705
2024-11-09,75.9,39.54,36.36,0.3897
2024-11-10,89.28,47.03,42.25,0.4599
2024-11-11,83.09,49.2,33.89,0.5243
2024-11-12,83.29,50.67,32.62,0.4974
2024-11-13,97.78,63.81,33.97,0.8134
2024-11-14,82.2,51.43,30.77,0.6194
2024-11-15,73.31,45.82,27.49,0.6325
2024-11-16,79.84,50.26,29.58,0.6203
2024-11-17,74.91,45.48,29.43,0.6291
2024-11-18,90.51,50.97,39.54,0.6642
2024-11-19,91.1,48.7,42.4,0.6386
2024-11-20,89.61,60.7,28.91,0.5725
2024-11-21,101.07,51.63,49.44,0.7111
2024-11-22,79.73,40.57,39.16,0.5781
2024-11-23,88.19,57.14,31.05,0.945
2024-11-24,82.94,50.07,32.87,0.7424
2024-11-25,86.47,47.19,39.28,0.6752
2024-11-26,87.06,48.79,38.27,0.7863
2024-11-27,96.16,57.69,38.47,0.41
2024-11-28,72.34,37.04,35.3,0.4004
2024-11-29,85.14,60.23,24.91,0.6116
2024-11-30,86.33,57.56,28.77,0.8079
2024-12-01,89.2,45.84,43.36,0.7386
2024-12-02,78.47,44.36,34.11,0.5251
2024-12-03,81.86,53.83,28.03,0.573
2024-12-04,76.32,39.22,37.1,0.4392
2024-12-05,91.77,65.35,26.42,0.6844
2024-12-06,75.72,44.13,31.59,0.7562
2024-12-07,78.6,41.41,37.19,0.7863
2024-12-08,87.48,57.12,30.36,0.5012
2024-12-09,96.29,64.14,32.15,0.5927
2024-12-10,84.77,53.65,31.12,0.7395
2024-12-11,82.97,59.49,23.48,0.8648
2024-12-12,97.26,59.82,37.44,0.6396
2024-12-13,86.57,50.22,36.35,0.4671
2024-12-14,91.03,56.52,34.51,0.812
2024-12-15,117.84,76.98,40.86,0.447
2024-12-16,72.89,41.79,31.1,0.782
2024-12-17,66.81,44.2,22.61,0.7154
2024-12-18,99.88,59.68,40.2,0.6719
2024-12-19,78.58,42.37,36.21,0.7079
2024-12-20,72.55,51.62,20.93,0.6139
2024-12-21,80.43,52.08,28.35,0.7765
2024-12-22,79.64,49.44,30.2,0.4734
2024-12-23,82.4,50.02,32.38,0.7258
2024-12-24,89.35,58.25,31.1,0.5808
2024-12-25,109.34,63.22,46.12,0.6196
2024-12-26,80.29,43.88,36.41,0.8658
2024-12-27,101.45,62.66,38.79,0.5178
2024-12-28,75.79,37.97,37.82,0.7016
2024-12-29,96.72,57.4,39.32,0.588
2024-12-30,94.28,58.99,35.29,0.7318
