date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,93.02,62.52,30.5,0.5729
2024-10-02,98.88,57.86,41.02,0.8338
2024-10-03,100.07,63.67,36.4,0.653
2024-10-04,116.72,80.1,36.62,0.529
2024-10-05,90.76,47.36,43.4,0.9882
2024-10-06,103.27,67.31,35.96,0.6252
2024-10-07,86.96,62.02,24.94,0.9301
2024-10-08,119.0,85.43,33.57,0.8384
2024-10-09,100.49,63.44,37.05,0.6446
2024-10-10,101.03,53.04,47.99,0.6181
2024-10-11,138.26,84.73,53.53,0.6396
2024-10-12,83.25,54.41,28.84,0.6337
2024-10-13,111.8,67.17,44.63,0.5221
2024-10-14,94.3,53.89,40.41,0.571
2024-10-15,140.63,84.37,56.26,0.5495
2024-10-16,84.09,44.6,39.49,0.7901
2024-10-17,131.02,87.9,43.12,0.5839
2024-10-18,118.95,77.24,41.71,0.5041
2024-10-19,86.78,50.91,35.87,0.8895
2024-10-20,108.88,55.04,53.84,0.6135
2024-10-21,140.59,83.9,56.69,0.7024
2024-10-22,138.68,79.42,59.26,0.6135
2024-10-23,81.98,44.25,37.73,0.9488
2024-10-24,129.53,80.16,49.37,0.8251
2024-10-25,104.88,53.86,51.02,0.7394
2024-10-26,88.37,44.65,43.72,0.6032
2024-10-27,136.04,91.84,44.2,0.503
2024-10-28,96.1,52.53,43.57,0.6076
2024-10-29,106.0,72.07,33.93,0.7259
2024-10-30,80.62,47.14,33.48,0.6433
2024-10-31,97.52,53.66,43.86,0.6065
2024-11-01,101.86,51.93,49.93,0.6208
2024-11-02,124.85,78.68,46.17,0.6383
2024-11-03,91.49,53.6,37.89,0.6511
2024-11-04,133.84,69.75,64.09,0.7434
2024-11-05,84.44,57.58,26.86,0.7865
2024-11-06,90.21,47.08,43.13,0.6606
2024-11-07,95.71,51.38,44.33,0.7396
2024-11-08,116.99,81.59,35.4,0.6623
2024-11-09,107.35,55.16,52.19,0.4552
2024-11-10,119.53,73.03,46.5,0.5744
2024-11-11,112.14,71.11,41.03,0.7805
2024-11-12,122.29,84.21,38.08,0.652
2024-11-13,94.73,58.22,36.51,0.5336
2024-11-14,87.22,61.21,26.01,0.6999
2024-11-15,92.3,47.61,44.69,0.666
2024-11-16,91.84,48.11,43.73,0.4816
2024-11-17,113.67,59.84,53.83,0.5102
2024-11-18,132.49,72.99,59.5,0.5524
2024-11-19,123.09,73.08,50.01,0.651
2024-11-20,109.61,62.53,47.08,0.6744
2024-11-21,105.12,72.08,33.04,0.5728
2024-11-22,85.3,46.92,38.38,0.6433
2024-11-23,124.08,71.87,52.21,0.6013
2024-11-24,136.83,92.88,43.95,0.8319
2024-11-25,141.49,74.29,67.2,0.5962
2024-11-26,123.19,85.97,37.22,0.548
2024-11-27,90.4,48.05,42.35,0.7078
2024-11-28,125.49,82.87,42.62,0.54
2024-11-29,82.95,57.08,25.87,0.5146
2024-11-30,96.2,50.31,45.89,0.8197
2024-12-01,97.06,60.02,37.04,0.7829
2024-12-02,92.0,65.42,26.58,0.5628
2024-12-03,122.07,70.09,51.98,0.5051
2024-12-04,140.51,89.28,51.23,0.5571
2024-12-05,94.98,52.56,42.42,0.8618
2024-12-06,137.06,69.93,67.13,0.3753
2024-12-07,83.44,53.5,29.94,0.7908
2024-12-08,81.94,49.86,32.08,0.516
2024-12-09,91.54,56.24,35.3,0.6419
2024-12-10,92.12,57.7,34.42,0.8514
2024-12-11,87.3,47.57,39.73,0.6079
2024-12-12,101.1,63.36,37.74,0.7319
2024-12-13,115.13,82.07,33.06,0.5701
2024-12-14,82.15,51.65,30.5,0.6607
2024-12-15,93.48,63.18,30.3,0.6518
2024-12-16,95.8,58.5,37.3,0.4938
2024-12-17,88.35,48.86,39.49,0.6816
2024-12-18,97.03,69.51,27.52,0.6259
2024-12-19,125.26,70.99,54.27,0.6298
2024-12-20,98.57,70.79,27.78,0.803
2024-12-21,140.69,87.35,53.34,0.6366
2024-12-22,128.24,90.27,37.97,0.5531
2024-12-23,139.37,80.42,58.95,0.5083
2024-12-24,123.32,72.01,51.31,0.501
2024-12-25,100.85,69.43,31.42,0.659
2024-12-26,85.1,46.08,39.02,0.581
2024-12-27,138.23,76.4,61.83,0.6438
2024-12-28,92.43,57.79,34.64,0.5478
2024-12-29,110.08,55.82,54.26,0.6012
2024-12-30,90.92,64.15,26.77,0.6511
