date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,49.05,28.06,20.99,0.7671
2024-10-02,50.93,30.31,20.62,0.6133
2024-10-03,43.46,23.87,19.59,0.7038
2024-10-04,47.27,31.03,16.24,0.6365
2024-10-05,33.57,21.21,12.36,0.6278
2024-10-06,33.02,17.12,15.9,0.515
2024-10-07,44.29,26.2,18.09,0.6263
2024-10-08,57.19,33.86,23.33,0.6959
2024-10-09,32.02,20.8,11.22,0.5617
2024-10-10,59.63,36.35,23.28,0.4857
2024-10-11,49.79,26.48,23.31,0.5389
2024-10-12,41.52,26.73,14.79,0.7118
2024-10-13,37.12,23.09,14.03,0.602
2024-10-14,47.25,31.57,15.68,0.5053
2024-10-15,31.88,17.76,14.12,0.6589
2024-10-16,37.97,26.06,11.91,0.7454
2024-10-17,35.23,21.3,13.93,0.5832
2024-10-18,36.65,18.35,18.3,0.4942
2024-10-19,53.42,38.18,15.24,0.5327
2024-10-20,30.78,17.87,12.91,0.6526
2024-10-21,41.7,28.48,13.22,0.7036
2024-10-22,53.33,34.1,19.23,0.6636
2024-10-23,31.06,19.42,11.64,0.6901
2024-10-24,32.7,18.77,13.93,0.5603
2024-10-25,56.89,33.76,23.13,0.5033
2024-10-26,50.69,31.18,19.51,0.583
2024-10-27,46.51,27.06,19.45,0.4498
2024-10-28,44.34,25.21,19.13,0.5858
2024-10-29,43.68,25.27,18.41,0.6216
2024-10-30,34.7,23.47,11.23,0.5252
2024-10-31,39.87,20.33,19.54,0.6377
2024-11-01,48.7,32.94,15.76,0.5046
2024-11-02,50.35,32.1,18.25,0.8932
2024-11-03,48.35,31.61,16.74,0.7661
2024-11-04,34.28,21.45,12.83,0.4336
2024-11-05,52.27,33.65,18.62,0.6459
2024-11-06,27.42,13.77,13.65,0.5943
2024-11-07,33.38,23.2,10.18,0.7924
2024-11-08,59.92,41.71,18.21,0.7516
2024-11-09,41.34,23.97,17.37,0.6983
2024-11-10,59.47,40.33,19.14,0.5731
2024-11-11,35.09,20.39,14.7,0.6211
2024-11-12,30.74,19.4,11.34,0.6682
2024-11-13,36.86,21.05,15.81,0.7467
2024-11-14,47.25,30.1,17.15,0.5992
2024-11-15,30.56,15.75,14.81,0.7962
2024-11-16,33.16,19.57,13.59,0.5927
2024-11-17,47.33,33.78,13.55,0.5578
2024-11-18,37.18,21.61,15.57,0.7591
2024-11-19,33.7,19.75,13.95,0.6916
2024-11-20,45.73,30.8,14.93,0.6342
2024-11-21,59.74,41.91,17.83,0.4819
2024-11-22,39.54,26.22,13.32,0.5438
2024-11-23,35.5,21.79,13.71,0.5406
2024-11-24,34.31,24.61,9.7,0.4954
2024-11-25,48.28,24.7,23.58,0.5339
2024-11-26,38.53,21.34,17.19,0.5525
2024-11-27,28.09,16.42,11.67,0.8286
2024-11-28,43.63,26.57,17.06,0.8553
2024-11-29,46.79,26.7,20.09,0.7139
2024-11-30,47.35,24.18,23.17,0.68
2024-12-01,39.98,26.09,13.89,0.6551
2024-12-02,46.79,27.8,18.99,0.744
2024-12-03,59.74,42.08,17.66,0.7073
2024-12-04,37.74,23.08,14.66,0.5574
2024-12-05,34.85,18.62,16.23,0.731
2024-12-06,35.3,21.08,14.22,0.659
2024-12-07,32.34,17.57,14.77,0.8689
2024-12-08,57.74,37.0,20.74,0.3435
2024-12-09,34.83,18.17,16.66,0.5211
2024-12-10,48.16,28.77,19.39,0.602
2024-12-11,48.78,33.52,15.26,0.7318
2024-12-12,44.7,27.61,17.09,0.6132
2024-12-13,40.61,27.52,13.09,0.7189
2024-12-14,55.49,28.12,27.37,0.5486
2024-12-15,30.77,20.59,10.18,0.5934
2024-12-16,30.1,16.66,13.44,0.8375
2024-12-17,42.09,26.45,15.64,0.5962
2024-12-18,44.09,27.5,16.59,0.5956
2024-12-19,46.74,28.43,18.31,0.7708
2024-12-20,48.71,34.24,14.47,0.7656
2024-12-21,55.65,33.77,21.88,0.6962
2024-12-22,40.8,27.3,13.5,0.5607
2024-12-23,49.11,32.89,16.22,0.685
2024-12-24,50.5,33.98,16.52,0.6287
2024-12-25,27.84,16.81,11.03,0.7801
2024-12-26,34.03,20.53,13.5,0.5603
2024-12-27,49.65,28.85,20.8,0.7852
2024-12-28,52.36,30.07,22.29,0.8007
2024-12-29,41.93,21.07,20.86,0.5167
2024-12-30,39.07,24.5,14.57,0.7864
