date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,580.39,339.58,240.81,0.5264
2024-10-02,519.88,322.83,197.05,0.6243
2024-10-03,509.59,341.48,168.11,0.7789
2024-10-04,383.42,250.34,133.08,0.6703
2024-10-05,365.52,190.94,174.58,0.6211
2024-10-06,378.95,270.57,108.38,0.7318
2024-10-07,470.33,306.22,164.11,0.6036
2024-10-08,536.95,355.99,180.96,0.6221
2024-10-09,535.05,337.33,197.72,0.7023
2024-10-10,584.95,402.58,182.37,0.6755
2024-10-11,493.15,254.02,239.13,0.6368
2024-10-12,419.76,238.59,181.17,0.5963
2024-10-13,551.22,284.62,266.6,0.5989
2024-10-14,515.64,346.63,169.01,0.55
2024-10-15,624.41,368.08,256.33,0.5559
2024-10-16,506.77,317.52,189.25,0.5609
2024-10-17,346.49,202.81,143.68,0.6577
2024-10-18,474.01,311.49,162.52,0.6693
2024-10-19,557.03,324.05,232.98,0.7257
2024-10-20,493.95,295.96,197.99,0.4639
2024-10-21,391.31,244.84,146.47,0.702
2024-10-22,548.38,370.92,177.46,0.6122
2024-10-23,565.79,304.29,261.5,0.7238
2024-10-24,386.3,223.77,162.53,0.7553
2024-10-25,367.4,252.13,115.27,0.6402
2024-10-26,346.67,204.3,142.37,0.4062
2024-10-27,492.34,303.37,188.97,0.7512
2024-10-28,479.95,277.61,202.34,0.6595
2024-10-29,523.36,333.0,190.36,0.597
2024-10-30,375.45,211.92,163.53,0.6753
2024-10-31,445.67,315.21,130.46,0.7407
2024-11-01,431.25,259.85,171.4,0.5886
2024-11-02,457.03,247.08,209.95,0.6379
2024-11-03,442.88,283.56,159.32,0.8335
2024-11-04,442.58,269.74,172.84,0.7993
2024-11-05,505.69,278.01,227.68,0.624
2024-11-06,505.49,283.26,222.23,0.7075
2024-11-07,362.88,249.65,113.23,0.5233
2024-11-08,453.3,230.82,222.48,0.8367
2024-11-09,502.0,278.03,223.97,0.6488
2024-11-10,485.96,289.03,196.93,0.3633
2024-11-11,433.74,311.5,122.24,0.7684
2024-11-12,399.96,280.26,119.7,0.6883
2024-11-13,585.05,351.11,233.94,0.6666
2024-11-14,353.05,232.1,120.95,0.5426
2024-11-15,462.26,319.32,142.94,0.4218
2024-11-16,365.56,186.8,178.76,0.6537
2024-11-17,446.83,252.48,194.35,0.6325
2024-11-18,529.11,329.94,199.17,0.5786
2024-11-19,450.93,265.9,185.03,0.6312
2024-11-20,445.34,292.9,152.44,0.5864
2024-11-21,418.47,266.67,151.8,0.7221
2024-11-22,429.38,216.22,213.16,0.6179
2024-11-23,402.49,218.82,183.67,0.5747
2024-11-24,459.61,258.87,200.74,0.7178
2024-11-25,487.45,344.99,142.46,0.8071
2024-11-26,509.31,330.4,178.91,0.4096
2024-11-27,450.96,255.51,195.45,0.7753
2024-11-28,548.21,279.18,269.03,0.6621
2024-11-29,493.21,320.86,172.35,0.4312
2024-11-30,349.85,199.51,150.34,0.6627
2024-12-01,474.56,286.19,188.37,0.886
2024-12-02,522.39,269.2,253.19,0.7205
2024-12-03,550.96,394.25,156.71,0.8769
2024-12-04,391.12,228.83,162.29,0.7034
2024-12-05,464.88,283.45,181.43,0.814
2024-12-06,415.9,243.36,172.54,0.6533
2024-12-07,550.65,349.46,201.19,0.6793
2024-12-08,508.11,331.44,176.67,0.5364
2024-12-09,544.54,353.43,191.11,0.4389
2024-12-10,529.22,266.93,262.29,0.5992
2024-12-11,590.13,315.82,274.31,0.6966
2024-12-12,527.11,348.2,178.91,0.7415
2024-12-13,436.56,235.03,201.53,0.8511
2024-12-14,450.25,307.13,143.12,0.6231
2024-12-15,462.06,331.52,130.54,0.6186
2024-12-16,404.28,213.16,191.12,0.7479
2024-12-17,589.69,336.68,253.01,0.6498
2024-12-18,471.74,244.54,227.2,0.4924
2024-12-19,477.43,328.74,148.69,0.4355
2024-12-20,524.78,347.27,177.51,0.424
2024-12-21,462.14,231.6,230.54,0.6616
2024-12-22,452.38,274.19,178.19,0.7614
2024-12-23,453.66,252.27,201.39,0.7697
2024-12-24,510.02,261.28,248.74,0.6845
2024-12-25,390.55,230.89,159.66,0.6277
2024-12-26,329.96,237.44,92.52,0.4062
2024-12-27,573.22,315.86,257.36,0.6489
2024-12-28,372.6,192.3,180.3,0.7697
2024-12-29,395.29,241.6,153.69,0.5447
2024-12-30,436.32,288.75,147.57,0.5589
