transaction_id,timestamp,amount_sar,payment_method
biz_0251-000010,2024-10-01 09:02:57,288.38,credit_card
biz_0251-000014,2024-10-01 09:15:23,488.6,mada
biz_0251-000023,2024-10-01 10:26:23,142.01,mada
biz_0251-000012,2024-10-01 10:31:42,183.52,mada
biz_0251-000001,2024-10-01 10:35:49,90.13,mada
biz_0251-000013,2024-10-01 10:50:06,472.91,mada
biz_0251-000017,2024-10-01 10:59:40,276.54,mada
biz_0251-000019,2024-10-01 11:00:49,328.35,mada
biz_0251-000020,2024-10-01 11:50:51,211.73,mada
biz_0251-000003,2024-10-01 11:57:58,155.98,mada
biz_0251-000008,2024-10-01 11:58:08,229.64,cash
biz_0251-000021,2024-10-01 12:15:23,369.09,mada
biz_0251-000005,2024-10-01 12:53:01,336.89,mada
biz_0251-000006,2024-10-01 12:58:21,235.83,mada
biz_0251-000007,2024-10-01 14:58:29,194.16,mada
biz_0251-000004,2024-10-01 14:59:58,155.3,mada
biz_0251-000002,2024-10-01 15:01:08,549.62,mada
biz_0251-000011,2024-10-01 15:19:34,248.63,mada
biz_0251-000015,2024-10-01 16:21:15,266.98,cash
biz_0251-000022,2024-10-01 16:22:51,200.93,mada
biz_0251-000016,2024-10-01 17:21:24,197.26,cash
biz_0251-000018,2024-10-01 18:12:09,286.21,mada
biz_0251-000009,2024-10-01 18:29:15,161.9,mada
biz_0251-000030,2024-10-02 08:40:23,586.91,cash
biz_0251-000025,2024-10-02 08:42:35,146.24,mada
biz_0251-000027,2024-10-02 10:41:40,450.87,cash
biz_0251-000026,2024-10-02 12:18:06,210.82,mada
biz_0251-000028,2024-10-02 13:51:59,292.79,cash
biz_0251-000024,2024-10-02 14:46:37,228.95,cash
biz_0251-000029,2024-10-02 18:26:59,300.63,mada
biz_0251-000037,2024-10-03 08:10:54,511.9,mada
biz_0251-000046,2024-10-03 09:51:55,361.12,mada
biz_0251-000042,2024-10-03 10:03:33,430.65,credit_card
biz_0251-000043,2024-10-03 10:06:16,257.58,mada
biz_0251-000045,2024-10-03 10:28:26,342.09,credit_card
biz_0251-000041,2024-10-03 12:05:19,182.78,mada
biz_0251-000044,2024-10-03 12:07:51,492.69,mada
biz_0251-000039,2024-10-03 12:26:20,122.85,mada
biz_0251-000047,2024-10-03 12:52:17,213.39,mada
biz_0251-000048,2024-10-03 13:33:46,190.73,mada
biz_0251-000032,2024-10-03 14:15:39,257.53,mada
biz_0251-000038,2024-10-03 14:44:35,387.78,mada
biz_0251-000035,2024-10-03 15:06:56,302.34,cash
biz_0251-000049,2024-10-03 15:42:08,254.11,mada
biz_0251-000031,2024-10-03 16:26:44,269.24,cash
biz_0251-000036,2024-10-03 16:38:52,192.69,mada
biz_0251-000033,2024-10-03 16:56:22,113.24,mada
biz_0251-000034,2024-10-03 17:58:55,178.05,mada
biz_0251-000040,2024-10-03 18:36:49,491.08,mada
biz_0251-000068,2024-10-05 09:59:28,175.25,cash
biz_0251-000052,2024-10-05 10:06:19,271.72,mada
biz_0251-000051,2024-10-05 10:38:45,273.48,mada
biz_0251-000054,2024-10-05 10:44:34,194.33,mada
biz_0251-000053,2024-10-05 10:56:50,172.53,cash
biz_0251-000064,2024-10-05 11:13:46,299.3,mada
biz_0251-000050,2024-10-05 11:19:29,234.98,mada
biz_0251-000061,2024-10-05 13:17:45,977.34,cash
biz_0251-000065,2024-10-05 13:28:57,120.63,credit_card
biz_0251-000067,2024-10-05 13:39:12,205.07,mada
biz_0251-000058,2024-10-05 14:13:48,287.95,mada
biz_0251-000063,2024-10-05 14:18:29,379.54,mada
biz_0251-000060,2024-10-05 14:20:41,453.02,credit_card
biz_0251-000069,2024-10-05 15:11:09,259.13,mada
biz_0251-000057,2024-10-05 15:13:00,288.09,cash
biz_0251-000066,2024-10-05 15:23:15,250.51,mada
biz_0251-000059,2024-10-05 15:44:43,345.61,mada
biz_0251-000062,2024-10-05 16:19:09,314.17,mada
biz_0251-000056,2024-10-05 17:51:38,121.19,mada
biz_0251-000055,2024-10-05 19:01:41,70.46,cash
biz_0251-000072,2024-10-06 09:06:27,186.68,mada
biz_0251-000090,2024-10-06 09:28:23,310.05,mada
biz_0251-000092,2024-10-06 10:22:25,341.65,mada
