date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,331.9,166.19,165.71,0.7105
2024-10-02,308.32,186.94,121.38,0.42
2024-10-03,209.29,126.07,83.22,0.6751
2024-10-04,343.22,178.61,164.61,0.6504
2024-10-05,273.5,163.52,109.98,0.4246
2024-10-06,288.57,180.79,107.78,0.7826
2024-10-07,234.78,160.36,74.42,0.6217
2024-10-08,255.21,134.25,120.96,0.5936
2024-10-09,221.46,142.92,78.54,0.5994
2024-10-10,329.85,171.83,158.02,0.629
2024-10-11,335.8,172.6,163.2,0.7675
2024-10-12,238.91,158.41,80.5,0.7856
2024-10-13,243.43,174.89,68.54,0.5968
2024-10-14,336.71,176.29,160.42,0.6979
2024-10-15,316.95,204.83,112.12,0.5878
2024-10-16,350.66,246.72,103.94,0.6575
2024-10-17,285.37,151.41,133.96,0.5729
2024-10-18,227.06,118.25,108.81,0.7858
2024-10-19,233.9,157.28,76.62,0.6486
2024-10-20,222.3,136.97,85.33,0.7849
2024-10-21,237.87,150.44,87.43,0.8644
2024-10-22,248.35,132.51,115.84,0.6288
2024-10-23,275.46,140.95,134.51,0.7391
2024-10-24,322.29,166.79,155.5,0.7558
2024-10-25,305.47,191.92,113.55,0.8183
2024-10-26,274.62,164.63,109.99,0.686
2024-10-27,234.77,147.43,87.34,0.8613
2024-10-28,300.68,164.21,136.47,0.5752
2024-10-29,201.3,102.49,98.81,0.5413
2024-10-30,209.69,120.1,89.59,0.659
2024-10-31,306.25,178.02,128.23,0.5709
2024-11-01,350.52,243.0,107.52,0.5797
2024-11-02,299.23,166.91,132.32,0.6111
2024-11-03,272.5,137.58,134.92,0.5268
2024-11-04,330.46,216.02,114.44,0.4839
2024-11-05,301.7,182.55,119.15,0.6892
2024-11-06,245.91,151.5,94.41,0.6122
2024-11-07,205.73,120.31,85.42,0.6496
2024-11-08,227.7,132.58,95.12,0.5827
2024-11-09,211.82,119.98,91.84,0.7026
2024-11-10,294.2,186.17,108.03,0.5818
2024-11-11,261.42,144.22,117.2,0.5867
2024-11-12,237.49,118.82,118.67,0.7606
2024-11-13,333.6,213.33,120.27,0.5994
2024-11-14,257.21,144.92,112.29,0.5022
2024-11-15,220.67,149.89,70.78,0.3527
2024-11-16,240.81,166.84,73.97,0.5269
2024-11-17,251.95,148.5,103.45,0.76
2024-11-18,246.69,145.8,100.89,0.6554
2024-11-19,210.64,136.53,74.11,0.8801
2024-11-20,250.45,155.98,94.47,0.7011
2024-11-21,293.33,210.53,82.8,0.6051
2024-11-22,323.11,228.63,94.48,0.4776
2024-11-23,275.75,179.6,96.15,0.6595
2024-11-24,327.96,224.88,103.08,0.6826
2024-11-25,279.95,168.72,111.23,0.5621
2024-11-26,257.1,146.64,110.46,0.5657
2024-11-27,282.89,202.78,80.11,0.6866
2024-11-28,310.39,221.21,89.18,0.531
2024-11-29,256.83,169.81,87.02,0.5411
2024-11-30,344.38,194.33,150.05,0.5718
2024-12-01,305.22,196.02,109.2,0.5226
2024-12-02,322.25,205.66,116.59,0.6801
2024-12-03,303.68,182.59,121.09,0.5474
2024-12-04,285.69,164.89,120.8,0.6481
2024-12-05,242.35,164.62,77.73,0.7876
2024-12-06,269.39,148.23,121.16,0.5031
2024-12-07,346.49,182.37,164.12,0.3485
2024-12-08,225.69,160.54,65.15,0.8049
2024-12-09,201.51,113.18,88.33,0.7404
2024-12-10,240.85,170.85,70.0,0.7901
2024-12-11,231.56,131.6,99.96,0.549
2024-12-12,341.85,228.88,112.97,0.6608
2024-12-13,335.57,209.67,125.9,0.6354
2024-12-14,249.36,168.77,80.59,0.5234
2024-12-15,296.27,210.18,86.09,0.5644
2024-12-16,318.29,223.94,94.35,0.5873
2024-12-17,238.38,130.84,107.54,0.6813
2024-12-18,228.08,163.2,64.88,0.707
2024-12-19,332.01,213.74,118.27,0.6677
2024-12-20,207.8,132.09,75.71,0.5728
2024-12-21,249.19,165.16,84.03,0.6107
2024-12-22,342.35,214.43,127.92,0.6336
2024-12-23,296.39,161.43,134.96,0.5863
2024-12-24,331.67,207.79,123.88,0.6807
2024-12-25,308.04,204.68,103.36,0.6681
2024-12-26,250.31,131.24,119.07,0.6754
2024-12-27,324.69,176.43,148.26,0.5742
2024-12-28,310.23,166.78,143.45,0.6972
2024-12-29,321.09,221.12,99.97,0.6655
2024-12-30,340.92,244.96,95.96,0.6911
