transaction_id,timestamp,amount_sar,payment_method
biz_0503-000055,2024-10-01 00:03:26,62.21,mada
biz_0503-000012,2024-10-01 06:17:15,33.36,mada
biz_0503-000045,2024-10-01 07:16:34,17.56,credit_card
biz_0503-000059,2024-10-01 07:27:02,41.76,cash
biz_0503-000039,2024-10-01 07:57:01,43.58,mada
biz_0503-000037,2024-10-01 08:00:43,48.79,mada
biz_0503-000040,2024-10-01 08:11:16,17.91,mada
biz_0503-000054,2024-10-01 08:14:39,57.38,mada
biz_0503-000008,2024-10-01 08:44:15,37.18,credit_card
biz_0503-000061,2024-10-01 09:04:20,39.07,mada
biz_0503-000016,2024-10-01 09:19:03,21.58,cash
biz_0503-000028,2024-10-01 09:26:39,59.6,cash
biz_0503-000033,2024-10-01 10:01:24,39.17,mada
biz_0503-000003,2024-10-01 11:17:01,20.62,cash
biz_0503-000041,2024-10-01 12:42:44,23.62,mada
biz_0503-000024,2024-10-01 12:54:10,32.57,mada
biz_0503-000009,2024-10-01 13:04:19,18.44,cash
biz_0503-000036,2024-10-01 13:08:07,27.95,cash
biz_0503-000060,2024-10-01 13:24:44,45.47,credit_card
biz_0503-000058,2024-10-01 13:30:42,39.05,cash
biz_0503-000052,2024-10-01 13:34:11,42.37,cash
biz_0503-000064,2024-10-01 13:34:37,21.19,mada
biz_0503-000025,2024-10-01 13:36:12,38.83,mada
biz_0503-000013,2024-10-01 13:44:15,59.21,mada
biz_0503-000049,2024-10-01 13:50:35,28.12,mada
biz_0503-000015,2024-10-01 14:13:01,23.86,mada
biz_0503-000047,2024-10-01 15:15:22,24.69,cash
biz_0503-000048,2024-10-01 16:02:46,24.46,mada
biz_0503-000062,2024-10-01 16:04:52,24.58,cash
biz_0503-000017,2024-10-01 16:08:23,32.69,mada
biz_0503-000063,2024-10-01 16:24:31,17.8,cash
biz_0503-000057,2024-10-01 16:43:51,26.36,mada
biz_0503-000020,2024-10-01 16:44:13,19.32,mada
biz_0503-000050,2024-10-01 16:47:23,35.54,mada
biz_0503-000032,2024-10-01 16:54:13,47.88,mada
biz_0503-000006,2024-10-01 17:04:53,39.03,mada
biz_0503-000005,2024-10-01 17:23:53,97.26,mada
biz_0503-000010,2024-10-01 17:29:34,15.27,credit_card
biz_0503-000053,2024-10-01 17:35:17,23.72,mada
biz_0503-000034,2024-10-01 17:36:21,28.75,mada
biz_0503-000046,2024-10-01 17:40:22,27.73,credit_card
biz_0503-000027,2024-10-01 17:52:36,63.24,credit_card
biz_0503-000029,2024-10-01 17:55:36,8.4,mada
biz_0503-000042,2024-10-01 18:42:30,10.57,credit_card
biz_0503-000011,2024-10-01 18:47:59,39.68,cash
biz_0503-000038,2024-10-01 18:50:35,17.87,mada
biz_0503-000014,2024-10-01 19:02:06,50.43,cash
biz_0503-000051,2024-10-01 19:03:12,29.49,mada
biz_0503-000056,2024-10-01 19:03:40,93.52,mada
biz_0503-000035,2024-10-01 19:10:20,27.26,credit_card
biz_0503-000004,2024-10-01 19:12:19,29.52,cash
biz_0503-000022,2024-10-01 19:17:00,72.74,mada
biz_0503-000044,2024-10-01 19:29:58,53.58,credit_card
biz_0503-000001,2024-10-01 19:31:55,17.31,mada
biz_0503-000043,2024-10-01 19:38:53,26.29,cash
biz_0503-000026,2024-10-01 19:46:15,45.28,credit_card
biz_0503-000021,2024-10-01 19:54:04,40.23,mada
biz_0503-000019,2024-10-01 20:24:19,20.52,mada
biz_0503-000018,2024-10-01 20:43:59,15.05,mada
biz_0503-000007,2024-10-01 20:44:34,53.3,mada
biz_0503-000030,2024-10-01 20:48:01,18.67,cash
biz_0503-000002,2024-10-01 20:57:00,24.05,cash
biz_0503-000065,2024-10-01 22:48:58,22.9,credit_card
biz_0503-000031,2024-10-01 23:14:18,87.45,cash
biz_0503-000023,2024-10-01 23:40:31,32.8,cash
biz_0503-000115,2024-10-02 00:28:56,61.34,cash
biz_0503-000137,2024-10-02 03:52:21,23.13,mada
biz_0503-000087,2024-10-02 04:25:40,58.32,mada
biz_0503-000116,2024-10-02 07:43:56,59.39,mada
biz_0503-000104,2024-10-02 08:16:17,26.95,mada
biz_0503-000131,2024-10-02 08:33:57,28.37,mada
biz_0503-000125,2024-10-02 08:41:17,36.7,cash
biz_0503-000108,2024-10-02 09:05:48,47.24,mada
biz_0503-000080,2024-10-02 09:09:44,37.95,mada
biz_0503-000074,2024-10-02 09:10:17,44.78,credit_card
biz_0503-000098,2024-10-02 09:18:05,36.96,mada
biz_0503-000136,2024-10-02 09:28:54,23.77,credit_card
biz_0503-000073,2024-10-02 09:32:33,44.01,mada
biz_0503-000121,2024-10-02 09:41:11,22.9,mada
biz_0503-000123,2024-10-02 10:03:06,47.01,mada
biz_0503-000106,2024-10-02 10:14:54,40.68,mada
biz_0503-000120,2024-10-02 10:24:40,33.74,credit_card
biz_0503-000099,2024-10-02 10:54:00,29.16,mada
biz_0503-000076,2024-10-02 11:23:24,34.61,mada
biz_0503-000135,2024-10-02 11:28:13,29.95,mada
biz_0503-000089,2024-10-02 11:58:35,38.03,cash
biz_0503-000071,2024-10-02 11:58:56,28.81,credit_card
biz_0503-000143,2024-10-02 12:05:12,31.63,mada
biz_0503-000147,2024-10-02 12:20:49,35.52,cash
biz_0503-000129,2024-10-02 12:43:40,22.13,mada
biz_0503-000124,2024-10-02 12:47:19,49.48,mada
biz_0503-000066,2024-10-02 12:47:56,23.79,mada
biz_0503-000127,2024-10-02 12:48:52,35.4,mada
biz_0503-000078,2024-10-02 13:06:26,30.33,cash
biz_0503-000092,2024-10-02 13:26:16,21.5,mada
biz_0503-000091,2024-10-02 13:37:52,12.1,mada
biz_0503-000077,2024-10-02 13:55:26,29.18,cash
biz_0503-000130,2024-10-02 14:02:19,19.51,cash
biz_0503-000090,2024-10-02 14:05:28,16.14,cash
biz_0503-000122,2024-10-02 14:39:59,13.45,mada
biz_0503-000097,2024-10-02 14:50:51,42.68,mada
biz_0503-000068,2024-10-02 14:53:02,45.42,mada
biz_0503-000132,2024-10-02 14:59:38,15.58,mada
biz_0503-000100,2024-10-02 15:03:19,35.18,mada
biz_0503-000142,2024-10-02 15:13:15,25.4,credit_card
biz_0503-000095,2024-10-02 15:14:10,56.98,mada
biz_0503-000109,2024-10-02 15:19:43,53.57,cash
biz_0503-000110,2024-10-02 15:20:24,52.04,mada
biz_0503-000101,2024-10-02 15:21:13,74.23,cash
biz_0503-000102,2024-10-02 15:34:49,21.41,mada
biz_0503-000079,2024-10-02 16:14:49,34.31,mada
biz_0503-000070,2024-10-02 16:19:14,43.47,mada
biz_0503-000145,2024-10-02 16:42:27,91.86,credit_card
