date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,93.56,57.48,36.08,0.7615
2024-10-02,88.2,61.22,26.98,0.6227
2024-10-03,107.99,71.25,36.74,0.7624
2024-10-04,85.15,56.7,28.45,0.6197
2024-10-05,90.52,59.46,31.06,0.8719
2024-10-06,91.18,50.17,41.01,0.5217
2024-10-07,87.24,43.74,43.5,0.5867
2024-10-08,63.34,42.23,21.11,0.7478
2024-10-09,98.42,63.61,34.81,0.8518
2024-10-10,92.48,48.96,43.52,0.5178
2024-10-11,102.93,60.88,42.05,0.6934
2024-10-12,90.42,51.12,39.3,0.5296
2024-10-13,93.66,55.05,38.61,0.4598
2024-10-14,86.12,47.94,38.18,0.6468
2024-10-15,93.62,59.74,33.88,0.5516
2024-10-16,90.51,62.15,28.36,0.4692
2024-10-17,77.53,52.77,24.76,0.6967
2024-10-18,94.4,67.42,26.98,0.6032
2024-10-19,94.6,56.39,38.21,0.7033
2024-10-20,87.76,46.05,41.71,0.7667
2024-10-21,100.26,63.17,37.09,0.6041
2024-10-22,85.16,58.95,26.21,0.6427
2024-10-23,110.66,76.91,33.75,0.622
2024-10-24,82.98,56.61,26.37,0.6623
2024-10-25,96.5,49.87,46.63,0.7196
2024-10-26,94.45,67.16,27.29,0.7486
2024-10-27,92.58,59.86,32.72,0.5661
2024-10-28,86.93,50.51,36.42,0.837
2024-10-29,90.94,47.09,43.85,0.6389
2024-10-30,93.71,48.41,45.3,0.7563
2024-10-31,90.79,59.47,31.32,0.4598
2024-11-01,106.26,76.49,29.77,0.7442
2024-11-02,84.36,55.29,29.07,0.7061
2024-11-03,84.02,43.54,40.48,0.9084
2024-11-04,73.7,45.65,28.05,0.5463
2024-11-05,102.39,57.96,44.43,0.6931
2024-11-06,89.36,56.65,32.71,0.527
2024-11-07,110.63,62.3,48.33,0.7035
2024-11-08,89.6,45.84,43.76,0.7133
2024-11-09,93.63,64.0,29.63,0.648
2024-11-10,81.85,42.72,39.13,0.7233
2024-11-11,109.01,62.98,46.03,0.5524
2024-11-12,72.29,39.36,32.93,0.4788
2024-11-13,100.57,58.76,41.81,0.7097
2024-11-14,72.77,42.65,30.12,0.6097
2024-11-15,80.72,47.3,33.42,0.7488
2024-11-16,75.56,43.31,32.25,0.8881
2024-11-17,93.84,57.03,36.81,0.8046
2024-11-18,95.86,59.06,36.8,0.5809
2024-11-19,104.99,70.93,34.06,0.6351
2024-11-20,104.58,63.17,41.41,0.5789
2024-11-21,83.86,51.8,32.06,0.759
2024-11-22,113.69,80.96,32.73,0.7063
2024-11-23,78.49,51.03,27.46,0.7968
2024-11-24,104.15,69.1,35.05,0.6872
2024-11-25,69.87,45.67,24.2,0.6255
2024-11-26,95.07,63.63,31.44,0.7996
2024-11-27,82.59,44.7,37.89,0.5937
2024-11-28,105.84,65.47,40.37,0.5948
2024-11-29,78.89,51.65,27.24,0.7093
2024-11-30,94.4,59.54,34.86,0.7189
2024-12-01,87.89,63.03,24.86,0.6018
2024-12-02,81.48,57.25,24.23,0.5776
2024-12-03,103.39,65.03,38.36,0.8174
2024-12-04,92.11,55.23,36.88,0.7296
2024-12-05,92.36,53.05,39.31,0.7141
2024-12-06,109.5,78.69,30.81,0.4572
2024-12-07,83.47,48.03,35.44,0.7923
2024-12-08,104.26,65.8,38.46,0.5176
2024-12-09,99.15,52.54,46.61,0.5339
2024-12-10,83.17,43.63,39.54,0.6658
2024-12-11,83.5,53.45,30.05,0.6752
2024-12-12,107.12,71.43,35.69,0.6225
2024-12-13,113.61,66.07,47.54,0.4512
2024-12-14,109.47,75.94,33.53,0.5833
2024-12-15,69.5,40.95,28.55,0.5944
2024-12-16,97.0,49.75,47.25,0.6945
2024-12-17,100.42,70.45,29.97,0.637
2024-12-18,68.74,41.0,27.74,0.7224
2024-12-19,78.84,55.93,22.91,0.5891
2024-12-20,100.77,70.25,30.52,0.6186
2024-12-21,85.11,60.3,24.81,0.6699
2024-12-22,77.04,51.93,25.11,0.4971
2024-12-23,81.41,43.94,37.47,0.7508
2024-12-24,111.43,63.87,47.56,0.6593
2024-12-25,84.99,51.37,33.62,0.5646
2024-12-26,76.39,40.25,36.14,0.6962
2024-12-27,99.75,59.92,39.83,0.8362
2024-12-28,92.49,53.62,38.87,0.7223
2024-12-29,94.42,57.83,36.59,0.5844
2024-12-30,104.7,60.28,44.42,0.6081
