date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,31.87,18.54,13.33,0.4996
2024-10-02,33.49,22.05,11.44,0.5005
2024-10-03,33.39,18.54,14.85,0.5763
2024-10-04,49.86,25.07,24.79,0.8593
2024-10-05,56.37,37.69,18.68,0.7679
2024-10-06,41.88,25.46,16.42,0.7473
2024-10-07,47.18,28.32,18.86,0.6607
2024-10-08,54.25,30.83,23.42,0.7799
2024-10-09,53.94,36.22,17.72,0.6659
2024-10-10,42.02,26.69,15.33,0.4787
2024-10-11,55.6,35.92,19.68,0.5482
2024-10-12,62.18,35.71,26.47,0.6956
2024-10-13,59.75,38.46,21.29,0.6346
2024-10-14,56.19,39.48,16.71,0.738
2024-10-15,37.51,19.11,18.4,0.5233
2024-10-16,35.27,20.66,14.61,0.6991
2024-10-17,50.14,27.12,23.02,0.6024
2024-10-18,51.99,34.6,17.39,0.5415
2024-10-19,45.94,31.02,14.92,0.8214
2024-10-20,57.05,38.45,18.6,0.6115
2024-10-21,35.95,20.58,15.37,0.5571
2024-10-22,45.12,26.32,18.8,0.7243
2024-10-23,43.2,24.92,18.28,0.6508
2024-10-24,58.24,34.58,23.66,0.5346
2024-10-25,56.38,30.09,26.29,0.6024
2024-10-26,48.01,32.71,15.3,0.7525
2024-10-27,40.96,26.98,13.98,0.6472
2024-10-28,53.21,35.03,18.18,0.4598
2024-10-29,41.32,24.24,17.08,0.3573
2024-10-30,52.58,29.96,22.62,0.6711
2024-10-31,44.59,22.76,21.83,0.7617
2024-11-01,42.5,22.2,20.3,0.9062
2024-11-02,38.86,25.6,13.26,0.6863
2024-11-03,47.07,28.48,18.59,0.5954
2024-11-04,48.8,28.25,20.55,0.5596
2024-11-05,38.52,23.43,15.09,0.4912
2024-11-06,34.8,23.66,11.14,0.7002
2024-11-07,60.65,39.47,21.18,0.5448
2024-11-08,44.84,24.49,20.35,0.6814
2024-11-09,50.16,25.62,24.54,0.6262
2024-11-10,64.1,34.79,29.31,0.6495
2024-11-11,53.18,32.21,20.97,0.5334
2024-11-12,42.83,23.0,19.83,0.7455
2024-11-13,58.78,40.68,18.1,0.7822
2024-11-14,33.12,21.06,12.06,0.5967
2024-11-15,35.75,20.42,15.33,0.6992
2024-11-16,39.34,19.78,19.56,0.6405
2024-11-17,48.85,24.47,24.38,0.6184
2024-11-18,41.97,22.52,19.45,0.6975
2024-11-19,60.07,41.82,18.25,0.7887
2024-11-20,44.05,24.81,19.24,0.687
2024-11-21,49.08,25.52,23.56,0.8083
2024-11-22,42.37,25.8,16.57,0.7102
2024-11-23,36.78,22.82,13.96,0.8554
2024-11-24,44.63,27.48,17.15,0.7514
2024-11-25,43.08,23.79,19.29,0.7336
2024-11-26,43.97,22.27,21.7,0.6403
2024-11-27,41.47,24.13,17.34,0.5518
2024-11-28,36.39,21.47,14.92,0.722
2024-11-29,53.19,32.79,20.4,0.5441
2024-11-30,55.49,28.75,26.74,0.6442
2024-12-01,44.03,28.74,15.29,0.7688
2024-12-02,53.11,34.63,18.48,0.7628
2024-12-03,64.15,43.95,20.2,0.634
2024-12-04,47.48,34.09,13.39,0.564
2024-12-05,56.15,39.62,16.53,0.7294
2024-12-06,49.66,30.01,19.65,0.4853
2024-12-07,48.69,29.57,19.12,0.7065
2024-12-08,48.49,25.63,22.86,0.6429
2024-12-09,60.6,43.41,17.19,0.7095
2024-12-10,61.36,41.82,19.54,0.6685
2024-12-11,42.5,23.06,19.44,0.4719
2024-12-12,55.48,29.61,25.87,0.4978
2024-12-13,58.39,40.37,18.02,0.7048
2024-12-14,64.0,37.43,26.57,0.559
2024-12-15,45.91,28.0,17.91,0.8048
2024-12-16,57.05,35.01,22.04,0.859
2024-12-17,38.58,21.66,16.92,0.6451
2024-12-18,42.22,28.05,14.17,0.7278
2024-12-19,60.66,38.2,22.46,0.8882
2024-12-20,54.51,30.06,24.45,0.7123
2024-12-21,51.05,29.31,21.74,0.2802
2024-12-22,35.82,24.74,11.08,0.5853
2024-12-23,59.73,34.12,25.61,0.6132
2024-12-24,33.13,16.99,16.14,0.6278
2024-12-25,32.36,22.25,10.11,0.8302
2024-12-26,56.15,39.14,17.01,0.6606
2024-12-27,54.53,32.68,21.85,0.6681
2024-12-28,40.7,25.25,15.45,0.6673
2024-12-29,54.43,32.25,22.18,0.5507
2024-12-30,51.09,30.43,20.66,0.4725
