date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,226.76,116.89,109.87,0.6552
2024-10-02,159.54,107.11,52.43,0.8166
2024-10-03,160.25,85.68,74.57,0.6831
2024-10-04,197.33,116.21,81.12,0.7045
2024-10-05,155.37,81.11,74.26,0.5251
2024-10-06,180.71,108.66,72.05,0.5529
2024-10-07,189.1,104.48,84.62,0.7494
2024-10-08,217.13,147.76,69.37,0.8233
2024-10-09,165.42,111.3,54.12,0.7562
2024-10-10,162.48,97.68,64.8,0.6777
2024-10-11,200.61,121.2,79.41,0.6144
2024-10-12,207.44,141.19,66.25,0.575
2024-10-13,175.37,111.18,64.19,0.6217
2024-10-14,210.92,145.41,65.51,0.6184
2024-10-15,171.15,90.73,80.42,0.5551
2024-10-16,217.97,134.72,83.25,0.6305
2024-10-17,193.04,103.52,89.52,0.6079
2024-10-18,163.82,87.26,76.56,0.6738
2024-10-19,133.12,72.02,61.1,0.5709
2024-10-20,181.76,122.5,59.26,0.7307
2024-10-21,201.32,131.24,70.08,0.6299
2024-10-22,152.09,90.48,61.61,0.609
2024-10-23,157.76,88.17,69.59,0.5943
2024-10-24,218.25,121.45,96.8,0.598
2024-10-25,202.44,126.06,76.38,0.7026
2024-10-26,233.87,157.32,76.55,0.4847
2024-10-27,184.93,109.45,75.48,0.5618
2024-10-28,162.95,94.57,68.38,0.7097
2024-10-29,143.14,88.0,55.14,0.6026
2024-10-30,178.0,121.37,56.63,0.5029
2024-10-31,197.35,109.04,88.31,0.6136
2024-11-01,142.69,80.01,62.68,0.5515
2024-11-02,182.35,110.4,71.95,0.5482
2024-11-03,198.02,129.97,68.05,0.6095
2024-11-04,166.45,95.71,70.74,0.6396
2024-11-05,197.14,113.0,84.14,0.55
2024-11-06,188.82,123.33,65.49,0.7444
2024-11-07,213.91,114.56,99.35,0.6574
2024-11-08,241.75,144.43,97.32,0.7927
2024-11-09,200.93,118.91,82.02,0.4246
2024-11-10,157.1,88.03,69.07,0.74
2024-11-11,211.74,106.71,105.03,0.8205
2024-11-12,221.29,119.76,101.53,0.7156
2024-11-13,233.79,166.83,66.96,0.7677
2024-11-14,171.7,117.59,54.11,0.3755
2024-11-15,185.75,118.36,67.39,0.6874
2024-11-16,182.5,122.14,60.36,0.7242
2024-11-17,157.75,95.02,62.73,0.6019
2024-11-18,177.97,109.05,68.92,0.6727
2024-11-19,162.88,100.16,62.72,0.7667
2024-11-20,225.38,161.7,63.68,0.3317
2024-11-21,166.83,85.07,81.76,0.4937
2024-11-22,173.79,104.11,69.68,0.5435
2024-11-23,176.1,114.28,61.82,0.7763
2024-11-24,167.91,100.88,67.03,0.9511
2024-11-25,153.39,109.01,44.38,0.4915
2024-11-26,183.69,98.28,85.41,0.5946
2024-11-27,182.57,120.81,61.76,0.6937
2024-11-28,192.92,125.88,67.04,0.8773
2024-11-29,174.3,90.87,83.43,0.6882
2024-11-30,190.63,134.21,56.42,0.7923
2024-12-01,194.19,107.36,86.83,0.6679
2024-12-02,165.98,83.54,82.44,0.4185
2024-12-03,157.22,108.42,48.8,0.673
2024-12-04,137.83,82.36,55.47,0.7087
2024-12-05,172.77,113.63,59.14,0.5254
2024-12-06,206.38,137.23,69.15,0.6507
2024-12-07,176.6,104.09,72.51,0.4541
2024-12-08,238.44,128.29,110.15,0.8132
2024-12-09,202.74,129.12,73.62,0.602
2024-12-10,151.58,89.04,62.54,0.6192
2024-12-11,233.86,153.68,80.18,0.7576
2024-12-12,216.34,131.2,85.14,0.8108
2024-12-13,154.11,93.2,60.91,0.5402
2024-12-14,213.07,132.38,80.69,0.5627
2024-12-15,201.41,132.85,68.56,0.6541
2024-12-16,185.31,128.23,57.08,0.6636
2024-12-17,173.28,113.89,59.39,0.6036
2024-12-18,193.97,124.2,69.77,0.8124
2024-12-19,191.57,126.81,64.76,0.5592
2024-12-20,221.77,121.66,100.11,0.7455
2024-12-21,157.85,91.81,66.04,0.7621
2024-12-22,176.26,123.86,52.4,0.4689
2024-12-23,219.87,133.32,86.55,0.7907
2024-12-24,217.51,152.35,65.16,0.6002
2024-12-25,210.39,113.03,97.36,0.6312
2024-12-26,179.3,101.55,77.75,0.6546
2024-12-27,195.57,107.02,88.55,0.6998
2024-12-28,183.43,111.49,71.94,0.7193
2024-12-29,184.09,127.09,57.0,0.5685
2024-12-30,170.62,116.63,53.99,0.6727
