date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,35.62,24.77,10.85,0.7792
2024-10-02,48.3,31.44,16.86,0.6186
2024-10-03,36.68,19.8,16.88,0.6862
2024-10-04,62.81,38.07,24.74,0.5186
2024-10-05,50.01,27.38,22.63,0.6487
2024-10-06,41.89,24.28,17.61,0.8535
2024-10-07,40.85,24.38,16.47,0.8002
2024-10-08,41.32,28.58,12.74,0.8344
2024-10-09,37.71,25.71,12.0,0.7291
2024-10-10,36.8,24.84,11.96,0.5441
2024-10-11,55.78,31.48,24.3,0.8678
2024-10-12,56.69,32.13,24.56,0.6114
2024-10-13,44.13,26.88,17.25,0.5221
2024-10-14,40.53,23.96,16.57,0.7045
2024-10-15,62.83,41.94,20.89,0.7458
2024-10-16,52.37,30.84,21.53,0.5885
2024-10-17,50.69,27.66,23.03,0.4967
2024-10-18,44.49,25.16,19.33,0.6661
2024-10-19,37.3,21.46,15.84,0.7353
2024-10-20,61.28,41.2,20.08,0.6178
2024-10-21,38.64,21.16,17.48,0.8362
2024-10-22,51.87,27.03,24.84,0.6942
2024-10-23,61.66,32.38,29.28,0.2901
2024-10-24,33.96,18.19,15.77,0.6218
2024-10-25,55.35,34.14,21.21,0.671
2024-10-26,56.34,38.65,17.69,0.6443
2024-10-27,39.61,20.56,19.05,0.9026
2024-10-28,32.4,17.8,14.6,0.6906
2024-10-29,48.33,25.91,22.42,0.4678
2024-10-30,51.0,32.65,18.35,0.7482
2024-10-31,53.15,36.61,16.54,0.662
2024-11-01,57.65,33.64,24.01,0.8972
2024-11-02,47.54,33.6,13.94,0.8195
2024-11-03,54.43,35.89,18.54,0.5042
2024-11-04,57.89,32.98,24.91,0.7801
2024-11-05,60.1,32.76,27.34,0.6356
2024-11-06,44.08,24.03,20.05,0.7765
2024-11-07,60.58,34.28,26.3,0.6062
2024-11-08,51.3,32.17,19.13,0.6996
2024-11-09,37.35,24.8,12.55,0.6235
2024-11-10,36.09,22.21,13.88,0.3814
2024-11-11,54.56,30.6,23.96,0.7608
2024-11-12,47.45,28.32,19.13,0.6247
2024-11-13,35.64,22.46,13.18,0.7005
2024-11-14,47.07,25.89,21.18,0.6095
2024-11-15,40.07,24.28,15.79,0.4051
2024-11-16,60.1,35.01,25.09,0.7636
2024-11-17,34.99,19.81,15.18,0.5274
2024-11-18,46.4,30.46,15.94,0.5577
2024-11-19,36.82,26.08,10.74,0.5561
2024-11-20,31.01,18.49,12.52,0.5663
2024-11-21,46.23,25.11,21.12,0.6352
2024-11-22,34.71,22.02,12.69,0.44
2024-11-23,49.83,26.95,22.88,0.451
2024-11-24,42.38,29.53,12.85,0.6962
2024-11-25,33.29,19.9,13.39,0.638
2024-11-26,49.69,27.95,21.74,0.6563
2024-11-27,45.49,27.17,18.32,0.4388
2024-11-28,62.27,36.5,25.77,0.742
2024-11-29,39.42,22.57,16.85,0.5184
2024-11-30,34.77,21.5,13.27,0.5956
2024-12-01,44.07,24.28,19.79,0.7082
2024-12-02,55.65,28.13,27.52,0.8393
2024-12-03,50.4,33.23,17.17,0.7258
2024-12-04,55.63,28.23,27.4,0.5147
2024-12-05,31.51,19.51,12.0,0.776
2024-12-06,57.94,31.3,26.64,0.7135
2024-12-07,55.18,32.0,23.18,0.4655
2024-12-08,46.91,33.46,13.45,0.6594
2024-12-09,64.31,44.75,19.56,0.7323
2024-12-10,34.39,22.91,11.48,0.5553
2024-12-11,65.54,40.69,24.85,0.6403
2024-12-12,62.35,39.51,22.84,0.6966
2024-12-13,63.82,42.73,21.09,0.7447
2024-12-14,61.9,39.76,22.14,0.7702
2024-12-15,57.91,35.75,22.16,0.7669
2024-12-16,59.28,40.63,18.65,0.8243
2024-12-17,44.36,27.07,17.29,0.6682
2024-12-18,48.52,32.65,15.87,0.5807
2024-12-19,56.95,29.17,27.78,0.5388
2024-12-20,45.03,29.01,16.02,0.5594
2024-12-21,59.36,37.71,21.65,0.6634
2024-12-22,47.74,27.47,20.27,0.5095
2024-12-23,60.99,35.77,25.22,0.7493
2024-12-24,57.02,32.91,24.11,0.4662
2024-12-25,47.35,24.29,23.06,0.5312
2024-12-26,47.12,25.15,21.97,0.6263
2024-12-27,53.56,28.73,24.83,0.5779
2024-12-28,36.88,24.54,12.34,0.5234
2024-12-29,40.43,24.84,15.59,0.686
2024-12-30,47.67,27.56,20.11,0.5786
