date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,106.01,64.66,41.35,0.6123
2024-10-02,117.05,74.7,42.35,0.715
2024-10-03,70.46,36.33,34.13,0.7129
2024-10-04,78.26,45.54,32.72,0.6206
2024-10-05,95.55,68.27,27.28,0.8818
2024-10-06,93.44,48.43,45.01,0.6096
2024-10-07,111.71,76.88,34.83,0.6807
2024-10-08,102.47,63.26,39.21,0.5165
2024-10-09,113.43,58.92,54.51,0.7482
2024-10-10,85.55,58.12,27.43,0.7092
2024-10-11,84.71,53.67,31.04,0.7475
2024-10-12,78.91,39.5,39.41,0.5718
2024-10-13,86.04,53.94,32.1,0.6702
2024-10-14,91.15,59.31,31.84,0.6064
2024-10-15,86.9,44.33,42.57,0.5264
2024-10-16,80.86,56.48,24.38,0.7504
2024-10-17,96.84,57.44,39.4,0.4645
2024-10-18,87.83,47.0,40.83,0.698
2024-10-19,90.54,64.29,26.25,0.6511
2024-10-20,76.63,52.08,24.55,0.7056
2024-10-21,76.53,42.03,34.5,0.7794
2024-10-22,101.93,60.74,41.19,0.6981
2024-10-23,88.14,56.0,32.14,0.7825
2024-10-24,108.0,70.89,37.11,0.7374
2024-10-25,88.27,48.27,40.0,0.9194
2024-10-26,91.82,47.61,44.21,0.5863
2024-10-27,86.56,51.2,35.36,0.6235
2024-10-28,91.09,56.89,34.2,0.8659
2024-10-29,103.52,69.01,34.51,0.7617
2024-10-30,100.94,60.93,40.01,0.6207
2024-10-31,79.94,42.96,36.98,0.583
2024-11-01,81.19,42.31,38.88,0.5185
2024-11-02,94.09,48.66,45.43,0.7599
2024-11-03,99.39,64.07,35.32,0.6507
2024-11-04,83.38,51.02,32.36,0.7997
2024-11-05,81.93,55.95,25.98,0.4853
2024-11-06,83.01,55.92,27.09,0.6563
2024-11-07,93.61,47.96,45.65,0.6035
2024-11-08,89.18,54.1,35.08,0.6457
2024-11-09,69.85,43.87,25.98,0.4687
2024-11-10,85.11,49.48,35.63,0.6276
2024-11-11,73.23,47.43,25.8,0.4452
2024-11-12,89.93,58.3,31.63,0.5181
2024-11-13,92.6,56.08,36.52,0.4519
2024-11-14,97.28,64.8,32.48,0.6313
2024-11-15,91.86,63.26,28.6,0.8559
2024-11-16,112.94,57.1,55.84,0.583
2024-11-17,77.25,41.86,35.39,0.7282
2024-11-18,90.05,59.83,30.22,0.6342
2024-11-19,87.01,59.37,27.64,0.5101
2024-11-20,91.46,50.35,41.11,0.6019
2024-11-21,102.74,67.65,35.09,0.2789
2024-11-22,83.34,43.06,40.28,0.7148
2024-11-23,88.17,55.34,32.83,0.8577
2024-11-24,75.28,44.18,31.1,0.4781
2024-11-25,84.65,54.98,29.67,0.8178
2024-11-26,90.54,58.42,32.12,0.5846
2024-11-27,95.08,52.95,42.13,0.6371
2024-11-28,102.29,69.18,33.11,0.5131
2024-11-29,98.2,64.56,33.64,0.6878
2024-11-30,100.73,70.04,30.69,0.6822
2024-12-01,83.94,44.43,39.51,0.706
2024-12-02,98.69,66.31,32.38,0.4548
2024-12-03,96.53,67.81,28.72,0.7796
2024-12-04,86.14,43.28,42.86,0.5868
2024-12-05,83.21,55.51,27.7,0.5977
2024-12-06,96.07,64.87,31.2,0.7568
2024-12-07,102.05,51.09,50.96,0.8197
2024-12-08,65.66,42.96,22.7,0.7481
2024-12-09,86.22,53.09,33.13,0.6179
2024-12-10,105.44,58.81,46.63,0.7905
2024-12-11,94.55,67.35,27.2,0.806
2024-12-12,104.94,73.1,31.84,0.7939
2024-12-13,92.23,58.51,33.72,0.6512
2024-12-14,87.8,61.95,25.85,0.5395
2024-12-15,85.12,48.06,37.06,0.533
2024-12-16,104.35,68.37,35.98,0.6691
2024-12-17,95.79,56.29,39.5,0.5176
2024-12-18,95.01,53.8,41.21,0.4956
2024-12-19,73.33,38.84,34.49,0.7367
2024-12-20,90.37,49.89,40.48,0.8363
2024-12-21,84.33,54.05,30.28,0.591
2024-12-22,72.74,44.49,28.25,0.5795
2024-12-23,83.42,46.05,37.37,0.8178
2024-12-24,69.18,47.22,21.96,0.7497
2024-12-25,100.18,69.12,31.06,0.7153
2024-12-26,86.97,59.19,27.78,0.7373
2024-12-27,109.75,75.28,34.47,0.8186
2024-12-28,105.79,66.02,39.77,0.7771
2024-12-29,100.94,56.62,44.32,0.7483
2024-12-30,79.31,52.23,27.08,0.4901
