date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,136.63,97.22,39.41,0.5796
2024-10-02,123.35,79.43,43.92,0.61
2024-10-03,103.56,58.35,45.21,0.6624
2024-10-04,102.18,62.55,39.63,0.679
2024-10-05,127.76,68.44,59.32,0.881
2024-10-06,109.9,59.33,50.57,0.6834
2024-10-07,137.74,96.88,40.86,0.6037
2024-10-08,134.12,68.53,65.59,0.9422
2024-10-09,92.14,55.33,36.81,0.5814
2024-10-10,130.92,74.23,56.69,0.457
2024-10-11,106.58,65.26,41.32,0.5563
2024-10-12,120.17,76.34,43.83,0.4473
2024-10-13,119.44,66.98,52.46,0.6458
2024-10-14,91.04,45.62,45.42,0.6021
2024-10-15,132.74,79.85,52.89,0.4043
2024-10-16,139.34,91.25,48.09,0.5699
2024-10-17,136.98,89.09,47.89,0.5386
2024-10-18,133.17,69.68,63.49,0.5766
2024-10-19,116.07,68.41,47.66,0.7173
2024-10-20,140.96,99.91,41.05,0.6091
2024-10-21,108.06,62.79,45.27,0.4531
2024-10-22,100.94,69.5,31.44,0.5598
2024-10-23,129.81,69.82,59.99,0.7498
2024-10-24,87.76,55.79,31.97,0.5899
2024-10-25,113.48,65.72,47.76,0.6896
2024-10-26,109.09,61.76,47.33,0.7981
2024-10-27,139.72,79.98,59.74,0.665
2024-10-28,90.46,53.95,36.51,0.4798
2024-10-29,101.82,61.78,40.04,0.6592
2024-10-30,120.87,76.14,44.73,0.6887
2024-10-31,136.03,94.01,42.02,0.4691
2024-11-01,132.18,79.76,52.42,0.7366
2024-11-02,83.04,45.88,37.16,0.5299
2024-11-03,138.77,84.35,54.42,0.6897
2024-11-04,103.31,69.57,33.74,0.884
2024-11-05,126.91,82.27,44.64,0.8735
2024-11-06,122.3,68.28,54.02,0.6392
2024-11-07,139.76,96.53,43.23,0.552
2024-11-08,93.75,50.75,43.0,0.7194
2024-11-09,82.42,46.96,35.46,0.6575
2024-11-10,115.84,59.98,55.86,0.6982
2024-11-11,97.51,55.32,42.19,0.7094
2024-11-12,85.25,48.42,36.83,0.4526
2024-11-13,94.15,56.23,37.92,0.76
2024-11-14,109.59,64.1,45.49,0.7081
2024-11-15,87.31,50.37,36.94,0.5463
2024-11-16,124.86,63.09,61.77,0.5885
2024-11-17,95.86,56.81,39.05,0.5943
2024-11-18,115.1,58.38,56.72,0.6509
2024-11-19,86.78,56.42,30.36,0.7577
2024-11-20,106.76,65.36,41.4,0.6663
2024-11-21,140.09,72.65,67.44,0.7641
2024-11-22,139.15,98.77,40.38,0.9374
2024-11-23,117.99,64.21,53.78,0.7787
2024-11-24,126.84,88.81,38.03,0.6388
2024-11-25,134.75,74.23,60.52,0.8674
2024-11-26,84.31,55.12,29.19,0.7641
2024-11-27,139.2,76.01,63.19,0.6149
2024-11-28,91.51,65.47,26.04,0.835
2024-11-29,134.94,89.2,45.74,0.7385
2024-11-30,105.44,74.55,30.89,0.5687
2024-12-01,91.49,50.89,40.6,0.739
2024-12-02,134.31,71.61,62.7,0.8426
2024-12-03,88.93,54.52,34.41,0.5545
2024-12-04,101.97,69.54,32.43,0.7195
2024-12-05,102.94,60.09,42.85,0.5795
2024-12-06,88.73,51.1,37.63,0.7881
2024-12-07,108.89,59.12,49.77,0.6971
2024-12-08,94.21,61.12,33.09,0.7959
2024-12-09,102.57,63.83,38.74,0.5047
2024-12-10,94.46,62.85,31.61,0.5474
2024-12-11,102.92,56.95,45.97,0.6083
2024-12-12,86.16,47.56,38.6,0.5554
2024-12-13,116.84,77.77,39.07,0.5747
2024-12-14,100.02,50.37,49.65,0.607
2024-12-15,127.65,86.86,40.79,0.6794
2024-12-16,108.41,77.95,30.46,0.5679
2024-12-17,108.4,61.28,47.12,0.6449
2024-12-18,138.37,70.25,68.12,0.5778
2024-12-19,81.46,43.3,38.16,0.8136
2024-12-20,110.76,64.35,46.41,0.6187
2024-12-21,89.53,46.58,42.95,0.7003
2024-12-22,114.14,67.08,47.06,0.8167
2024-12-23,100.04,68.39,31.65,0.6404
2024-12-24,128.54,77.37,51.17,0.4882
2024-12-25,125.32,72.06,53.26,0.6454
2024-12-26,81.1,50.78,30.32,0.4967
2024-12-27,103.18,63.7,39.48,0.5995
2024-12-28,130.77,86.71,44.06,0.6711
2024-12-29,110.03,73.8,36.23,0.5279
2024-12-30,100.71,56.84,43.87,0.6936
