date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,87.24,46.57,40.67,0.6753
2024-10-02,141.2,79.1,62.1,0.8301
2024-10-03,92.01,56.08,35.93,0.6871
2024-10-04,102.74,55.7,47.04,0.7889
2024-10-05,132.89,72.88,60.01,0.534
2024-10-06,143.86,87.92,55.94,0.5311
2024-10-07,133.37,90.17,43.2,0.643
2024-10-08,148.04,81.26,66.78,0.8863
2024-10-09,91.61,48.98,42.63,0.7451
2024-10-10,101.42,62.63,38.79,0.5168
2024-10-11,118.85,82.23,36.62,0.6034
2024-10-12,94.27,60.55,33.72,0.587
2024-10-13,132.98,87.61,45.37,0.6128
2024-10-14,105.68,53.57,52.11,0.6506
2024-10-15,153.25,101.93,51.32,0.4304
2024-10-16,120.37,73.44,46.93,0.7121
2024-10-17,156.95,109.68,47.27,0.7431
2024-10-18,89.81,55.59,34.22,0.8184
2024-10-19,125.72,67.75,57.97,0.7508
2024-10-20,139.56,99.42,40.14,0.6668
2024-10-21,160.81,96.53,64.28,0.7433
2024-10-22,155.3,86.39,68.91,0.7354
2024-10-23,130.48,76.04,54.44,0.5673
2024-10-24,115.1,79.11,35.99,0.5587
2024-10-25,97.03,65.36,31.67,0.6963
2024-10-26,99.83,50.03,49.8,0.9706
2024-10-27,142.67,71.49,71.18,0.8231
2024-10-28,146.93,93.56,53.37,0.3588
2024-10-29,139.22,84.53,54.69,0.7204
2024-10-30,97.18,48.7,48.48,0.4296
2024-10-31,115.48,71.54,43.94,0.803
2024-11-01,109.52,66.68,42.84,0.4634
2024-11-02,119.09,61.26,57.83,0.6937
2024-11-03,141.66,78.69,62.97,0.5643
2024-11-04,139.4,91.78,47.62,0.7326
2024-11-05,156.67,97.36,59.31,0.698
2024-11-06,115.53,68.68,46.85,0.6056
2024-11-07,148.98,95.08,53.9,0.6857
2024-11-08,84.73,48.01,36.72,0.4896
2024-11-09,94.6,57.77,36.83,0.5492
2024-11-10,88.56,48.91,39.65,0.7447
2024-11-11,97.25,62.45,34.8,0.6358
2024-11-12,162.93,93.37,69.56,0.7106
2024-11-13,116.03,71.84,44.19,0.5574
2024-11-14,87.27,51.17,36.1,0.5459
2024-11-15,95.05,58.58,36.47,0.6061
2024-11-16,109.58,62.1,47.48,0.5618
2024-11-17,125.47,71.87,53.6,0.4933
2024-11-18,106.85,54.23,52.62,0.766
2024-11-19,146.52,98.67,47.85,0.7469
2024-11-20,104.57,70.2,34.37,0.6478
2024-11-21,139.37,86.08,53.29,0.9661
2024-11-22,130.64,91.74,38.9,0.4322
2024-11-23,158.86,101.47,57.39,0.6021
2024-11-24,142.68,78.2,64.48,0.5739
2024-11-25,142.09,86.21,55.88,0.6614
2024-11-26,113.37,66.94,46.43,0.9134
2024-11-27,86.84,44.47,42.37,0.7343
2024-11-28,83.61,48.69,34.92,0.5363
2024-11-29,111.78,66.03,45.75,0.7222
2024-11-30,96.88,51.0,45.88,0.5363
2024-12-01,135.61,69.7,65.91,0.6718
2024-12-02,119.76,70.12,49.64,0.8508
2024-12-03,89.48,60.14,29.34,0.6223
2024-12-04,85.28,42.82,42.46,0.8409
2024-12-05,128.1,91.85,36.25,0.8319
2024-12-06,140.8,93.12,47.68,0.6915
2024-12-07,98.14,65.32,32.82,0.99
2024-12-08,162.76,98.8,63.96,0.6062
2024-12-09,107.52,59.52,48.0,0.6242
2024-12-10,95.59,55.83,39.76,0.5774
2024-12-11,118.94,65.45,53.49,0.6302
2024-12-12,100.0,55.28,44.72,0.6036
2024-12-13,134.65,89.01,45.64,0.662
2024-12-14,120.51,76.13,44.38,0.5971
2024-12-15,96.33,53.56,42.77,0.5961
2024-12-16,89.65,60.62,29.03,0.5609
2024-12-17,158.35,99.95,58.4,0.5029
2024-12-18,97.15,67.32,29.83,0.7045
2024-12-19,149.9,90.02,59.88,0.688
2024-12-20,131.75,83.99,47.76,0.5805
2024-12-21,133.38,75.43,57.95,0.698
2024-12-22,137.58,70.56,67.02,0.7526
2024-12-23,146.31,78.18,68.13,0.674
2024-12-24,85.97,48.79,37.18,0.537
2024-12-25,124.47,88.01,36.46,0.4666
2024-12-26,143.28,87.31,55.97,0.5699
2024-12-27,155.26,89.09,66.17,0.4891
2024-12-28,82.02,49.04,32.98,0.4599
2024-12-29,148.59,106.85,41.74,0.644
2024-12-30,114.41,79.68,34.73,0.682
