date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,85.22,58.21,27.01,0.4229
2024-10-02,113.89,81.71,32.18,0.4859
2024-10-03,96.14,68.82,27.32,0.6101
2024-10-04,88.62,62.36,26.26,0.4669
2024-10-05,79.01,56.43,22.58,0.6543
2024-10-06,110.84,65.73,45.11,0.7515
2024-10-07,70.82,45.4,25.42,0.8452
2024-10-08,95.29,59.22,36.07,0.5174
2024-10-09,100.82,70.03,30.79,0.6234
2024-10-10,68.35,48.06,20.29,0.7032
2024-10-11,81.11,46.76,34.35,0.6429
2024-10-12,84.23,54.97,29.26,0.573
2024-10-13,92.59,53.8,38.79,0.6091
2024-10-14,73.59,51.02,22.57,0.6883
2024-10-15,88.69,47.98,40.71,0.5424
2024-10-16,105.49,69.61,35.88,0.4141
2024-10-17,109.79,58.6,51.19,0.3626
2024-10-18,87.07,54.72,32.35,0.7503
2024-10-19,100.77,66.78,33.99,0.851
2024-10-20,107.78,74.93,32.85,0.7874
2024-10-21,93.41,59.1,34.31,0.6576
2024-10-22,95.46,54.37,41.09,0.7917
2024-10-23,90.45,45.5,44.95,0.4853
2024-10-24,104.08,67.63,36.45,0.5779
2024-10-25,94.97,62.41,32.56,0.4974
2024-10-26,89.55,55.1,34.45,0.6496
2024-10-27,82.2,54.51,27.69,0.6168
2024-10-28,90.31,54.0,36.31,0.6201
2024-10-29,74.4,53.32,21.08,0.4702
2024-10-30,98.37,66.67,31.7,0.6231
2024-10-31,105.77,64.15,41.62,0.7364
2024-11-01,89.2,60.07,29.13,0.5795
2024-11-02,106.21,74.17,32.04,0.6685
2024-11-03,86.53,57.98,28.55,0.729
2024-11-04,97.64,63.79,33.85,0.6962
2024-11-05,84.49,49.36,35.13,0.5345
2024-11-06,87.39,62.63,24.76,0.5893
2024-11-07,93.31,55.07,38.24,0.5954
2024-11-08,111.44,68.77,42.67,0.609
2024-11-09,94.08,50.88,43.2,0.6517
2024-11-10,100.4,64.24,36.16,0.694
2024-11-11,89.51,59.03,30.48,0.5263
2024-11-12,79.18,48.49,30.69,0.6481
2024-11-13,87.06,45.06,42.0,0.65
2024-11-14,86.94,58.89,28.05,0.8102
2024-11-15,91.11,64.99,26.12,0.6642
2024-11-16,89.96,58.91,31.05,0.5369
2024-11-17,104.94,56.73,48.21,0.6938
2024-11-18,99.14,64.13,35.01,0.4921
2024-11-19,92.5,58.89,33.61,0.6916
2024-11-20,85.24,46.08,39.16,0.6007
2024-11-21,94.75,50.21,44.54,0.3287
2024-11-22,94.37,58.2,36.17,0.8469
2024-11-23,95.05,50.74,44.31,0.4369
2024-11-24,74.47,38.18,36.29,0.6149
2024-11-25,80.59,40.98,39.61,0.7371
2024-11-26,94.08,61.35,32.73,0.6259
2024-11-27,89.39,52.47,36.92,0.6545
2024-11-28,77.12,53.39,23.73,0.5267
2024-11-29,98.94,65.18,33.76,0.5743
2024-11-30,83.42,45.55,37.87,0.8682
2024-12-01,103.72,58.36,45.36,0.6537
2024-12-02,96.49,58.92,37.57,0.7678
2024-12-03,82.85,42.55,40.3,0.7526
2024-12-04,87.04,56.2,30.84,0.6487
2024-12-05,100.99,61.24,39.75,0.7278
2024-12-06,69.06,38.08,30.98,0.4977
2024-12-07,119.1,79.61,39.49,0.5995
2024-12-08,102.02,57.97,44.05,0.7838
2024-12-09,72.56,37.65,34.91,0.8539
2024-12-10,85.01,46.74,38.27,0.801
2024-12-11,115.74,59.99,55.75,0.6908
2024-12-12,89.5,53.96,35.54,0.645
2024-12-13,105.26,56.42,48.84,0.4691
2024-12-14,75.86,48.94,26.92,0.4932
2024-12-15,78.1,50.08,28.02,0.596
2024-12-16,103.8,57.0,46.8,0.9543
2024-12-17,108.44,72.33,36.11,0.676
2024-12-18,93.0,57.47,35.53,0.6489
2024-12-19,90.17,53.7,36.47,0.6447
2024-12-20,92.74,54.91,37.83,0.5923
2024-12-21,94.07,60.26,33.81,0.5251
2024-12-22,77.7,50.36,27.34,0.6048
2024-12-23,65.9,38.74,27.16,0.5366
2024-12-24,105.35,68.85,36.5,0.7259
2024-12-25,112.57,72.73,39.84,0.5366
2024-12-26,88.84,51.0,37.84,0.7505
2024-12-27,77.8,43.02,34.78,0.6519
2024-12-28,72.88,41.33,31.55,0.5405
2024-12-29,77.73,40.65,37.08,0.7907
2024-12-30,75.19,45.95,29.24,0.5707
