date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,18.14,11.79,6.35,0.4621
2024-10-02,29.13,19.0,10.13,0.839
2024-10-03,27.15,16.25,10.9,0.8135
2024-10-04,29.77,15.26,14.51,0.7704
2024-10-05,32.01,18.51,13.5,0.6364
2024-10-06,33.89,21.66,12.23,0.6121
2024-10-07,31.73,17.67,14.06,0.4852
2024-10-08,18.25,9.39,8.86,0.7746
2024-10-09,25.22,17.92,7.3,0.7329
2024-10-10,30.89,18.56,12.33,0.5798
2024-10-11,30.6,17.13,13.47,0.4926
2024-10-12,27.82,18.76,9.06,0.6837
2024-10-13,18.47,12.18,6.29,0.6688
2024-10-14,33.81,22.14,11.67,0.7994
2024-10-15,24.1,15.34,8.76,0.6122
2024-10-16,20.88,10.8,10.08,0.6071
2024-10-17,33.3,18.82,14.48,0.7116
2024-10-18,22.08,12.6,9.48,0.8075
2024-10-19,17.35,11.77,5.58,0.8142
2024-10-20,23.87,16.7,7.17,0.7728
2024-10-21,19.39,11.12,8.27,0.5909
2024-10-22,15.26,10.28,4.98,0.6461
2024-10-23,21.76,12.38,9.38,0.7526
2024-10-24,16.2,10.29,5.91,0.7119
2024-10-25,24.06,12.68,11.38,0.6133
2024-10-26,18.18,12.95,5.23,0.821
2024-10-27,20.81,11.62,9.19,0.5386
2024-10-28,25.46,18.32,7.14,0.4323
2024-10-29,24.41,14.13,10.28,0.5947
2024-10-30,18.81,12.03,6.78,0.8274
2024-10-31,31.57,18.31,13.26,0.5388
2024-11-01,21.72,11.03,10.69,0.6707
2024-11-02,32.01,23.04,8.97,0.6864
2024-11-03,30.66,16.8,13.86,0.6021
2024-11-04,15.6,10.33,5.27,0.4962
2024-11-05,22.88,14.78,8.1,0.5656
2024-11-06,23.77,16.79,6.98,0.6723
2024-11-07,35.4,24.01,11.39,0.7583
2024-11-08,24.99,14.46,10.53,0.6085
2024-11-09,27.98,19.37,8.61,0.6051
2024-11-10,20.2,13.25,6.95,0.6676
2024-11-11,17.81,12.2,5.61,0.5758
2024-11-12,33.75,19.87,13.88,0.7127
2024-11-13,21.06,11.3,9.76,0.6769
2024-11-14,23.99,14.07,9.92,0.6283
2024-11-15,19.48,12.06,7.42,0.87
2024-11-16,15.19,10.68,4.51,0.7693
2024-11-17,26.95,18.44,8.51,0.8426
2024-11-18,23.19,14.09,9.1,0.5567
2024-11-19,16.93,11.92,5.01,0.6343
2024-11-20,28.57,15.9,12.67,0.6327
2024-11-21,23.09,15.77,7.32,0.6089
2024-11-22,28.39,14.42,13.97,0.6299
2024-11-23,22.85,15.65,7.2,0.6264
2024-11-24,34.52,19.48,15.04,0.99
2024-11-25,27.45,14.62,12.83,0.5687
2024-11-26,34.93,20.18,14.75,0.498
2024-11-27,20.86,11.14,9.72,0.6302
2024-11-28,17.29,11.08,6.21,0.4841
2024-11-29,22.31,15.0,7.31,0.8486
2024-11-30,21.99,14.5,7.49,0.6586
2024-12-01,27.24,16.3,10.94,0.7017
2024-12-02,26.09,14.28,11.81,0.692
2024-12-03,31.06,18.37,12.69,0.8042
2024-12-04,20.27,13.7,6.57,0.4115
2024-12-05,26.01,16.51,9.5,0.8588
2024-12-06,23.13,13.67,9.46,0.4063
2024-12-07,15.75,11.34,4.41,0.6791
2024-12-08,32.2,19.55,12.65,0.758
2024-12-09,33.47,17.85,15.62,0.6566
2024-12-10,22.27,14.54,7.73,0.569
2024-12-11,29.54,18.21,11.33,0.7573
2024-12-12,20.58,13.83,6.75,0.5806
2024-12-13,29.9,20.59,9.31,0.5657
2024-12-14,34.03,23.38,10.65,0.3593
2024-12-15,29.95,19.82,10.13,0.6893
2024-12-16,30.61,17.95,12.66,0.4129
2024-12-17,34.83,22.06,12.77,0.5655
2024-12-18,27.61,15.95,11.66,0.5758
2024-12-19,29.99,21.14,8.85,0.8537
2024-12-20,21.97,15.38,6.59,0.8115
2024-12-21,24.6,13.6,11.0,0.7566
2024-12-22,17.51,9.4,8.11,0.8389
2024-12-23,29.89,16.45,13.44,0.5529
2024-12-24,18.1,12.53,5.57,0.589
2024-12-25,16.08,9.64,6.44,0.6517
2024-12-26,31.15,21.17,9.98,0.7777
2024-12-27,23.92,12.56,11.36,0.5684
2024-12-28,15.64,10.5,5.14,0.7466
2024-12-29,25.31,14.27,11.04,0.5445
2024-12-30,19.47,9.81,9.66,0.776
