date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,86.0,60.41,25.59,0.7408
2024-10-02,84.54,47.24,37.3,0.8909
2024-10-03,107.24,56.49,50.75,0.3882
2024-10-04,93.33,54.55,38.78,0.8101
2024-10-05,86.97,60.35,26.62,0.6532
2024-10-06,67.08,37.32,29.76,0.587
2024-10-07,95.63,50.85,44.78,0.6993
2024-10-08,91.33,61.67,29.66,0.6551
2024-10-09,98.34,64.51,33.83,0.5645
2024-10-10,91.28,57.04,34.24,0.4945
2024-10-11,87.86,51.17,36.69,0.7512
2024-10-12,77.84,42.12,35.72,0.8082
2024-10-13,89.57,54.9,34.67,0.6562
2024-10-14,78.46,52.39,26.07,0.7168
2024-10-15,92.22,51.21,41.01,0.5822
2024-10-16,91.31,50.16,41.15,0.5623
2024-10-17,85.23,51.96,33.27,0.7872
2024-10-18,97.66,69.96,27.7,0.6329
2024-10-19,110.52,70.02,40.5,0.6341
2024-10-20,87.03,53.37,33.66,0.7665
2024-10-21,107.55,75.43,32.12,0.7451
2024-10-22,85.67,48.37,37.3,0.6925
2024-10-23,89.02,53.62,35.4,0.5776
2024-10-24,98.44,59.36,39.08,0.78
2024-10-25,75.28,41.99,33.29,0.5284
2024-10-26,81.27,47.92,33.35,0.8073
2024-10-27,89.41,63.1,26.31,0.7793
2024-10-28,108.62,70.6,38.02,0.4834
2024-10-29,82.86,47.89,34.97,0.7734
2024-10-30,97.76,64.29,33.47,0.4555
2024-10-31,83.04,43.55,39.49,0.7996
2024-11-01,77.41,43.25,34.16,0.7178
2024-11-02,75.33,39.24,36.09,0.7525
2024-11-03,69.12,35.75,33.37,0.6057
2024-11-04,84.07,59.73,24.34,0.6311
2024-11-05,107.97,73.34,34.63,0.4757
2024-11-06,95.46,66.86,28.6,0.5079
2024-11-07,97.29,60.25,37.04,0.5235
2024-11-08,98.59,65.47,33.12,0.4924
2024-11-09,106.47,72.53,33.94,0.6232
2024-11-10,103.14,52.32,50.82,0.6442
2024-11-11,78.98,49.57,29.41,0.4439
2024-11-12,79.87,40.32,39.55,0.7895
2024-11-13,89.02,49.98,39.04,0.6997
2024-11-14,97.56,54.67,42.89,0.7073
2024-11-15,96.5,65.58,30.92,0.5015
2024-11-16,91.86,51.78,40.08,0.7591
2024-11-17,101.41,59.24,42.17,0.6656
2024-11-18,93.17,58.89,34.28,0.4973
2024-11-19,98.66,52.34,46.32,0.7158
2024-11-20,97.74,49.85,47.89,0.755
2024-11-21,88.9,62.37,26.53,0.7657
2024-11-22,78.87,55.15,23.72,0.677
2024-11-23,79.77,52.61,27.16,0.5477
2024-11-24,83.76,58.19,25.57,0.8885
2024-11-25,100.95,62.06,38.89,0.712
2024-11-26,91.13,64.1,27.03,0.7075
2024-11-27,102.97,71.25,31.72,0.6992
2024-11-28,118.43,71.92,46.51,0.7153
2024-11-29,85.07,50.11,34.96,0.8154
2024-11-30,79.99,48.65,31.34,0.5041
2024-12-01,102.2,63.92,38.28,0.5514
2024-12-02,107.49,56.75,50.74,0.858
2024-12-03,100.66,58.37,42.29,0.447
2024-12-04,105.76,69.02,36.74,0.6018
2024-12-05,97.3,59.27,38.03,0.3482
2024-12-06,87.95,46.96,40.99,0.4988
2024-12-07,112.36,71.34,41.02,0.4922
2024-12-08,70.48,50.4,20.08,0.5992
2024-12-09,80.64,52.06,28.58,0.6804
2024-12-10,97.62,64.51,33.11,0.6974
2024-12-11,101.46,61.69,39.77,0.5333
2024-12-12,86.39,45.73,40.66,0.6891
2024-12-13,91.16,62.63,28.53,0.7393
2024-12-14,84.17,59.12,25.05,0.6615
2024-12-15,69.14,38.5,30.64,0.6776
2024-12-16,119.01,59.81,59.2,0.8869
2024-12-17,99.2,59.18,40.02,0.6641
2024-12-18,83.52,47.4,36.12,0.516
2024-12-19,123.01,66.85,56.16,0.5045
2024-12-20,90.56,52.36,38.2,0.5131
2024-12-21,93.8,67.27,26.53,0.9861
2024-12-22,98.67,57.37,41.3,0.691
2024-12-23,92.96,62.12,30.84,0.7222
2024-12-24,121.68,83.99,37.69,0.5375
2024-12-25,70.93,44.08,26.85,0.5186
2024-12-26,81.91,56.81,25.1,0.472
2024-12-27,81.68,58.18,23.5,0.7854
2024-12-28,105.26,67.23,38.03,0.5174
2024-12-29,77.39,54.67,22.72,0.7717
2024-12-30,89.97,50.2,39.77,0.4667
