date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,46.88,25.19,21.69,0.787
2024-10-02,42.39,22.79,19.6,0.5218
2024-10-03,38.41,23.1,15.31,0.7058
2024-10-04,33.41,23.73,9.68,0.7496
2024-10-05,30.32,17.09,13.23,0.6793
2024-10-06,32.83,23.53,9.3,0.4477
2024-10-07,61.97,38.93,23.04,0.5238
2024-10-08,50.39,28.38,22.01,0.612
2024-10-09,51.59,37.06,14.53,0.6851
2024-10-10,35.42,24.54,10.88,0.6385
2024-10-11,58.94,35.11,23.83,0.7112
2024-10-12,50.22,34.15,16.07,0.6391
2024-10-13,40.24,20.24,20.0,0.6645
2024-10-14,34.96,20.53,14.43,0.6732
2024-10-15,58.51,39.09,19.42,0.672
2024-10-16,56.97,37.6,19.37,0.6179
2024-10-17,52.94,29.4,23.54,0.7337
2024-10-18,41.15,29.49,11.66,0.7158
2024-10-19,45.32,30.3,15.02,0.5519
2024-10-20,39.17,27.69,11.48,0.8443
2024-10-21,61.27,32.48,28.79,0.7436
2024-10-22,59.2,37.69,21.51,0.5619
2024-10-23,55.54,34.07,21.47,0.7351
2024-10-24,40.64,24.6,16.04,0.8444
2024-10-25,59.58,38.23,21.35,0.7234
2024-10-26,45.08,24.53,20.55,0.5175
2024-10-27,36.32,25.08,11.24,0.6042
2024-10-28,47.27,27.87,19.4,0.5201
2024-10-29,57.16,31.84,25.32,0.5009
2024-10-30,33.84,17.19,16.65,0.4737
2024-10-31,44.58,25.53,19.05,0.7203
2024-11-01,56.11,35.73,20.38,0.7383
2024-11-02,33.52,17.37,16.15,0.7219
2024-11-03,42.34,29.82,12.52,0.7699
2024-11-04,57.72,32.96,24.76,0.5973
2024-11-05,34.74,17.98,16.76,0.644
2024-11-06,51.67,27.44,24.23,0.99
2024-11-07,36.68,21.1,15.58,0.6249
2024-11-08,40.9,28.19,12.71,0.6399
2024-11-09,45.82,23.63,22.19,0.7521
2024-11-10,57.2,31.62,25.58,0.7077
2024-11-11,42.44,23.91,18.53,0.5481
2024-11-12,30.49,19.5,10.99,0.558
2024-11-13,49.28,32.28,17.0,0.5733
2024-11-14,43.19,26.14,17.05,0.6761
2024-11-15,55.55,28.23,27.32,0.7486
2024-11-16,46.64,32.29,14.35,0.6016
2024-11-17,40.26,20.76,19.5,0.6032
2024-11-18,54.35,31.22,23.13,0.56
2024-11-19,56.12,34.51,21.61,0.7946
2024-11-20,43.68,26.2,17.48,0.6072
2024-11-21,34.75,23.26,11.49,0.645
2024-11-22,43.58,25.52,18.06,0.5415
2024-11-23,49.81,31.64,18.17,0.6444
2024-11-24,50.48,30.93,19.55,0.6637
2024-11-25,35.4,25.2,10.2,0.5615
2024-11-26,56.54,30.94,25.6,0.644
2024-11-27,36.51,21.9,14.61,0.4864
2024-11-28,50.63,29.32,21.31,0.5827
2024-11-29,47.79,29.9,17.89,0.8101
2024-11-30,57.69,32.06,25.63,0.6671
2024-12-01,32.29,17.19,15.1,0.5548
2024-12-02,38.11,23.13,14.98,0.6111
2024-12-03,39.61,20.14,19.47,0.6924
2024-12-04,59.68,32.79,26.89,0.6929
2024-12-05,50.23,26.78,23.45,0.6116
2024-12-06,53.68,38.49,15.19,0.8341
2024-12-07,50.85,31.63,19.22,0.6756
2024-12-08,33.5,22.31,11.19,0.6185
2024-12-09,33.23,23.87,9.36,0.5987
2024-12-10,34.63,17.32,17.31,0.8037
2024-12-11,40.1,25.81,14.29,0.4907
2024-12-12,62.53,35.47,27.06,0.5723
2024-12-13,37.92,23.42,14.5,0.5916
2024-12-14,41.49,28.81,12.68,0.777
2024-12-15,36.27,18.53,17.74,0.7984
2024-12-16,57.91,39.71,18.2,0.9085
2024-12-17,63.13,40.79,22.34,0.8168
2024-12-18,49.21,30.1,19.11,0.7425
2024-12-19,61.52,31.49,30.03,0.771
2024-12-20,57.22,30.19,27.03,0.371
2024-12-21,43.95,29.95,14.0,0.8184
2024-12-22,44.06,23.54,20.52,0.7985
2024-12-23,37.06,19.08,17.98,0.8187
2024-12-24,55.59,28.79,26.8,0.599
2024-12-25,46.74,32.0,14.74,0.6637
2024-12-26,54.94,29.32,25.62,0.5237
2024-12-27,62.15,35.41,26.74,0.7835
2024-12-28,62.05,40.2,21.85,0.5985
2024-12-29,63.87,32.62,31.25,0.6084
2024-12-30,43.59,23.46,20.13,0.371
