date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,233.05,135.04,98.01,0.6016
2024-10-02,179.22,113.52,65.7,0.5217
2024-10-03,206.58,126.88,79.7,0.6272
2024-10-04,193.6,135.87,57.73,0.5209
2024-10-05,171.06,101.7,69.36,0.7222
2024-10-06,204.58,108.67,95.91,0.7656
2024-10-07,164.65,85.01,79.64,0.6158
2024-10-08,211.03,143.6,67.43,0.7292
2024-10-09,200.59,120.85,79.74,0.7274
2024-10-10,155.27,109.69,45.58,0.7886
2024-10-11,224.73,154.69,70.04,0.6817
2024-10-12,180.48,112.33,68.15,0.6194
2024-10-13,197.63,116.17,81.46,0.719
2024-10-14,172.83,121.67,51.16,0.4827
2024-10-15,150.62,100.55,50.07,0.7256
2024-10-16,198.9,120.37,78.53,0.6896
2024-10-17,249.55,125.23,124.32,0.7115
2024-10-18,167.93,88.02,79.91,0.99
2024-10-19,190.77,106.66,84.11,0.4239
2024-10-20,154.14,91.24,62.9,0.6601
2024-10-21,173.63,122.1,51.53,0.4304
2024-10-22,229.4,148.26,81.14,0.729
2024-10-23,160.04,90.15,69.89,0.5418
2024-10-24,177.12,94.5,82.62,0.4717
2024-10-25,161.42,114.4,47.02,0.6368
2024-10-26,206.28,135.02,71.26,0.7505
2024-10-27,173.42,89.81,83.61,0.4492
2024-10-28,170.81,109.33,61.48,0.5419
2024-10-29,160.35,113.82,46.53,0.626
2024-10-30,160.13,83.11,77.02,0.3926
2024-10-31,201.75,123.7,78.05,0.7264
2024-11-01,178.46,95.16,83.3,0.6132
2024-11-02,158.18,102.04,56.14,0.6934
2024-11-03,174.06,92.83,81.23,0.7105
2024-11-04,175.64,105.16,70.48,0.5369
2024-11-05,165.78,105.22,60.56,0.6111
2024-11-06,195.07,97.78,97.29,0.7928
2024-11-07,173.99,101.86,72.13,0.6674
2024-11-08,209.39,146.77,62.62,0.6039
2024-11-09,183.22,124.31,58.91,0.6658
2024-11-10,221.69,155.7,65.99,0.731
2024-11-11,179.5,105.93,73.57,0.8111
2024-11-12,155.16,102.61,52.55,0.7861
2024-11-13,132.13,73.22,58.91,0.7347
2024-11-14,197.12,118.63,78.49,0.612
2024-11-15,235.68,120.96,114.72,0.5733
2024-11-16,201.98,142.61,59.37,0.8186
2024-11-17,190.04,107.15,82.89,0.6063
2024-11-18,175.36,111.58,63.78,0.6864
2024-11-19,218.44,119.24,99.2,0.662
2024-11-20,200.91,117.78,83.13,0.8137
2024-11-21,170.0,86.15,83.85,0.673
2024-11-22,202.72,138.53,64.19,0.597
2024-11-23,202.03,109.52,92.51,0.5704
2024-11-24,145.21,78.42,66.79,0.7679
2024-11-25,207.0,106.24,100.76,0.7428
2024-11-26,161.62,98.18,63.44,0.5351
2024-11-27,181.49,92.83,88.66,0.664
2024-11-28,198.71,121.44,77.27,0.7857
2024-11-29,194.06,117.49,76.57,0.4839
2024-11-30,185.32,120.1,65.22,0.4119
2024-12-01,187.24,124.08,63.16,0.559
2024-12-02,215.45,111.52,103.93,0.7745
2024-12-03,171.25,121.29,49.96,0.5155
2024-12-04,157.48,92.52,64.96,0.6574
2024-12-05,166.49,101.21,65.28,0.6825
2024-12-06,147.01,96.06,50.95,0.445
2024-12-07,161.1,97.17,63.93,0.5327
2024-12-08,150.95,90.36,60.59,0.8465
2024-12-09,199.79,117.06,82.73,0.6504
2024-12-10,157.19,104.21,52.98,0.5618
2024-12-11,175.9,100.35,75.55,0.4226
2024-12-12,162.71,115.27,47.44,0.5196
2024-12-13,155.01,85.57,69.44,0.5168
2024-12-14,218.86,135.29,83.57,0.3688
2024-12-15,179.95,116.24,63.71,0.6598
2024-12-16,179.2,97.82,81.38,0.7436
2024-12-17,230.68,140.06,90.62,0.5506
2024-12-18,212.27,141.68,70.59,0.6511
2024-12-19,220.62,147.17,73.45,0.7062
2024-12-20,201.5,112.14,89.36,0.6761
2024-12-21,149.06,90.16,58.9,0.4779
2024-12-22,196.87,125.96,70.91,0.5592
2024-12-23,161.69,101.49,60.2,0.4351
2024-12-24,183.73,114.51,69.22,0.4862
2024-12-25,190.91,125.09,65.82,0.5001
2024-12-26,154.04,102.09,51.95,0.7559
2024-12-27,199.95,111.43,88.52,0.687
2024-12-28,180.0,120.16,59.84,0.7523
2024-12-29,205.63,121.57,84.06,0.99
2024-12-30,175.4,106.82,68.58,0.7456
