date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,31.44,18.19,13.25,0.6015
2024-10-02,23.59,16.25,7.34,0.7512
2024-10-03,39.74,24.33,15.41,0.9399
2024-10-04,44.26,23.51,20.75,0.7111
2024-10-05,33.41,22.3,11.11,0.6069
2024-10-06,30.7,19.03,11.67,0.6077
2024-10-07,42.2,24.24,17.96,0.6294
2024-10-08,31.33,22.06,9.27,0.6698
2024-10-09,26.89,14.76,12.13,0.661
2024-10-10,49.91,28.14,21.77,0.6268
2024-10-11,36.69,25.31,11.38,0.601
2024-10-12,47.49,34.12,13.37,0.6406
2024-10-13,49.03,31.4,17.63,0.6029
2024-10-14,33.02,17.85,15.17,0.5152
2024-10-15,49.0,29.09,19.91,0.8586
2024-10-16,45.23,29.66,15.57,0.8146
2024-10-17,21.92,14.13,7.79,0.6698
2024-10-18,41.74,21.71,20.03,0.6976
2024-10-19,48.62,28.94,19.68,0.6972
2024-10-20,44.84,26.65,18.19,0.6862
2024-10-21,28.49,15.71,12.78,0.4613
2024-10-22,27.29,16.94,10.35,0.8783
2024-10-23,34.03,19.34,14.69,0.552
2024-10-24,40.11,21.76,18.35,0.3763
2024-10-25,41.83,25.0,16.83,0.8394
2024-10-26,28.48,15.36,13.12,0.5489
2024-10-27,23.13,15.43,7.7,0.6413
2024-10-28,47.27,25.02,22.25,0.5943
2024-10-29,31.11,17.0,14.11,0.5404
2024-10-30,45.41,28.06,17.35,0.7576
2024-10-31,48.02,29.03,18.99,0.828
2024-11-01,29.95,17.1,12.85,0.6515
2024-11-02,49.64,25.48,24.16,0.6951
2024-11-03,45.51,27.6,17.91,0.6261
2024-11-04,39.17,22.97,16.2,0.7234
2024-11-05,41.85,23.22,18.63,0.6927
2024-11-06,32.81,17.18,15.63,0.665
2024-11-07,42.69,26.24,16.45,0.7857
2024-11-08,40.9,28.76,12.14,0.7806
2024-11-09,35.02,21.13,13.89,0.6509
2024-11-10,31.41,17.65,13.76,0.8984
2024-11-11,34.4,21.17,13.23,0.6379
2024-11-12,24.15,14.6,9.55,0.6515
2024-11-13,36.41,20.68,15.73,0.709
2024-11-14,36.55,24.61,11.94,0.7283
2024-11-15,27.05,19.35,7.7,0.6108
2024-11-16,50.46,27.52,22.94,0.5725
2024-11-17,30.53,20.69,9.84,0.7218
2024-11-18,27.49,16.85,10.64,0.7
2024-11-19,36.61,25.78,10.83,0.6172
2024-11-20,24.54,14.74,9.8,0.8177
2024-11-21,38.88,23.11,15.77,0.804
2024-11-22,34.67,20.59,14.08,0.6651
2024-11-23,44.02,26.27,17.75,0.5269
2024-11-24,43.01,26.47,16.54,0.5622
2024-11-25,33.83,18.8,15.03,0.6506
2024-11-26,46.38,25.83,20.55,0.6376
2024-11-27,39.44,26.65,12.79,0.9789
2024-11-28,27.7,16.73,10.97,0.5798
2024-11-29,43.56,27.74,15.82,0.6734
2024-11-30,46.57,31.84,14.73,0.5208
2024-12-01,38.45,25.87,12.58,0.7206
2024-12-02,20.91,12.23,8.68,0.8019
2024-12-03,41.97,23.59,18.38,0.7013
2024-12-04,24.42,15.4,9.02,0.831
2024-12-05,36.56,21.15,15.41,0.4672
2024-12-06,24.82,13.79,11.03,0.8128
2024-12-07,23.71,13.04,10.67,0.6156
2024-12-08,27.64,18.23,9.41,0.7615
2024-12-09,37.32,20.29,17.03,0.7865
2024-12-10,44.72,24.64,20.08,0.627
2024-12-11,39.43,27.41,12.02,0.5736
2024-12-12,27.93,17.21,10.72,0.6931
2024-12-13,34.16,22.76,11.4,0.6038
2024-12-14,31.28,19.11,12.17,0.6151
2024-12-15,35.61,19.4,16.21,0.5842
2024-12-16,36.34,25.61,10.73,0.8367
2024-12-17,29.45,20.03,9.42,0.7759
2024-12-18,36.16,20.96,15.2,0.6784
2024-12-19,29.25,20.74,8.51,0.7133
2024-12-20,38.55,25.8,12.75,0.5788
2024-12-21,45.03,29.26,15.77,0.4386
2024-12-22,29.53,19.21,10.32,0.6594
2024-12-23,29.81,15.18,14.63,0.7074
2024-12-24,33.21,18.24,14.97,0.8361
2024-12-25,29.24,20.66,8.58,0.5452
2024-12-26,25.9,13.36,12.54,0.6101
2024-12-27,46.21,32.81,13.4,0.784
2024-12-28,36.12,25.14,10.98,0.6432
2024-12-29,26.18,13.88,12.3,0.6041
2024-12-30,26.48,13.42,13.06,0.7094
