date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,68.3,47.17,21.13,0.3824
2024-10-02,67.97,44.86,23.11,0.7983
2024-10-03,53.08,32.29,20.79,0.6724
2024-10-04,81.62,52.9,28.72,0.8742
2024-10-05,76.17,40.58,35.59,0.6336
2024-10-06,68.32,36.75,31.57,0.6171
2024-10-07,56.92,30.97,25.95,0.7928
2024-10-08,69.98,41.96,28.02,0.574
2024-10-09,56.83,40.29,16.54,0.5165
2024-10-10,70.87,39.61,31.26,0.5205
2024-10-11,75.74,52.2,23.54,0.4793
2024-10-12,51.1,31.13,19.97,0.6962
2024-10-13,68.53,39.0,29.53,0.6386
2024-10-14,84.04,42.78,41.26,0.5956
2024-10-15,74.63,49.99,24.64,0.568
2024-10-16,66.05,46.19,19.86,0.6766
2024-10-17,53.16,33.1,20.06,0.5395
2024-10-18,63.77,35.02,28.75,0.534
2024-10-19,64.83,35.2,29.63,0.6138
2024-10-20,67.58,37.11,30.47,0.5418
2024-10-21,52.35,36.05,16.3,0.6208
2024-10-22,59.35,38.81,20.54,0.8893
2024-10-23,57.72,37.96,19.76,0.99
2024-10-24,77.94,54.88,23.06,0.6898
2024-10-25,69.73,37.28,32.45,0.6811
2024-10-26,58.25,40.22,18.03,0.535
2024-10-27,80.09,54.28,25.81,0.6452
2024-10-28,83.17,56.03,27.14,0.569
2024-10-29,60.88,41.66,19.22,0.7779
2024-10-30,71.42,38.32,33.1,0.5504
2024-10-31,72.73,39.86,32.87,0.6403
2024-11-01,55.01,31.44,23.57,0.7356
2024-11-02,53.6,38.54,15.06,0.4147
2024-11-03,87.71,54.56,33.15,0.7173
2024-11-04,61.92,36.18,25.74,0.6429
2024-11-05,61.05,35.1,25.95,0.666
2024-11-06,79.44,52.82,26.62,0.6099
2024-11-07,61.05,37.75,23.3,0.6502
2024-11-08,77.47,53.03,24.44,0.732
2024-11-09,82.37,49.2,33.17,0.9838
2024-11-10,77.74,46.71,31.03,0.599
2024-11-11,64.64,40.18,24.46,0.6573
2024-11-12,68.64,47.25,21.39,0.9193
2024-11-13,61.06,36.38,24.68,0.5614
2024-11-14,67.46,33.75,33.71,0.5774
2024-11-15,54.96,30.96,24.0,0.6483
2024-11-16,56.56,32.08,24.48,0.7428
2024-11-17,54.15,32.06,22.09,0.7465
2024-11-18,67.0,44.5,22.5,0.6474
2024-11-19,59.66,31.88,27.78,0.6857
2024-11-20,48.4,29.38,19.02,0.504
2024-11-21,79.43,47.77,31.66,0.5869
2024-11-22,64.81,40.82,23.99,0.6874
2024-11-23,74.8,46.8,28.0,0.6416
2024-11-24,87.17,44.49,42.68,0.7009
2024-11-25,78.21,46.98,31.23,0.8123
2024-11-26,62.37,37.87,24.5,0.5888
2024-11-27,52.63,36.1,16.53,0.7048
2024-11-28,54.66,28.3,26.36,0.6783
2024-11-29,79.6,46.03,33.57,0.4377
2024-11-30,89.65,52.49,37.16,0.7966
2024-12-01,56.66,36.16,20.5,0.4227
2024-12-02,55.48,29.21,26.27,0.6316
2024-12-03,76.73,39.73,37.0,0.6908
2024-12-04,64.54,45.28,19.26,0.6471
2024-12-05,45.0,31.71,13.29,0.5393
2024-12-06,63.74,39.63,24.11,0.7673
2024-12-07,45.22,26.14,19.08,0.8074
2024-12-08,65.7,39.72,25.98,0.5179
2024-12-09,78.35,40.5,37.85,0.6219
2024-12-10,75.01,50.89,24.12,0.6824
2024-12-11,75.92,47.67,28.25,0.7074
2024-12-12,66.88,43.11,23.77,0.6583
2024-12-13,67.47,42.16,25.31,0.6195
2024-12-14,77.0,49.17,27.83,0.5723
2024-12-15,65.53,41.8,23.73,0.5755
2024-12-16,57.27,30.22,27.05,0.7392
2024-12-17,53.6,34.95,18.65,0.6346
2024-12-18,52.83,35.73,17.1,0.6589
2024-12-19,80.01,57.11,22.9,0.6221
2024-12-20,64.96,46.53,18.43,0.7743
2024-12-21,57.31,35.98,21.33,0.6762
2024-12-22,75.55,42.88,32.67,0.483
2024-12-23,47.65,27.4,20.25,0.8122
2024-12-24,71.06,51.11,19.95,0.5157
2024-12-25,62.79,43.3,19.49,0.8277
2024-12-26,63.31,40.13,23.18,0.7436
2024-12-27,55.2,38.77,16.43,0.5605
2024-12-28,80.99,46.62,34.37,0.6591
2024-12-29,59.06,36.82,22.24,0.4617
2024-12-30,77.58,51.3,26.28,0.6812
