date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,196.94,102.77,94.17,0.7267
2024-10-02,192.34,120.33,72.01,0.5853
2024-10-03,179.37,93.8,85.57,0.7638
2024-10-04,197.92,125.94,71.98,0.7519
2024-10-05,197.61,119.87,77.74,0.4946
2024-10-06,133.76,77.26,56.5,0.5302
2024-10-07,174.53,101.67,72.86,0.7024
2024-10-08,181.0,123.86,57.14,0.7162
2024-10-09,167.31,89.85,77.46,0.5997
2024-10-10,156.7,110.46,46.24,0.5641
2024-10-11,143.13,71.6,71.53,0.6313
2024-10-12,158.61,86.96,71.65,0.6356
2024-10-13,236.4,160.93,75.47,0.747
2024-10-14,207.48,114.73,92.75,0.6472
2024-10-15,151.5,96.2,55.3,0.5461
2024-10-16,162.71,84.07,78.64,0.7153
2024-10-17,185.6,107.35,78.25,0.8062
2024-10-18,152.86,107.67,45.19,0.4001
2024-10-19,182.7,127.62,55.08,0.5309
2024-10-20,148.33,74.44,73.89,0.7773
2024-10-21,206.26,135.5,70.76,0.6083
2024-10-22,182.07,123.12,58.95,0.826
2024-10-23,175.39,119.12,56.27,0.5328
2024-10-24,184.41,123.75,60.66,0.6164
2024-10-25,210.8,109.86,100.94,0.7175
2024-10-26,195.24,127.95,67.29,0.7491
2024-10-27,162.29,96.49,65.8,0.8704
2024-10-28,216.82,124.55,92.27,0.6104
2024-10-29,148.75,75.28,73.47,0.9099
2024-10-30,135.9,87.46,48.44,0.6763
2024-10-31,192.2,119.41,72.79,0.8399
2024-11-01,192.7,110.44,82.26,0.6817
2024-11-02,232.27,125.99,106.28,0.5649
2024-11-03,191.26,132.4,58.86,0.6792
2024-11-04,180.49,120.38,60.11,0.4069
2024-11-05,148.83,98.15,50.68,0.868
2024-11-06,175.26,117.55,57.71,0.7335
2024-11-07,216.09,116.72,99.37,0.6435
2024-11-08,149.56,75.07,74.49,0.6922
2024-11-09,168.13,87.37,80.76,0.587
2024-11-10,172.61,107.0,65.61,0.6054
2024-11-11,193.22,118.5,74.72,0.6297
2024-11-12,196.7,124.08,72.62,0.759
2024-11-13,208.53,113.9,94.63,0.7578
2024-11-14,152.24,79.97,72.27,0.8183
2024-11-15,156.07,82.29,73.78,0.9249
2024-11-16,194.21,102.39,91.82,0.8016
2024-11-17,183.06,122.06,61.0,0.5724
2024-11-18,178.52,92.92,85.6,0.9106
2024-11-19,156.82,85.92,70.9,0.6501
2024-11-20,248.71,136.03,112.68,0.6274
2024-11-21,205.35,106.31,99.04,0.6008
2024-11-22,178.23,113.25,64.98,0.6415
2024-11-23,150.67,99.94,50.73,0.6027
2024-11-24,156.81,106.29,50.52,0.5328
2024-11-25,227.78,163.33,64.45,0.463
2024-11-26,191.17,136.13,55.04,0.6461
2024-11-27,198.97,107.84,91.13,0.5302
2024-11-28,193.35,112.68,80.67,0.7769
2024-11-29,130.52,93.0,37.52,0.5316
2024-11-30,196.81,129.5,67.31,0.6793
2024-12-01,198.94,142.44,56.5,0.5515
2024-12-02,215.82,109.32,106.5,0.5301
2024-12-03,189.06,131.28,57.78,0.6469
2024-12-04,175.21,108.66,66.55,0.6907
2024-12-05,222.41,157.82,64.59,0.8615
2024-12-06,209.85,123.65,86.2,0.5871
2024-12-07,212.94,122.35,90.59,0.5726
2024-12-08,162.63,117.07,45.56,0.7237
2024-12-09,197.13,121.24,75.89,0.6769
2024-12-10,142.03,100.36,41.67,0.6089
2024-12-11,181.77,108.18,73.59,0.735
2024-12-12,212.17,125.32,86.85,0.7663
2024-12-13,187.61,118.59,69.02,0.7653
2024-12-14,225.08,123.89,101.19,0.7502
2024-12-15,155.08,102.12,52.96,0.7307
2024-12-16,203.79,112.0,91.79,0.8615
2024-12-17,218.76,112.89,105.87,0.717
2024-12-18,170.75,93.83,76.92,0.535
2024-12-19,160.17,84.98,75.19,0.5344
2024-12-20,179.74,112.34,67.4,0.7962
2024-12-21,152.37,96.93,55.44,0.4893
2024-12-22,144.58,76.45,68.13,0.673
2024-12-23,173.97,91.94,82.03,0.5084
2024-12-24,188.43,96.62,91.81,0.475
2024-12-25,209.3,122.44,86.86,0.5528
2024-12-26,173.38,115.91,57.47,0.6535
2024-12-27,170.19,108.31,61.88,0.5362
2024-12-28,216.28,112.93,103.35,0.9148
2024-12-29,135.85,73.57,62.28,0.7475
2024-12-30,197.41,123.33,74.08,0.644
