date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,29.92,17.28,12.64,0.6231
2024-10-02,25.01,17.82,7.19,0.7548
2024-10-03,30.21,17.57,12.64,0.8236
2024-10-04,15.35,8.59,6.76,0.5173
2024-10-05,33.57,23.09,10.48,0.4738
2024-10-06,17.34,9.08,8.26,0.6386
2024-10-07,23.13,11.67,11.46,0.5448
2024-10-08,31.58,21.31,10.27,0.6467
2024-10-09,21.27,14.32,6.95,0.4832
2024-10-10,28.28,19.92,8.36,0.631
2024-10-11,27.09,15.93,11.16,0.6671
2024-10-12,32.34,22.43,9.91,0.8525
2024-10-13,26.7,13.43,13.27,0.6982
2024-10-14,31.89,21.84,10.05,0.5596
2024-10-15,29.22,16.4,12.82,0.7522
2024-10-16,32.97,18.86,14.11,0.4885
2024-10-17,32.21,19.12,13.09,0.6765
2024-10-18,23.4,15.87,7.53,0.7553
2024-10-19,33.58,23.35,10.23,0.6325
2024-10-20,28.72,14.96,13.76,0.6845
2024-10-21,30.67,18.99,11.68,0.5413
2024-10-22,19.49,14.01,5.48,0.5966
2024-10-23,20.41,11.88,8.53,0.4654
2024-10-24,16.71,10.02,6.69,0.5388
2024-10-25,15.15,10.87,4.28,0.5674
2024-10-26,22.83,13.06,9.77,0.7739
2024-10-27,16.65,9.75,6.9,0.6841
2024-10-28,27.15,16.88,10.27,0.858
2024-10-29,16.97,10.84,6.13,0.8132
2024-10-30,24.21,13.27,10.94,0.6464
2024-10-31,25.24,17.94,7.3,0.8728
2024-11-01,34.59,24.36,10.23,0.6337
2024-11-02,28.59,16.15,12.44,0.7547
2024-11-03,19.16,11.86,7.3,0.6848
2024-11-04,23.99,15.06,8.93,0.5419
2024-11-05,25.86,17.14,8.72,0.753
2024-11-06,30.06,17.46,12.6,0.5518
2024-11-07,33.04,19.35,13.69,0.76
2024-11-08,20.31,11.63,8.68,0.7669
2024-11-09,35.12,20.3,14.82,0.7333
2024-11-10,29.19,17.3,11.89,0.6362
2024-11-11,24.26,13.02,11.24,0.6504
2024-11-12,19.29,9.97,9.32,0.7066
2024-11-13,33.27,20.15,13.12,0.7595
2024-11-14,18.62,13.04,5.58,0.7532
2024-11-15,21.94,12.94,9.0,0.6092
2024-11-16,20.87,12.39,8.48,0.7115
2024-11-17,23.37,15.36,8.01,0.8022
2024-11-18,19.1,12.97,6.13,0.99
2024-11-19,18.18,11.32,6.86,0.5655
2024-11-20,33.73,17.81,15.92,0.6249
2024-11-21,28.82,16.34,12.48,0.7899
2024-11-22,17.06,9.4,7.66,0.7559
2024-11-23,26.94,18.08,8.86,0.572
2024-11-24,18.67,12.95,5.72,0.6423
2024-11-25,22.82,14.52,8.3,0.5709
2024-11-26,26.92,17.69,9.23,0.4808
2024-11-27,34.09,18.67,15.42,0.8012
2024-11-28,31.92,18.7,13.22,0.6848
2024-11-29,28.9,20.74,8.16,0.8405
2024-11-30,26.26,16.34,9.92,0.6527
2024-12-01,26.93,14.86,12.07,0.4667
2024-12-02,25.5,13.36,12.14,0.7512
2024-12-03,17.02,9.76,7.26,0.6853
2024-12-04,20.56,14.76,5.8,0.5436
2024-12-05,23.34,13.77,9.57,0.6809
2024-12-06,28.58,16.55,12.03,0.6833
2024-12-07,24.51,17.32,7.19,0.7475
2024-12-08,33.67,22.73,10.94,0.6721
2024-12-09,26.37,13.91,12.46,0.5114
2024-12-10,30.66,21.98,8.68,0.6642
2024-12-11,22.32,13.43,8.89,0.6977
2024-12-12,31.89,18.69,13.2,0.4253
2024-12-13,27.31,17.06,10.25,0.6588
2024-12-14,18.97,11.1,7.87,0.8257
2024-12-15,24.04,16.93,7.11,0.5498
2024-12-16,23.99,16.53,7.46,0.6259
2024-12-17,19.26,11.59,7.67,0.6309
2024-12-18,26.75,16.16,10.59,0.65
2024-12-19,34.56,21.76,12.8,0.6936
2024-12-20,19.74,12.26,7.48,0.6674
2024-12-21,23.93,12.34,11.59,0.5009
2024-12-22,31.64,16.71,14.93,0.833
2024-12-23,30.99,16.5,14.49,0.4148
2024-12-24,20.9,10.88,10.02,0.5984
2024-12-25,30.89,20.91,9.98,0.5062
2024-12-26,28.8,18.52,10.28,0.7894
2024-12-27,26.78,17.75,9.03,0.5612
2024-12-28,21.35,12.65,8.7,0.6268
2024-12-29,30.2,21.65,8.55,0.5722
2024-12-30,21.58,14.12,7.46,0.8749
