date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,49.04,33.99,15.05,0.5034
2024-10-02,46.29,27.9,18.39,0.726
2024-10-03,27.95,13.99,13.96,0.8677
2024-10-04,42.66,25.86,16.8,0.6043
2024-10-05,50.99,31.69,19.3,0.9172
2024-10-06,49.67,24.9,24.77,0.8586
2024-10-07,38.41,24.93,13.48,0.5378
2024-10-08,40.99,22.6,18.39,0.5313
2024-10-09,45.13,29.36,15.77,0.6957
2024-10-10,54.87,36.23,18.64,0.6438
2024-10-11,53.65,35.03,18.62,0.6159
2024-10-12,54.14,33.51,20.63,0.474
2024-10-13,42.44,28.47,13.97,0.8148
2024-10-14,42.2,26.18,16.02,0.8658
2024-10-15,47.61,27.46,20.15,0.463
2024-10-16,51.89,34.67,17.22,0.5267
2024-10-17,34.06,21.99,12.07,0.9226
2024-10-18,53.56,32.37,21.19,0.3554
2024-10-19,54.56,36.17,18.39,0.8654
2024-10-20,39.33,28.18,11.15,0.6186
2024-10-21,39.38,23.08,16.3,0.7806
2024-10-22,35.49,24.09,11.4,0.7742
2024-10-23,39.52,23.55,15.97,0.7022
2024-10-24,34.33,22.08,12.25,0.5503
2024-10-25,57.96,36.87,21.09,0.5504
2024-10-26,52.38,26.39,25.99,0.6616
2024-10-27,50.31,32.88,17.43,0.7967
2024-10-28,55.97,29.54,26.43,0.6095
2024-10-29,35.36,24.82,10.54,0.731
2024-10-30,56.89,31.06,25.83,0.7724
2024-10-31,51.43,33.7,17.73,0.7432
2024-11-01,48.84,31.77,17.07,0.7989
2024-11-02,33.94,21.36,12.58,0.5629
2024-11-03,50.26,31.52,18.74,0.5012
2024-11-04,52.64,32.44,20.2,0.6276
2024-11-05,48.67,29.6,19.07,0.6099
2024-11-06,57.0,34.74,22.26,0.7267
2024-11-07,44.21,31.02,13.19,0.7182
2024-11-08,40.9,22.08,18.82,0.4729
2024-11-09,49.09,34.62,14.47,0.8277
2024-11-10,59.52,34.9,24.62,0.6916
2024-11-11,28.24,19.35,8.89,0.99
2024-11-12,31.84,21.89,9.95,0.5223
2024-11-13,39.6,24.31,15.29,0.5554
2024-11-14,35.89,18.56,17.33,0.5689
2024-11-15,51.25,35.3,15.95,0.6611
2024-11-16,52.84,27.22,25.62,0.5968
2024-11-17,58.6,37.15,21.45,0.4801
2024-11-18,34.59,24.71,9.88,0.8124
2024-11-19,57.17,37.43,19.74,0.6141
2024-11-20,48.1,29.27,18.83,0.6727
2024-11-21,53.22,37.0,16.22,0.6918
2024-11-22,46.43,29.92,16.51,0.7724
2024-11-23,26.63,17.57,9.06,0.7667
2024-11-24,46.76,28.28,18.48,0.7018
2024-11-25,44.64,24.06,20.58,0.5534
2024-11-26,38.59,22.02,16.57,0.6787
2024-11-27,54.24,37.98,16.26,0.752
2024-11-28,32.91,17.81,15.1,0.5934
2024-11-29,30.92,17.54,13.38,0.6691
2024-11-30,30.63,16.27,14.36,0.5809
2024-12-01,55.41,30.07,25.34,0.8594
2024-12-02,39.71,26.11,13.6,0.9213
2024-12-03,59.91,40.33,19.58,0.5507
2024-12-04,57.47,41.05,16.42,0.6928
2024-12-05,37.73,26.56,11.17,0.6745
2024-12-06,41.77,28.93,12.84,0.6778
2024-12-07,51.17,29.6,21.57,0.6325
2024-12-08,47.41,31.32,16.09,0.681
2024-12-09,50.47,31.85,18.62,0.592
2024-12-10,32.28,16.74,15.54,0.5822
2024-12-11,30.0,17.46,12.54,0.453
2024-12-12,35.85,23.75,12.1,0.3455
2024-12-13,44.59,27.53,17.06,0.6994
2024-12-14,45.1,26.49,18.61,0.7437
2024-12-15,37.15,20.51,16.64,0.6546
2024-12-16,33.57,19.71,13.86,0.5393
2024-12-17,55.37,32.08,23.29,0.7338
2024-12-18,35.25,17.69,17.56,0.7686
2024-12-19,52.13,26.1,26.03,0.8069
2024-12-20,53.63,37.19,16.44,0.7362
2024-12-21,52.23,31.57,20.66,0.5814
2024-12-22,38.58,25.57,13.01,0.7449
2024-12-23,56.36,38.41,17.95,0.6655
2024-12-24,49.96,27.67,22.29,0.5169
2024-12-25,50.09,25.23,24.86,0.8305
2024-12-26,53.39,31.98,21.41,0.6673
2024-12-27,52.79,30.93,21.86,0.5608
2024-12-28,45.64,28.95,16.69,0.5212
2024-12-29,57.09,32.47,24.62,0.6526
2024-12-30,49.82,25.29,24.53,0.5821
