date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,43.29,27.99,15.3,0.4647
2024-10-02,53.65,32.37,21.28,0.7828
2024-10-03,42.88,23.06,19.82,0.6394
2024-10-04,56.18,33.05,23.13,0.7837
2024-10-05,52.29,36.87,15.42,0.7309
2024-10-06,61.25,42.91,18.34,0.8743
2024-10-07,49.9,26.51,23.39,0.7444
2024-10-08,53.45,35.3,18.15,0.7408
2024-10-09,34.41,19.56,14.85,0.6727
2024-10-10,43.42,23.78,19.64,0.7545
2024-10-11,48.85,24.61,24.24,0.4386
2024-10-12,63.99,34.92,29.07,0.7185
2024-10-13,45.21,31.46,13.75,0.7397
2024-10-14,30.4,15.97,14.43,0.7246
2024-10-15,43.66,23.44,20.22,0.7056
2024-10-16,57.6,31.03,26.57,0.4832
2024-10-17,41.99,23.24,18.75,0.9308
2024-10-18,55.24,30.16,25.08,0.6505
2024-10-19,31.14,16.67,14.47,0.4783
2024-10-20,36.74,20.9,15.84,0.7369
2024-10-21,46.89,27.05,19.84,0.8282
2024-10-22,58.92,36.77,22.15,0.6444
2024-10-23,43.81,23.2,20.61,0.7392
2024-10-24,47.68,30.17,17.51,0.6729
2024-10-25,40.18,26.83,13.35,0.4747
2024-10-26,34.23,22.41,11.82,0.528
2024-10-27,50.36,36.12,14.24,0.5115
2024-10-28,44.72,30.21,14.51,0.629
2024-10-29,49.65,30.71,18.94,0.6685
2024-10-30,54.55,37.36,17.19,0.8736
2024-10-31,49.57,27.63,21.94,0.6414
2024-11-01,52.78,34.66,18.12,0.791
2024-11-02,44.7,22.55,22.15,0.5332
2024-11-03,39.96,22.91,17.05,0.6577
2024-11-04,35.73,22.22,13.51,0.7279
2024-11-05,42.7,21.45,21.25,0.5141
2024-11-06,41.24,24.36,16.88,0.5458
2024-11-07,54.29,27.17,27.12,0.8188
2024-11-08,56.41,29.16,27.25,0.5012
2024-11-09,60.35,35.82,24.53,0.5022
2024-11-10,48.63,30.94,17.69,0.7416
2024-11-11,52.38,35.67,16.71,0.4402
2024-11-12,58.74,32.87,25.87,0.7989
2024-11-13,33.83,22.4,11.43,0.5561
2024-11-14,59.69,39.16,20.53,0.93
2024-11-15,40.41,24.83,15.58,0.5858
2024-11-16,39.87,23.22,16.65,0.3809
2024-11-17,44.92,30.11,14.81,0.7434
2024-11-18,54.58,31.34,23.24,0.6213
2024-11-19,38.02,24.94,13.08,0.8929
2024-11-20,49.17,27.29,21.88,0.5951
2024-11-21,34.18,21.74,12.44,0.6022
2024-11-22,55.17,37.83,17.34,0.7495
2024-11-23,56.3,36.07,20.23,0.508
2024-11-24,59.54,33.44,26.1,0.6673
2024-11-25,49.37,26.0,23.37,0.5335
2024-11-26,34.82,20.9,13.92,0.6997
2024-11-27,63.12,34.31,28.81,0.8839
2024-11-28,56.21,28.67,27.54,0.6565
2024-11-29,62.09,38.89,23.2,0.6594
2024-11-30,53.35,29.59,23.76,0.8634
2024-12-01,41.84,28.84,13.0,0.835
2024-12-02,59.56,40.63,18.93,0.6291
2024-12-03,34.34,21.69,12.65,0.5856
2024-12-04,58.71,34.12,24.59,0.7323
2024-12-05,40.56,24.89,15.67,0.7143
2024-12-06,57.43,32.31,25.12,0.6836
2024-12-07,57.97,34.0,23.97,0.6411
2024-12-08,37.07,23.47,13.6,0.8488
2024-12-09,39.2,20.62,18.58,0.5685
2024-12-10,44.33,27.48,16.85,0.7074
2024-12-11,56.31,35.92,20.39,0.5668
2024-12-12,42.5,30.4,12.1,0.9674
2024-12-13,54.1,32.99,21.11,0.6607
2024-12-14,47.03,32.87,14.16,0.6669
2024-12-15,61.92,42.62,19.3,0.6082
2024-12-16,63.77,32.57,31.2,0.5973
2024-12-17,49.74,28.46,21.28,0.5247
2024-12-18,48.61,25.25,23.36,0.5601
2024-12-19,62.64,37.03,25.61,0.5037
2024-12-20,48.51,24.33,24.18,0.7379
2024-12-21,42.83,23.76,19.07,0.5701
2024-12-22,35.28,24.51,10.77,0.5006
2024-12-23,53.15,36.07,17.08,0.6175
2024-12-24,46.34,23.25,23.09,0.5888
2024-12-25,45.56,31.15,14.41,0.7777
2024-12-26,52.4,29.21,23.19,0.8387
2024-12-27,52.85,31.24,21.61,0.4944
2024-12-28,51.03,27.57,23.46,0.7628
2024-12-29,58.55,36.36,22.19,0.5571
2024-12-30,56.77,33.28,23.49,0.5457
