date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,62.76,37.49,25.27,0.4557
2024-10-02,67.94,40.46,27.48,0.742
2024-10-03,58.81,34.67,24.14,0.5978
2024-10-04,53.89,27.29,26.6,0.5974
2024-10-05,68.39,49.02,19.37,0.8176
2024-10-06,79.65,57.11,22.54,0.365
2024-10-07,66.6,34.89,31.71,0.8074
2024-10-08,79.09,46.33,32.76,0.7983
2024-10-09,57.6,38.81,18.79,0.5225
2024-10-10,68.72,41.67,27.05,0.737
2024-10-11,63.56,37.98,25.58,0.616
2024-10-12,78.11,49.21,28.9,0.517
2024-10-13,68.13,39.98,28.15,0.6792
2024-10-14,53.69,38.47,15.22,0.6374
2024-10-15,55.85,38.37,17.48,0.5152
2024-10-16,63.81,41.85,21.96,0.7658
2024-10-17,59.59,42.03,17.56,0.6236
2024-10-18,62.64,32.71,29.93,0.4272
2024-10-19,47.13,33.4,13.73,0.7334
2024-10-20,45.0,27.7,17.3,0.8055
2024-10-21,71.2,37.65,33.55,0.6467
2024-10-22,45.74,32.14,13.6,0.3659
2024-10-23,55.03,27.62,27.41,0.5837
2024-10-24,50.91,28.26,22.65,0.6648
2024-10-25,47.44,33.88,13.56,0.5656
2024-10-26,52.09,33.93,18.16,0.5805
2024-10-27,70.17,49.47,20.7,0.6512
2024-10-28,60.38,30.31,30.07,0.6486
2024-10-29,67.27,38.75,28.52,0.8668
2024-10-30,51.77,35.62,16.15,0.6339
2024-10-31,51.04,36.41,14.63,0.5924
2024-11-01,73.68,50.55,23.13,0.6943
2024-11-02,50.74,32.06,18.68,0.6896
2024-11-03,68.54,38.9,29.64,0.7979
2024-11-04,69.6,35.28,34.32,0.4654
2024-11-05,57.0,39.94,17.06,0.8839
2024-11-06,83.58,56.66,26.92,0.6397
2024-11-07,66.56,34.13,32.43,0.4406
2024-11-08,65.8,37.03,28.77,0.681
2024-11-09,43.28,28.89,14.39,0.5686
2024-11-10,76.1,48.07,28.03,0.5907
2024-11-11,44.4,23.0,21.4,0.4835
2024-11-12,65.69,34.82,30.87,0.7406
2024-11-13,57.07,36.13,20.94,0.8007
2024-11-14,71.74,41.34,30.4,0.5939
2024-11-15,63.03,35.77,27.26,0.4228
2024-11-16,67.25,45.51,21.74,0.5524
2024-11-17,45.3,25.45,19.85,0.6257
2024-11-18,57.09,36.1,20.99,0.9141
2024-11-19,52.81,36.4,16.41,0.6555
2024-11-20,76.04,49.29,26.75,0.6473
2024-11-21,58.37,29.53,28.84,0.601
2024-11-22,52.48,35.22,17.26,0.4139
2024-11-23,54.45,37.35,17.1,0.8211
2024-11-24,76.0,48.57,27.43,0.7351
2024-11-25,45.42,28.56,16.86,0.6664
2024-11-26,86.96,48.34,38.62,0.5871
2024-11-27,78.09,54.98,23.11,0.9399
2024-11-28,67.42,41.6,25.82,0.6994
2024-11-29,50.35,32.83,17.52,0.6089
2024-11-30,56.95,32.67,24.28,0.4978
2024-12-01,60.99,43.5,17.49,0.5184
2024-12-02,49.38,26.8,22.58,0.6966
2024-12-03,75.84,42.68,33.16,0.7453
2024-12-04,50.65,28.92,21.73,0.617
2024-12-05,73.39,36.86,36.53,0.8306
2024-12-06,54.86,38.15,16.71,0.7411
2024-12-07,62.88,33.45,29.43,0.7224
2024-12-08,62.05,44.18,17.87,0.6608
2024-12-09,67.27,47.43,19.84,0.575
2024-12-10,74.92,46.84,28.08,0.6337
2024-12-11,70.27,45.97,24.3,0.6866
2024-12-12,54.24,34.3,19.94,0.522
2024-12-13,71.2,50.45,20.75,0.6362
2024-12-14,64.3,36.46,27.84,0.5649
2024-12-15,53.82,31.74,22.08,0.627
2024-12-16,56.48,34.99,21.49,0.3689
2024-12-17,55.82,32.78,23.04,0.7464
2024-12-18,42.3,22.14,20.16,0.5481
2024-12-19,67.55,45.52,22.03,0.7256
2024-12-20,49.21,26.78,22.43,0.578
2024-12-21,61.01,31.71,29.3,0.5993
2024-12-22,75.03,40.61,34.42,0.8069
2024-12-23,47.13,25.83,21.3,0.6603
2024-12-24,58.09,38.38,19.71,0.73
2024-12-25,79.1,40.92,38.18,0.6237
2024-12-26,49.59,32.66,16.93,0.6771
2024-12-27,61.11,31.92,29.19,0.6015
2024-12-28,56.82,29.5,27.32,0.6079
2024-12-29,50.25,36.05,14.2,0.7289
2024-12-30,52.25,28.03,24.22,0.5967
