date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,65.14,42.66,22.48,0.7216
2024-10-02,51.95,31.99,19.96,0.855
2024-10-03,79.45,47.0,32.45,0.7771
2024-10-04,60.65,31.76,28.89,0.5828
2024-10-05,59.05,39.98,19.07,0.6158
2024-10-06,65.16,40.98,24.18,0.6013
2024-10-07,63.25,37.83,25.42,0.7105
2024-10-08,49.97,35.7,14.27,0.561
2024-10-09,72.29,36.55,35.74,0.7261
2024-10-10,46.45,28.0,18.45,0.7066
2024-10-11,61.04,40.59,20.45,0.5641
2024-10-12,63.5,42.87,20.63,0.8924
2024-10-13,68.42,43.85,24.57,0.6105
2024-10-14,66.61,43.57,23.04,0.505
2024-10-15,70.29,40.07,30.22,0.5972
2024-10-16,59.78,42.86,16.92,0.6007
2024-10-17,59.65,30.22,29.43,0.6139
2024-10-18,72.59,43.72,28.87,0.7524
2024-10-19,76.6,38.55,38.05,0.5492
2024-10-20,52.26,32.53,19.73,0.4056
2024-10-21,76.01,42.01,34.0,0.6849
2024-10-22,51.72,27.22,24.5,0.5328
2024-10-23,60.69,41.54,19.15,0.5331
2024-10-24,60.14,33.99,26.15,0.5824
2024-10-25,65.79,34.69,31.1,0.5446
2024-10-26,62.48,38.55,23.93,0.7775
2024-10-27,56.07,39.83,16.24,0.7762
2024-10-28,46.71,28.32,18.39,0.6388
2024-10-29,82.03,55.78,26.25,0.5538
2024-10-30,62.26,40.89,21.37,0.7197
2024-10-31,74.91,41.23,33.68,0.5868
2024-11-01,52.96,36.47,16.49,0.6046
2024-11-02,60.25,41.72,18.53,0.6452
2024-11-03,72.59,42.44,30.15,0.5461
2024-11-04,54.37,37.6,16.77,0.5337
2024-11-05,65.63,34.65,30.98,0.5472
2024-11-06,56.89,36.23,20.66,0.6064
2024-11-07,64.08,34.66,29.42,0.8338
2024-11-08,61.23,31.48,29.75,0.7476
2024-11-09,67.6,48.09,19.51,0.6938
2024-11-10,57.47,34.35,23.12,0.6492
2024-11-11,47.6,25.9,21.7,0.6356
2024-11-12,69.36,45.25,24.11,0.6185
2024-11-13,55.7,37.15,18.55,0.7278
2024-11-14,73.94,42.83,31.11,0.557
2024-11-15,53.38,28.79,24.59,0.6899
2024-11-16,45.55,24.9,20.65,0.4836
2024-11-17,59.43,31.3,28.13,0.6399
2024-11-18,62.07,37.58,24.49,0.6034
2024-11-19,57.91,39.27,18.64,0.7197
2024-11-20,76.24,41.49,34.75,0.6286
2024-11-21,44.78,31.48,13.3,0.34
2024-11-22,57.65,31.63,26.02,0.6607
2024-11-23,56.45,38.75,17.7,0.7326
2024-11-24,64.18,45.41,18.77,0.7747
2024-11-25,70.25,41.39,28.86,0.5714
2024-11-26,50.44,35.13,15.31,0.4945
2024-11-27,51.43,30.69,20.74,0.7023
2024-11-28,80.16,40.46,39.7,0.8308
2024-11-29,55.18,38.66,16.52,0.5268
2024-11-30,65.7,34.85,30.85,0.7131
2024-12-01,72.78,42.52,30.26,0.5399
2024-12-02,70.42,46.24,24.18,0.6598
2024-12-03,69.84,45.35,24.49,0.474
2024-12-04,67.67,47.58,20.09,0.6524
2024-12-05,67.73,48.23,19.5,0.6787
2024-12-06,45.52,27.93,17.59,0.4889
2024-12-07,70.32,37.38,32.94,0.7282
2024-12-08,53.17,32.26,20.91,0.7177
2024-12-09,59.83,36.99,22.84,0.5694
2024-12-10,60.81,35.42,25.39,0.3027
2024-12-11,45.97,23.26,22.71,0.7072
2024-12-12,55.86,37.03,18.83,0.4251
2024-12-13,62.11,42.77,19.34,0.7148
2024-12-14,65.84,37.87,27.97,0.2935
2024-12-15,64.25,41.34,22.91,0.4751
2024-12-16,54.43,37.62,16.81,0.7462
2024-12-17,63.36,37.68,25.68,0.5068
2024-12-18,65.48,46.0,19.48,0.5218
2024-12-19,58.05,33.78,24.27,0.8235
2024-12-20,72.03,37.83,34.2,0.469
2024-12-21,59.98,33.47,26.51,0.6139
2024-12-22,42.03,25.08,16.95,0.4332
2024-12-23,63.84,36.97,26.87,0.7206
2024-12-24,75.71,49.13,26.58,0.6444
2024-12-25,64.0,41.26,22.74,0.5929
2024-12-26,60.12,30.37,29.75,0.6436
2024-12-27,49.17,29.74,19.43,0.3609
2024-12-28,72.88,37.25,35.63,0.6787
2024-12-29,75.44,52.19,23.25,0.7177
2024-12-30,63.25,41.41,21.84,0.6196
