transaction_id,timestamp,amount_sar,payment_method
biz_0105-000001,2024-10-01 11:45:38,62190.26,bank_transfer
biz_0105-000002,2024-10-05 12:20:39,49754.54,bank_transfer
biz_0105-000003,2024-10-06 13:14:48,4054.52,bank_transfer
biz_0105-000004,2024-10-06 18:15:57,42002.29,credit_card
biz_0105-000005,2024-10-07 13:34:57,22297.62,bank_transfer
biz_0105-000006,2024-10-08 14:53:14,21726.47,bank_transfer
biz_0105-000007,2024-10-09 15:11:29,29486.44,bank_transfer
biz_0105-000010,2024-10-10 10:08:50,6645.19,bank_transfer
biz_0105-000009,2024-10-10 12:56:02,13907.75,bank_transfer
biz_0105-000008,2024-10-10 13:45:26,163556.1,bank_transfer
biz_0105-000011,2024-10-11 16:41:20,69011.87,bank_transfer
biz_0105-000012,2024-10-16 10:06:27,122360.46,bank_transfer
biz_0105-000013,2024-10-17 10:58:55,6682.18,bank_transfer
biz_0105-000016,2024-10-18 11:20:17,53813.35,bank_transfer
biz_0105-000014,2024-10-18 12:01:30,8117.91,bank_transfer
biz_0105-000015,2024-10-18 13:56:07,4328.93,bank_transfer
biz_0105-000018,2024-10-21 11:56:33,76901.71,bank_transfer
biz_0105-000019,2024-10-21 12:06:25,47307.85,credit_card
biz_0105-000017,2024-10-21 13:16:40,1872.91,credit_card
biz_0105-000020,2024-10-23 09:15:55,26960.46,credit_card
biz_0105-000021,2024-10-24 15:56:35,26313.53,bank_transfer
biz_0105-000022,2024-10-25 16:25:35,33817.82,cash
biz_0105-000023,2024-10-27 09:47:48,72839.56,bank_transfer
biz_0105-000024,2024-10-28 12:18:25,75833.07,credit_card
biz_0105-000025,2024-10-29 13:30:42,9905.51,bank_transfer
biz_0105-000026,2024-10-31 17:23:36,6467.21,bank_transfer
biz_0105-000027,2024-11-02 11:32:44,33629.16,cash
biz_0105-000028,2024-11-03 17:07:52,54938.96,bank_transfer
biz_0105-000029,2024-11-05 11:44:53,36223.28,bank_transfer
biz_0105-000030,2024-11-07 11:18:25,6978.08,bank_transfer
biz_0105-000031,2024-11-08 14:57:40,10876.2,bank_transfer
biz_0105-000032,2024-11-09 09:46:50,33936.16,bank_transfer
biz_0105-000033,2024-11-09 14:50:10,15403.78,cash
biz_0105-000034,2024-11-10 18:29:29,15883.02,bank_transfer
biz_0105-000035,2024-11-12 12:53:49,2699.4,bank_transfer
biz_0105-000036,2024-11-13 10:59:22,137032.48,bank_transfer
biz_0105-000037,2024-11-14 12:05:59,12959.76,credit_card
biz_0105-000038,2024-11-15 12:49:05,3519.67,credit_card
biz_0105-000039,2024-11-16 13:13:26,6497.11,bank_transfer
biz_0105-000041,2024-11-19 09:30:03,6728.3,bank_transfer
biz_0105-000040,2024-11-19 11:49:53,9991.26,cash
biz_0105-000042,2024-11-20 10:15:53,20744.93,bank_transfer
biz_0105-000043,2024-11-20 16:06:15,7225.91,bank_transfer
biz_0105-000044,2024-11-22 16:26:35,10616.17,bank_transfer
biz_0105-000046,2024-11-23 12:58:57,7525.05,credit_card
biz_0105-000045,2024-11-23 17:10:08,14061.01,cash
biz_0105-000047,2024-11-25 16:00:21,31168.4,bank_transfer
biz_0105-000048,2024-11-26 12:22:46,10180.85,bank_transfer
biz_0105-000049,2024-11-26 16:20:28,22913.33,bank_transfer
biz_0105-000050,2024-11-28 14:30:06,2620.67,bank_transfer
biz_0105-000051,2024-11-29 18:03:31,27517.95,bank_transfer
biz_0105-000052,2024-11-30 13:52:14,4009.55,credit_card
biz_0105-000053,2024-12-03 13:09:41,95769.49,bank_transfer
biz_0105-000055,2024-12-04 11:05:49,54736.37,bank_transfer
biz_0105-000056,2024-12-04 11:59:16,2009.58,cash
biz_0105-000054,2024-12-04 15:58:11,2598.6,bank_transfer
biz_0105-000057,2024-12-05 15:26:16,23223.25,bank_transfer
biz_0105-000058,2024-12-08 11:57:29,21638.62,bank_transfer
biz_0105-000059,2024-12-09 15:59:21,60027.62,credit_card
biz_0105-000060,2024-12-09 16:22:50,47210.3,bank_transfer
biz_0105-000062,2024-12-11 10:41:16,20172.79,bank_transfer
biz_0105-000061,2024-12-11 11:49:51,15599.54,credit_card
biz_0105-000063,2024-12-12 12:14:39,25543.05,bank_transfer
biz_0105-000064,2024-12-13 12:03:53,18061.78,bank_transfer
biz_0105-000065,2024-12-14 13:52:03,1101.01,credit_card
biz_0105-000066,2024-12-15 09:08:24,4640.76,bank_transfer
biz_0105-000067,2024-12-15 15:41:17,2287.82,credit_card
biz_0105-000068,2024-12-16 17:06:51,6070.28,bank_transfer
biz_0105-000069,2024-12-17 10:04:29,96518.43,bank_transfer
biz_0105-000070,2024-12-18 13:24:22,26288.04,credit_card
biz_0105-000071,2024-12-19 15:23:08,2737.84,bank_transfer
biz_0105-000072,2024-12-22 11:41:48,2351.04,credit_card
biz_0105-000073,2024-12-26 09:32:25,92500.71,bank_transfer
biz_0105-000074,2024-12-27 09:25:49,62100.14,credit_card
