date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,134.12,93.38,40.74,0.4246
2024-10-02,87.54,50.07,37.47,0.5354
2024-10-03,86.18,56.93,29.25,0.7237
2024-10-04,107.06,60.12,46.94,0.4852
2024-10-05,100.68,55.8,44.88,0.6026
2024-10-06,91.79,53.81,37.98,0.5905
2024-10-07,94.84,63.74,31.1,0.5998
2024-10-08,82.15,42.8,39.35,0.7
2024-10-09,103.63,65.17,38.46,0.7854
2024-10-10,90.71,62.86,27.85,0.6389
2024-10-11,102.26,64.39,37.87,0.5937
2024-10-12,111.74,67.79,43.95,0.7991
2024-10-13,125.78,78.85,46.93,0.6725
2024-10-14,96.81,55.52,41.29,0.7689
2024-10-15,139.9,95.55,44.35,0.8356
2024-10-16,122.03,87.09,34.94,0.8711
2024-10-17,106.7,69.08,37.62,0.6447
2024-10-18,127.9,78.53,49.37,0.691
2024-10-19,118.34,78.23,40.11,0.6528
2024-10-20,133.14,81.49,51.65,0.6693
2024-10-21,103.36,63.38,39.98,0.5021
2024-10-22,83.74,57.22,26.52,0.5687
2024-10-23,113.84,69.55,44.29,0.5298
2024-10-24,110.72,55.67,55.05,0.7028
2024-10-25,113.77,65.07,48.7,0.8162
2024-10-26,81.52,58.06,23.46,0.6593
2024-10-27,104.64,59.75,44.89,0.6053
2024-10-28,83.02,49.08,33.94,0.7504
2024-10-29,85.97,56.0,29.97,0.6665
2024-10-30,104.14,73.01,31.13,0.7948
2024-10-31,95.52,58.71,36.81,0.43
2024-11-01,95.53,55.32,40.21,0.5872
2024-11-02,131.4,91.17,40.23,0.661
2024-11-03,130.1,82.17,47.93,0.6262
2024-11-04,138.64,79.12,59.52,0.7627
2024-11-05,134.47,71.69,62.78,0.5545
2024-11-06,127.34,69.69,57.65,0.6371
2024-11-07,136.18,78.44,57.74,0.9021
2024-11-08,120.93,63.48,57.45,0.2743
2024-11-09,107.76,61.67,46.09,0.7596
2024-11-10,87.13,44.36,42.77,0.6907
2024-11-11,111.37,75.45,35.92,0.7122
2024-11-12,122.22,63.01,59.21,0.6976
2024-11-13,82.57,58.57,24.0,0.9388
2024-11-14,83.15,51.53,31.62,0.6801
2024-11-15,97.48,51.86,45.62,0.5516
2024-11-16,129.1,75.41,53.69,0.6939
2024-11-17,89.47,44.82,44.65,0.7175
2024-11-18,105.02,64.82,40.2,0.7752
2024-11-19,108.98,58.09,50.89,0.6746
2024-11-20,106.36,65.78,40.58,0.5933
2024-11-21,97.05,63.31,33.74,0.5994
2024-11-22,89.05,54.89,34.16,0.7218
2024-11-23,124.52,81.94,42.58,0.5329
2024-11-24,85.69,57.29,28.4,0.7405
2024-11-25,137.88,93.59,44.29,0.552
2024-11-26,92.79,54.43,38.36,0.6613
2024-11-27,99.14,52.18,46.96,0.6932
2024-11-28,99.66,67.49,32.17,0.6171
2024-11-29,113.11,65.18,47.93,0.774
2024-11-30,95.1,58.93,36.17,0.5942
2024-12-01,120.3,74.72,45.58,0.5185
2024-12-02,81.77,54.66,27.11,0.7683
2024-12-03,112.42,56.28,56.14,0.7541
2024-12-04,106.35,59.28,47.07,0.4687
2024-12-05,126.36,80.74,45.62,0.4984
2024-12-06,105.93,58.86,47.07,0.6013
2024-12-07,97.78,65.61,32.17,0.5753
2024-12-08,124.41,81.62,42.79,0.682
2024-12-09,128.31,76.54,51.77,0.7029
2024-12-10,100.26,71.86,28.4,0.7374
2024-12-11,117.98,83.17,34.81,0.5865
2024-12-12,129.27,69.41,59.86,0.5093
2024-12-13,131.83,69.32,62.51,0.7432
2024-12-14,125.36,86.02,39.34,0.6546
2024-12-15,114.34,80.29,34.05,0.6138
2024-12-16,93.29,62.3,30.99,0.4515
2024-12-17,120.32,83.62,36.7,0.5451
2024-12-18,98.46,64.17,34.29,0.5727
2024-12-19,92.21,61.21,31.0,0.7257
2024-12-20,131.54,81.9,49.64,0.603
2024-12-21,137.79,80.09,57.7,0.6871
2024-12-22,111.64,74.53,37.11,0.8111
2024-12-23,90.18,46.23,43.95,0.5981
2024-12-24,116.12,77.18,38.94,0.6778
2024-12-25,140.05,90.98,49.07,0.6105
2024-12-26,121.24,70.16,51.08,0.6768
2024-12-27,92.59,46.32,46.27,0.6436
2024-12-28,101.85,53.36,48.49,0.4059
2024-12-29,121.74,65.38,56.36,0.6634
2024-12-30,131.4,70.11,61.29,0.4445
