date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,26.88,14.24,12.64,0.5284
2024-10-02,46.32,31.4,14.92,0.5977
2024-10-03,34.96,24.46,10.5,0.5253
2024-10-04,45.81,24.21,21.6,0.8012
2024-10-05,24.59,13.59,11.0,0.7359
2024-10-06,28.86,18.05,10.81,0.8779
2024-10-07,25.57,17.46,8.11,0.6615
2024-10-08,30.02,19.1,10.92,0.5067
2024-10-09,45.98,29.0,16.98,0.6811
2024-10-10,28.22,15.4,12.82,0.569
2024-10-11,41.96,21.29,20.67,0.6374
2024-10-12,36.69,26.02,10.67,0.5036
2024-10-13,38.02,23.58,14.44,0.7543
2024-10-14,41.33,21.14,20.19,0.4889
2024-10-15,26.09,13.3,12.79,0.4558
2024-10-16,47.25,29.27,17.98,0.515
2024-10-17,32.13,19.59,12.54,0.6671
2024-10-18,25.78,13.01,12.77,0.7007
2024-10-19,43.39,25.43,17.96,0.8245
2024-10-20,33.95,20.08,13.87,0.5332
2024-10-21,46.0,26.25,19.75,0.7665
2024-10-22,30.91,19.53,11.38,0.3194
2024-10-23,27.94,16.42,11.52,0.7773
2024-10-24,30.68,15.64,15.04,0.9404
2024-10-25,31.23,18.49,12.74,0.5135
2024-10-26,24.66,12.93,11.73,0.7528
2024-10-27,30.63,15.4,15.23,0.8992
2024-10-28,35.97,25.85,10.12,0.5283
2024-10-29,36.1,20.71,15.39,0.4045
2024-10-30,48.22,29.91,18.31,0.5374
2024-10-31,32.73,20.05,12.68,0.5558
2024-11-01,43.55,28.16,15.39,0.4218
2024-11-02,42.63,22.99,19.64,0.6775
2024-11-03,38.02,22.54,15.48,0.5567
2024-11-04,41.2,26.44,14.76,0.7312
2024-11-05,29.7,18.87,10.83,0.5566
2024-11-06,33.09,21.34,11.75,0.5618
2024-11-07,28.07,14.82,13.25,0.8218
2024-11-08,36.96,26.53,10.43,0.9147
2024-11-09,37.7,26.39,11.31,0.4978
2024-11-10,39.23,27.5,11.73,0.4858
2024-11-11,47.01,32.75,14.26,0.5495
2024-11-12,49.31,34.55,14.76,0.6215
2024-11-13,43.86,30.69,13.17,0.4913
2024-11-14,35.61,21.04,14.57,0.5589
2024-11-15,36.41,22.16,14.25,0.7102
2024-11-16,32.56,20.27,12.29,0.4203
2024-11-17,44.36,28.36,16.0,0.6658
2024-11-18,42.18,24.52,17.66,0.7074
2024-11-19,25.87,16.78,9.09,0.4867
2024-11-20,26.23,16.71,9.52,0.6455
2024-11-21,39.34,25.32,14.02,0.6198
2024-11-22,25.01,13.8,11.21,0.6074
2024-11-23,44.85,32.04,12.81,0.6047
2024-11-24,39.74,20.99,18.75,0.7817
2024-11-25,33.54,19.96,13.58,0.881
2024-11-26,42.09,25.97,16.12,0.7458
2024-11-27,40.77,21.88,18.89,0.7251
2024-11-28,25.02,14.29,10.73,0.7665
2024-11-29,37.14,21.44,15.7,0.7124
2024-11-30,28.73,14.94,13.79,0.6685
2024-12-01,37.9,26.89,11.01,0.4437
2024-12-02,33.24,19.96,13.28,0.8811
2024-12-03,50.58,34.94,15.64,0.553
2024-12-04,34.16,20.22,13.94,0.6061
2024-12-05,24.0,12.99,11.01,0.7206
2024-12-06,21.85,11.92,9.93,0.6068
2024-12-07,42.52,23.95,18.57,0.6335
2024-12-08,29.77,16.44,13.33,0.9102
2024-12-09,39.94,25.3,14.64,0.6347
2024-12-10,28.34,17.5,10.84,0.6996
2024-12-11,44.25,27.97,16.28,0.8598
2024-12-12,22.21,12.54,9.67,0.9338
2024-12-13,36.7,23.24,13.46,0.5089
2024-12-14,34.2,23.25,10.95,0.8927
2024-12-15,37.34,22.76,14.58,0.5963
2024-12-16,49.79,26.11,23.68,0.6455
2024-12-17,35.03,23.59,11.44,0.5118
2024-12-18,42.74,29.28,13.46,0.6772
2024-12-19,45.67,24.12,21.55,0.6819
2024-12-20,32.26,21.01,11.25,0.8531
2024-12-21,34.79,18.66,16.13,0.8622
2024-12-22,44.18,22.93,21.25,0.479
2024-12-23,39.29,27.13,12.16,0.702
2024-12-24,28.58,18.01,10.57,0.5912
2024-12-25,27.73,19.5,8.23,0.646
2024-12-26,38.24,24.75,13.49,0.7776
2024-12-27,46.6,25.91,20.69,0.5499
2024-12-28,30.03,19.99,10.04,0.8145
2024-12-29,29.61,16.32,13.29,0.8338
2024-12-30,31.5,20.48,11.02,0.697
