date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,99.01,56.84,42.17,0.4779
2024-10-02,124.25,69.81,54.44,0.7555
2024-10-03,87.06,51.74,35.32,0.7139
2024-10-04,149.0,82.74,66.26,0.4893
2024-10-05,104.65,73.81,30.84,0.7848
2024-10-06,116.11,79.84,36.27,0.5367
2024-10-07,93.91,52.98,40.93,0.7632
2024-10-08,127.76,89.24,38.52,0.8964
2024-10-09,110.43,69.36,41.07,0.6408
2024-10-10,138.97,82.22,56.75,0.6822
2024-10-11,137.71,94.6,43.11,0.7033
2024-10-12,83.71,46.16,37.55,0.6055
2024-10-13,153.1,100.85,52.25,0.5294
2024-10-14,117.91,69.33,48.58,0.7867
2024-10-15,153.15,92.58,60.57,0.6702
2024-10-16,139.75,98.63,41.12,0.5478
2024-10-17,124.25,76.73,47.52,0.5125
2024-10-18,123.97,64.53,59.44,0.6445
2024-10-19,159.23,102.82,56.41,0.6911
2024-10-20,94.49,51.1,43.39,0.5217
2024-10-21,85.83,46.32,39.51,0.5662
2024-10-22,131.77,85.03,46.74,0.5816
2024-10-23,125.36,65.33,60.03,0.8219
2024-10-24,108.67,74.7,33.97,0.5968
2024-10-25,152.57,77.36,75.21,0.7089
2024-10-26,134.14,74.99,59.15,0.4448
2024-10-27,112.7,76.41,36.29,0.6378
2024-10-28,144.09,84.6,59.49,0.5908
2024-10-29,94.38,65.0,29.38,0.7441
2024-10-30,84.35,44.97,39.38,0.6895
2024-10-31,109.79,55.03,54.76,0.7088
2024-11-01,156.33,95.6,60.73,0.6133
2024-11-02,138.2,75.63,62.57,0.7361
2024-11-03,119.91,61.74,58.17,0.6343
2024-11-04,126.97,88.93,38.04,0.6834
2024-11-05,121.48,64.96,56.52,0.7293
2024-11-06,103.49,71.94,31.55,0.7964
2024-11-07,111.84,80.17,31.67,0.8297
2024-11-08,155.13,91.21,63.92,0.6491
2024-11-09,122.56,79.79,42.77,0.907
2024-11-10,135.73,92.89,42.84,0.5677
2024-11-11,112.64,79.37,33.27,0.5834
2024-11-12,159.0,112.63,46.37,0.5944
2024-11-13,143.36,96.19,47.17,0.5098
2024-11-14,137.26,93.17,44.09,0.7351
2024-11-15,90.84,54.39,36.45,0.7499
2024-11-16,132.55,68.94,63.61,0.5766
2024-11-17,99.71,64.26,35.45,0.6514
2024-11-18,93.65,48.51,45.14,0.5883
2024-11-19,143.06,99.51,43.55,0.6126
2024-11-20,128.78,81.65,47.13,0.6743
2024-11-21,156.09,111.91,44.18,0.6249
2024-11-22,128.28,73.74,54.54,0.4563
2024-11-23,85.62,45.36,40.26,0.5433
2024-11-24,155.49,78.01,77.48,0.7376
2024-11-25,119.1,62.5,56.6,0.9634
2024-11-26,117.1,64.63,52.47,0.4391
2024-11-27,116.96,76.39,40.57,0.6785
2024-11-28,86.75,51.38,35.37,0.6075
2024-11-29,131.42,90.74,40.68,0.765
2024-11-30,92.54,52.72,39.82,0.8432
2024-12-01,91.14,55.74,35.4,0.5282
2024-12-02,112.48,56.33,56.15,0.4168
2024-12-03,137.96,81.24,56.72,0.8648
2024-12-04,94.39,56.64,37.75,0.5763
2024-12-05,87.24,50.09,37.15,0.6091
2024-12-06,108.65,77.78,30.87,0.4141
2024-12-07,148.65,83.33,65.32,0.565
2024-12-08,148.28,75.96,72.32,0.6511
2024-12-09,119.19,62.45,56.74,0.5885
2024-12-10,155.88,82.3,73.58,0.9145
2024-12-11,135.48,82.42,53.06,0.6072
2024-12-12,122.68,78.74,43.94,0.948
2024-12-13,93.25,56.55,36.7,0.5508
2024-12-14,124.34,65.28,59.06,0.5957
2024-12-15,142.96,81.67,61.29,0.5392
2024-12-16,134.78,81.16,53.62,0.8068
2024-12-17,94.43,50.09,44.34,0.5864
2024-12-18,153.61,102.86,50.75,0.6707
2024-12-19,140.3,75.35,64.95,0.5493
2024-12-20,118.41,61.88,56.53,0.6359
2024-12-21,128.76,79.4,49.36,0.6324
2024-12-22,153.47,76.87,76.6,0.4418
2024-12-23,159.41,95.04,64.37,0.6636
2024-12-24,132.6,87.85,44.75,0.7585
2024-12-25,116.7,63.87,52.83,0.724
2024-12-26,132.75,68.87,63.88,0.7009
2024-12-27,130.15,81.33,48.82,0.585
2024-12-28,134.85,87.61,47.24,0.5309
2024-12-29,97.39,50.5,46.89,0.7447
2024-12-30,137.29,76.87,60.42,0.3358
