date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,64.53,40.09,24.44,0.4314
2024-10-02,71.37,42.4,28.97,0.7139
2024-10-03,75.0,39.2,35.8,0.7115
2024-10-04,75.02,46.44,28.58,0.5919
2024-10-05,70.62,50.0,20.62,0.6249
2024-10-06,72.9,50.69,22.21,0.6599
2024-10-07,49.87,32.29,17.58,0.7687
2024-10-08,54.99,35.24,19.75,0.5704
2024-10-09,59.61,30.81,28.8,0.5828
2024-10-10,66.71,39.71,27.0,0.8848
2024-10-11,78.64,47.04,31.6,0.5622
2024-10-12,71.2,41.32,29.88,0.8064
2024-10-13,64.37,37.43,26.94,0.479
2024-10-14,63.61,37.1,26.51,0.7441
2024-10-15,60.7,38.6,22.1,0.5369
2024-10-16,60.25,36.62,23.63,0.7591
2024-10-17,63.52,41.01,22.51,0.6089
2024-10-18,42.94,28.41,14.53,0.564
2024-10-19,75.55,51.78,23.77,0.3797
2024-10-20,80.87,45.24,35.63,0.619
2024-10-21,71.47,40.19,31.28,0.8634
2024-10-22,53.16,36.4,16.76,0.8673
2024-10-23,57.28,34.24,23.04,0.7132
2024-10-24,80.39,47.51,32.88,0.7731
2024-10-25,51.39,31.67,19.72,0.7158
2024-10-26,59.51,33.11,26.4,0.5031
2024-10-27,54.2,38.27,15.93,0.6112
2024-10-28,74.42,47.06,27.36,0.566
2024-10-29,74.75,44.2,30.55,0.7113
2024-10-30,67.47,44.84,22.63,0.7177
2024-10-31,76.57,41.08,35.49,0.5976
2024-11-01,70.43,41.03,29.4,0.591
2024-11-02,66.06,40.16,25.9,0.6285
2024-11-03,65.64,37.01,28.63,0.4191
2024-11-04,75.45,45.72,29.73,0.7918
2024-11-05,51.69,33.46,18.23,0.7538
2024-11-06,81.65,44.57,37.08,0.7099
2024-11-07,58.45,31.47,26.98,0.7941
2024-11-08,62.38,42.48,19.9,0.636
2024-11-09,53.17,34.12,19.05,0.6359
2024-11-10,71.03,43.09,27.94,0.6649
2024-11-11,83.36,46.55,36.81,0.7456
2024-11-12,55.29,35.43,19.86,0.7383
2024-11-13,63.51,41.42,22.09,0.6288
2024-11-14,72.8,46.8,26.0,0.7588
2024-11-15,52.58,34.05,18.53,0.6715
2024-11-16,58.94,39.29,19.65,0.4862
2024-11-17,73.64,46.43,27.21,0.7937
2024-11-18,50.88,30.03,20.85,0.8368
2024-11-19,58.38,31.26,27.12,0.5649
2024-11-20,82.14,41.3,40.84,0.8116
2024-11-21,46.9,26.14,20.76,0.6592
2024-11-22,66.9,47.5,19.4,0.497
2024-11-23,62.11,33.16,28.95,0.7576
2024-11-24,55.14,35.16,19.98,0.7029
2024-11-25,71.15,48.75,22.4,0.5956
2024-11-26,49.53,27.57,21.96,0.2709
2024-11-27,77.95,44.89,33.06,0.8233
2024-11-28,67.3,39.54,27.76,0.4944
2024-11-29,75.81,42.6,33.21,0.662
2024-11-30,78.83,46.34,32.49,0.6069
2024-12-01,49.4,30.38,19.02,0.6302
2024-12-02,52.52,27.68,24.84,0.7081
2024-12-03,70.92,39.03,31.89,0.8203
2024-12-04,61.67,39.7,21.97,0.7759
2024-12-05,86.42,60.15,26.27,0.6686
2024-12-06,74.54,38.29,36.25,0.5417
2024-12-07,55.03,33.18,21.85,0.8128
2024-12-08,67.19,41.63,25.56,0.6776
2024-12-09,59.5,31.55,27.95,0.9222
2024-12-10,77.34,42.24,35.1,0.6834
2024-12-11,72.32,37.55,34.77,0.5891
2024-12-12,62.24,39.4,22.84,0.4821
2024-12-13,50.04,33.23,16.81,0.5743
2024-12-14,77.51,42.58,34.93,0.7425
2024-12-15,48.91,32.43,16.48,0.6525
2024-12-16,71.64,35.99,35.65,0.5455
2024-12-17,66.04,45.83,20.21,0.6199
2024-12-18,57.05,30.9,26.15,0.6411
2024-12-19,70.27,37.07,33.2,0.7918
2024-12-20,53.79,29.2,24.59,0.6279
2024-12-21,80.45,42.57,37.88,0.6407
2024-12-22,73.78,44.86,28.92,0.3927
2024-12-23,59.37,39.01,20.36,0.5744
2024-12-24,55.27,29.86,25.41,0.8053
2024-12-25,81.25,53.19,28.06,0.7057
2024-12-26,73.47,48.96,24.51,0.7256
2024-12-27,73.74,41.84,31.9,0.7317
2024-12-28,71.44,38.97,32.47,0.5648
2024-12-29,69.51,39.13,30.38,0.697
2024-12-30,43.14,21.99,21.15,0.6019
