transaction_id,timestamp,amount_sar,payment_method
biz_0115-000007,2024-10-01 12:54:01,2223.95,cash
biz_0115-000002,2024-10-01 14:55:11,2156.28,cash
biz_0115-000009,2024-10-01 15:46:45,1110.09,mada
biz_0115-000006,2024-10-01 15:59:49,1890.92,mada
biz_0115-000003,2024-10-01 17:04:09,1810.98,mada
biz_0115-000005,2024-10-01 17:24:58,1239.82,mada
biz_0115-000008,2024-10-01 18:07:33,2575.96,cash
biz_0115-000004,2024-10-01 18:08:46,941.66,mada
biz_0115-000010,2024-10-01 18:17:17,2998.86,mada
biz_0115-000011,2024-10-01 18:51:14,1981.81,mada
biz_0115-000001,2024-10-01 18:57:31,1559.73,mada
biz_0115-000014,2024-10-02 11:00:58,1056.71,mada
biz_0115-000019,2024-10-02 14:10:54,2061.01,cash
biz_0115-000012,2024-10-02 15:03:19,923.1,credit_card
biz_0115-000018,2024-10-02 16:34:10,996.73,mada
biz_0115-000017,2024-10-02 16:38:52,1274.59,cash
biz_0115-000016,2024-10-02 17:00:08,1566.81,mada
biz_0115-000015,2024-10-02 17:07:16,675.33,credit_card
biz_0115-000021,2024-10-02 17:57:05,1377.15,credit_card
biz_0115-000020,2024-10-02 19:12:33,2883.01,mada
biz_0115-000013,2024-10-02 19:34:13,226.72,mada
biz_0115-000032,2024-10-03 12:55:05,1406.18,credit_card
biz_0115-000025,2024-10-03 14:39:48,1858.13,mada
biz_0115-000022,2024-10-03 15:15:09,1071.86,cash
biz_0115-000024,2024-10-03 16:08:47,475.7,mada
biz_0115-000029,2024-10-03 16:57:26,2840.03,mada
biz_0115-000028,2024-10-03 18:03:52,2553.21,mada
biz_0115-000023,2024-10-03 18:12:08,655.82,mada
biz_0115-000026,2024-10-03 18:13:00,1870.13,mada
biz_0115-000031,2024-10-03 18:13:55,3318.01,mada
biz_0115-000033,2024-10-03 19:48:50,380.95,mada
biz_0115-000030,2024-10-03 20:52:41,5158.41,mada
biz_0115-000027,2024-10-03 21:02:10,2596.53,credit_card
biz_0115-000045,2024-10-04 12:05:18,2664.59,mada
biz_0115-000038,2024-10-04 15:10:28,1299.07,mada
biz_0115-000043,2024-10-04 15:46:31,3499.45,mada
biz_0115-000046,2024-10-04 15:48:56,7535.62,mada
biz_0115-000035,2024-10-04 16:28:59,992.53,mada
biz_0115-000034,2024-10-04 16:30:05,2693.88,mada
biz_0115-000037,2024-10-04 17:48:41,2648.32,mada
biz_0115-000039,2024-10-04 17:49:26,865.67,mada
biz_0115-000040,2024-10-04 19:01:08,676.68,mada
biz_0115-000036,2024-10-04 19:16:29,685.37,mada
biz_0115-000044,2024-10-04 19:17:15,1045.49,cash
biz_0115-000041,2024-10-04 19:37:19,551.25,mada
biz_0115-000042,2024-10-04 22:41:12,821.62,mada
biz_0115-000049,2024-10-05 12:14:12,957.08,mada
biz_0115-000052,2024-10-05 12:38:37,1517.51,credit_card
biz_0115-000047,2024-10-05 13:00:38,1362.06,mada
biz_0115-000056,2024-10-05 15:04:18,4243.58,mada
biz_0115-000053,2024-10-05 17:20:08,1784.84,mada
biz_0115-000055,2024-10-05 17:48:43,3117.22,cash
biz_0115-000054,2024-10-05 18:27:51,2002.49,mada
biz_0115-000051,2024-10-05 18:51:30,1011.69,mada
biz_0115-000057,2024-10-05 20:34:22,1182.61,cash
biz_0115-000050,2024-10-05 20:39:53,1767.56,cash
biz_0115-000048,2024-10-05 21:24:48,2354.2,mada
biz_0115-000063,2024-10-06 11:44:30,907.71,mada
biz_0115-000066,2024-10-06 12:36:02,960.99,cash
biz_0115-000058,2024-10-06 13:21:30,2118.02,mada
biz_0115-000064,2024-10-06 16:20:14,4268.27,mada
biz_0115-000062,2024-10-06 17:22:04,1811.03,mada
biz_0115-000068,2024-10-06 18:24:02,2044.1,mada
biz_0115-000060,2024-10-06 18:28:11,2001.2,mada
biz_0115-000067,2024-10-06 18:44:50,663.35,mada
biz_0115-000059,2024-10-06 20:24:54,2652.38,credit_card
biz_0115-000065,2024-10-06 21:07:40,1780.52,mada
biz_0115-000061,2024-10-06 22:30:38,986.21,cash
biz_0115-000074,2024-10-07 09:13:54,909.69,mada
biz_0115-000073,2024-10-07 10:30:00,4264.06,cash
biz_0115-000077,2024-10-07 12:55:45,5240.97,mada
biz_0115-000081,2024-10-07 14:37:13,1166.68,mada
biz_0115-000070,2024-10-07 15:12:49,751.09,credit_card
biz_0115-000075,2024-10-07 15:35:02,1937.67,cash
biz_0115-000080,2024-10-07 16:17:01,2310.56,mada
biz_0115-000069,2024-10-07 16:25:53,2252.92,mada
biz_0115-000078,2024-10-07 18:41:53,2543.78,mada
biz_0115-000079,2024-10-07 20:24:54,3465.67,mada
biz_0115-000071,2024-10-07 20:31:12,3024.58,credit_card
biz_0115-000072,2024-10-07 21:25:48,1690.85,mada
biz_0115-000076,2024-10-07 22:59:42,1205.7,mada
biz_0115-000087,2024-10-08 14:42:41,1511.32,mada
biz_0115-000088,2024-10-08 15:11:37,1727.02,credit_card
biz_0115-000089,2024-10-08 16:13:35,2489.78,mada
