transaction_id,timestamp,amount_sar,payment_method
biz_0445-000007,2024-10-01 08:30:33,406.75,cash
biz_0445-000009,2024-10-01 08:48:11,344.45,cash
biz_0445-000011,2024-10-01 10:36:07,222.06,credit_card
biz_0445-000005,2024-10-01 11:00:43,315.0,mada
biz_0445-000003,2024-10-01 11:43:44,226.32,mada
biz_0445-000013,2024-10-01 11:48:12,164.7,mada
biz_0445-000014,2024-10-01 12:07:35,287.11,mada
biz_0445-000001,2024-10-01 12:13:33,527.12,mada
biz_0445-000008,2024-10-01 13:28:59,253.86,mada
biz_0445-000004,2024-10-01 13:36:31,123.41,mada
biz_0445-000010,2024-10-01 16:21:01,189.78,mada
biz_0445-000018,2024-10-01 16:31:27,78.2,credit_card
biz_0445-000016,2024-10-01 17:13:19,139.12,mada
biz_0445-000002,2024-10-01 17:19:59,319.87,cash
biz_0445-000006,2024-10-01 17:21:13,155.58,credit_card
biz_0445-000017,2024-10-01 17:27:54,83.78,mada
biz_0445-000019,2024-10-01 18:40:35,430.14,cash
biz_0445-000012,2024-10-01 19:01:44,185.32,mada
biz_0445-000015,2024-10-01 19:54:01,203.14,mada
biz_0445-000039,2024-10-04 08:36:52,129.7,mada
biz_0445-000035,2024-10-04 10:43:51,503.26,cash
biz_0445-000027,2024-10-04 11:07:37,243.95,cash
biz_0445-000022,2024-10-04 11:12:44,259.52,mada
biz_0445-000034,2024-10-04 11:20:07,347.75,mada
biz_0445-000029,2024-10-04 11:24:17,280.78,mada
biz_0445-000030,2024-10-04 11:39:10,344.49,mada
biz_0445-000026,2024-10-04 11:47:58,151.44,mada
biz_0445-000037,2024-10-04 12:34:11,204.44,mada
biz_0445-000028,2024-10-04 12:45:31,128.88,cash
biz_0445-000033,2024-10-04 12:58:07,299.52,credit_card
biz_0445-000038,2024-10-04 13:04:09,257.51,cash
biz_0445-000031,2024-10-04 13:36:38,423.87,cash
biz_0445-000040,2024-10-04 13:55:33,198.35,mada
biz_0445-000036,2024-10-04 14:03:18,182.6,credit_card
biz_0445-000020,2024-10-04 14:35:47,447.02,mada
biz_0445-000021,2024-10-04 15:06:15,229.0,mada
biz_0445-000024,2024-10-04 15:45:16,211.33,mada
