transaction_id,timestamp,amount_sar,payment_method
biz_0301-000011,2024-10-01 11:13:49,276.6,mada
biz_0301-000015,2024-10-01 11:57:01,222.12,mada
biz_0301-000018,2024-10-01 12:32:52,250.7,mada
biz_0301-000002,2024-10-01 14:09:01,407.49,mada
biz_0301-000014,2024-10-01 14:15:33,761.57,mada
biz_0301-000006,2024-10-01 14:30:08,290.19,cash
biz_0301-000013,2024-10-01 14:55:42,243.63,mada
biz_0301-000016,2024-10-01 15:06:29,416.62,credit_card
biz_0301-000012,2024-10-01 15:19:15,214.05,mada
biz_0301-000003,2024-10-01 15:40:28,844.24,mada
biz_0301-000009,2024-10-01 16:45:43,221.59,mada
biz_0301-000005,2024-10-01 16:57:51,133.71,mada
biz_0301-000004,2024-10-01 19:31:42,205.32,mada
biz_0301-000008,2024-10-01 19:39:56,550.28,credit_card
biz_0301-000001,2024-10-01 19:47:43,334.19,mada
biz_0301-000017,2024-10-01 20:50:23,276.06,cash
biz_0301-000007,2024-10-01 21:15:37,210.65,mada
biz_0301-000010,2024-10-01 22:13:04,191.58,mada
biz_0301-000033,2024-10-02 12:07:55,337.82,cash
biz_0301-000031,2024-10-02 13:19:23,380.91,cash
biz_0301-000025,2024-10-02 14:11:54,165.9,mada
biz_0301-000024,2024-10-02 14:40:11,146.15,mada
biz_0301-000034,2024-10-02 14:47:42,160.61,mada
biz_0301-000028,2024-10-02 15:03:13,198.2,credit_card
biz_0301-000032,2024-10-02 15:54:22,353.28,mada
biz_0301-000029,2024-10-02 16:03:10,211.3,mada
biz_0301-000020,2024-10-02 17:16:30,104.73,mada
biz_0301-000027,2024-10-02 18:01:02,171.33,mada
biz_0301-000021,2024-10-02 18:22:18,223.28,mada
biz_0301-000023,2024-10-02 18:40:09,269.64,mada
biz_0301-000026,2024-10-02 19:14:22,413.81,credit_card
biz_0301-000019,2024-10-02 19:33:27,311.48,mada
biz_0301-000022,2024-10-02 20:53:11,535.2,mada
biz_0301-000030,2024-10-02 20:54:24,192.44,mada
biz_0301-000050,2024-10-03 11:36:58,415.85,mada
biz_0301-000041,2024-10-03 13:38:31,223.14,credit_card
biz_0301-000042,2024-10-03 14:34:15,461.66,cash
biz_0301-000038,2024-10-03 15:06:17,152.53,mada
biz_0301-000035,2024-10-03 15:16:46,419.9,mada
biz_0301-000037,2024-10-03 15:54:25,245.75,mada
biz_0301-000048,2024-10-03 16:06:18,597.83,mada
biz_0301-000039,2024-10-03 16:11:49,94.04,mada
biz_0301-000036,2024-10-03 17:04:47,214.42,mada
biz_0301-000047,2024-10-03 17:11:51,198.09,mada
biz_0301-000044,2024-10-03 17:38:24,338.18,mada
biz_0301-000046,2024-10-03 17:38:49,440.02,mada
biz_0301-000043,2024-10-03 18:34:51,205.56,mada
biz_0301-000040,2024-10-03 18:36:53,115.31,mada
biz_0301-000045,2024-10-03 20:34:20,251.8,mada
biz_0301-000049,2024-10-03 20:48:03,1123.82,cash
biz_0301-000055,2024-10-04 12:17:33,404.72,mada
biz_0301-000053,2024-10-04 12:51:31,275.16,mada
