transaction_id,timestamp,amount_sar,payment_method
biz_0042-000068,2024-10-01 00:05:19,28.75,mada
biz_0042-000003,2024-10-01 00:35:20,22.94,mada
biz_0042-000002,2024-10-01 01:12:33,57.93,cash
biz_0042-000038,2024-10-01 06:06:02,55.42,mada
biz_0042-000007,2024-10-01 07:10:22,26.49,mada
biz_0042-000032,2024-10-01 08:14:09,45.46,cash
biz_0042-000056,2024-10-01 08:24:41,56.93,mada
biz_0042-000025,2024-10-01 08:25:24,28.16,credit_card
biz_0042-000070,2024-10-01 08:25:59,40.31,cash
biz_0042-000066,2024-10-01 09:40:14,10.2,cash
biz_0042-000020,2024-10-01 09:52:01,31.62,mada
biz_0042-000049,2024-10-01 10:12:48,49.93,cash
biz_0042-000008,2024-10-01 10:23:31,23.28,mada
biz_0042-000064,2024-10-01 10:30:41,19.94,mada
biz_0042-000054,2024-10-01 10:37:34,70.6,mada
biz_0042-000058,2024-10-01 11:08:36,10.07,mada
biz_0042-000030,2024-10-01 11:13:37,93.37,cash
biz_0042-000021,2024-10-01 11:45:37,44.97,mada
biz_0042-000019,2024-10-01 11:56:41,30.69,credit_card
biz_0042-000053,2024-10-01 11:57:09,41.75,mada
biz_0042-000016,2024-10-01 12:08:59,27.84,mada
biz_0042-000024,2024-10-01 12:22:41,34.76,mada
biz_0042-000013,2024-10-01 12:57:42,54.49,mada
biz_0042-000023,2024-10-01 13:01:49,27.04,mada
biz_0042-000060,2024-10-01 13:36:58,46.97,cash
biz_0042-000009,2024-10-01 13:44:36,50.36,mada
biz_0042-000012,2024-10-01 14:19:13,35.55,mada
biz_0042-000027,2024-10-01 14:21:37,24.23,mada
biz_0042-000042,2024-10-01 14:32:41,45.14,mada
biz_0042-000055,2024-10-01 14:43:07,62.87,cash
biz_0042-000037,2024-10-01 14:46:57,27.27,mada
biz_0042-000065,2024-10-01 15:23:14,27.29,credit_card
biz_0042-000043,2024-10-01 16:40:36,31.95,credit_card
biz_0042-000063,2024-10-01 16:59:44,32.0,mada
biz_0042-000001,2024-10-01 17:01:10,15.65,cash
biz_0042-000026,2024-10-01 17:01:40,23.65,mada
biz_0042-000017,2024-10-01 17:05:05,99.62,cash
biz_0042-000004,2024-10-01 17:12:29,41.05,mada
biz_0042-000069,2024-10-01 17:25:51,15.78,mada
biz_0042-000031,2024-10-01 17:32:15,25.89,mada
biz_0042-000035,2024-10-01 17:35:25,30.23,mada
biz_0042-000067,2024-10-01 17:44:45,49.73,credit_card
biz_0042-000044,2024-10-01 18:02:25,20.42,mada
biz_0042-000014,2024-10-01 18:06:50,77.66,mada
biz_0042-000051,2024-10-01 18:07:50,35.32,cash
biz_0042-000029,2024-10-01 18:28:58,60.34,mada
biz_0042-000018,2024-10-01 18:52:34,40.58,mada
biz_0042-000011,2024-10-01 18:59:00,62.54,cash
biz_0042-000041,2024-10-01 19:00:11,47.41,mada
biz_0042-000047,2024-10-01 19:20:18,26.61,cash
biz_0042-000036,2024-10-01 19:36:25,17.24,mada
biz_0042-000015,2024-10-01 19:49:36,32.62,mada
biz_0042-000059,2024-10-01 19:56:01,13.17,cash
biz_0042-000034,2024-10-01 20:05:40,94.88,mada
biz_0042-000062,2024-10-01 20:15:32,33.06,cash
biz_0042-000046,2024-10-01 20:18:26,11.47,mada
biz_0042-000040,2024-10-01 20:45:25,60.25,cash
biz_0042-000028,2024-10-01 20:46:23,34.99,cash
biz_0042-000057,2024-10-01 20:48:14,24.08,cash
biz_0042-000045,2024-10-01 20:48:25,75.0,credit_card
biz_0042-000006,2024-10-01 20:50:41,20.98,credit_card
biz_0042-000010,2024-10-01 20:50:53,22.94,mada
biz_0042-000061,2024-10-01 21:15:51,51.46,mada
biz_0042-000052,2024-10-01 21:28:09,57.06,mada
biz_0042-000048,2024-10-01 21:39:34,80.94,cash
biz_0042-000005,2024-10-01 22:12:58,55.34,cash
biz_0042-000033,2024-10-01 22:29:33,22.91,mada
biz_0042-000022,2024-10-01 22:32:56,65.33,mada
biz_0042-000050,2024-10-01 22:41:41,24.68,mada
biz_0042-000039,2024-10-01 22:54:44,23.4,cash
biz_0042-000110,2024-10-02 00:05:37,17.3,mada
biz_0042-000082,2024-10-02 00:24:38,25.32,mada
biz_0042-000140,2024-10-02 00:29:47,8.42,mada
biz_0042-000098,2024-10-02 00:40:43,15.56,mada
biz_0042-000087,2024-10-02 00:50:13,102.45,cash
biz_0042-000105,2024-10-02 01:58:56,27.21,cash
biz_0042-000077,2024-10-02 02:08:35,22.2,mada
biz_0042-000071,2024-10-02 06:00:54,43.95,cash
biz_0042-000081,2024-10-02 06:33:17,10.19,cash
biz_0042-000115,2024-10-02 07:28:34,23.87,mada
biz_0042-000128,2024-10-02 07:59:35,69.13,mada
biz_0042-000072,2024-10-02 08:03:10,28.38,mada
biz_0042-000091,2024-10-02 08:06:25,43.62,mada
biz_0042-000107,2024-10-02 08:36:53,20.71,cash
biz_0042-000086,2024-10-02 08:52:59,34.75,mada
biz_0042-000118,2024-10-02 08:54:06,64.18,mada
biz_0042-000116,2024-10-02 08:58:40,57.52,credit_card
biz_0042-000108,2024-10-02 09:28:20,11.89,cash
biz_0042-000134,2024-10-02 09:40:05,4.69,mada
biz_0042-000096,2024-10-02 10:11:24,20.62,credit_card
biz_0042-000138,2024-10-02 10:44:46,31.98,mada
biz_0042-000121,2024-10-02 11:07:56,21.09,mada
biz_0042-000089,2024-10-02 11:09:31,20.55,mada
biz_0042-000080,2024-10-02 11:14:49,37.39,credit_card
biz_0042-000106,2024-10-02 11:50:46,15.34,mada
biz_0042-000135,2024-10-02 12:04:37,17.61,mada
biz_0042-000085,2024-10-02 12:05:18,59.15,mada
biz_0042-000127,2024-10-02 12:05:51,24.23,cash
biz_0042-000123,2024-10-02 12:16:50,13.71,cash
biz_0042-000090,2024-10-02 12:42:03,14.21,cash
biz_0042-000100,2024-10-02 12:43:56,35.98,cash
biz_0042-000094,2024-10-02 12:55:34,73.58,credit_card
biz_0042-000097,2024-10-02 12:56:40,24.81,mada
biz_0042-000083,2024-10-02 13:07:56,31.39,credit_card
biz_0042-000122,2024-10-02 13:15:50,23.73,mada
biz_0042-000119,2024-10-02 13:16:50,44.76,mada
biz_0042-000079,2024-10-02 13:19:59,21.12,credit_card
biz_0042-000104,2024-10-02 13:21:38,34.36,mada
biz_0042-000130,2024-10-02 13:39:42,34.02,cash
biz_0042-000076,2024-10-02 13:53:49,39.35,mada
biz_0042-000074,2024-10-02 14:39:37,29.09,cash
biz_0042-000103,2024-10-02 15:40:59,26.02,credit_card
biz_0042-000088,2024-10-02 16:06:43,34.99,cash
biz_0042-000112,2024-10-02 16:24:29,38.78,mada
biz_0042-000109,2024-10-02 16:26:08,24.66,mada
biz_0042-000136,2024-10-02 16:36:37,18.08,mada
biz_0042-000102,2024-10-02 17:06:58,45.48,mada
biz_0042-000075,2024-10-02 17:13:36,28.97,mada
biz_0042-000078,2024-10-02 17:18:27,8.52,cash
biz_0042-000073,2024-10-02 17:41:27,38.22,cash
biz_0042-000084,2024-10-02 18:01:34,59.28,mada
biz_0042-000111,2024-10-02 18:07:54,23.82,mada
biz_0042-000113,2024-10-02 18:10:23,32.44,mada
biz_0042-000125,2024-10-02 18:17:06,36.28,mada
biz_0042-000092,2024-10-02 18:26:09,17.05,credit_card
biz_0042-000117,2024-10-02 18:26:50,33.93,mada
biz_0042-000124,2024-10-02 18:32:18,18.0,mada
biz_0042-000139,2024-10-02 18:39:28,25.19,mada
biz_0042-000132,2024-10-02 18:41:11,26.26,credit_card
biz_0042-000131,2024-10-02 18:41:52,24.33,mada
biz_0042-000114,2024-10-02 18:47:25,41.75,mada
biz_0042-000126,2024-10-02 18:51:24,30.15,mada
biz_0042-000093,2024-10-02 18:58:22,24.49,mada
biz_0042-000099,2024-10-02 19:27:55,17.23,mada
biz_0042-000133,2024-10-02 20:17:22,75.61,mada
biz_0042-000101,2024-10-02 21:54:53,31.7,mada
biz_0042-000120,2024-10-02 21:57:08,79.29,mada
biz_0042-000095,2024-10-02 23:05:32,55.65,mada
biz_0042-000137,2024-10-02 23:08:22,26.78,cash
biz_0042-000129,2024-10-02 23:36:02,65.01,mada
biz_0042-000149,2024-10-03 00:15:53,30.79,mada
biz_0042-000151,2024-10-03 00:57:51,36.57,mada
biz_0042-000179,2024-10-03 01:04:08,32.2,cash
biz_0042-000184,2024-10-03 01:26:59,16.16,mada
biz_0042-000170,2024-10-03 07:31:18,22.6,mada
biz_0042-000167,2024-10-03 07:42:50,97.56,cash
biz_0042-000155,2024-10-03 07:53:09,20.83,credit_card
biz_0042-000156,2024-10-03 08:13:34,19.62,mada
biz_0042-000178,2024-10-03 08:27:42,20.74,mada
