date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,177.57,115.68,61.89,0.5347
2024-10-02,185.81,111.12,74.69,0.6088
2024-10-03,216.22,139.95,76.27,0.6582
2024-10-04,226.68,119.03,107.65,0.5564
2024-10-05,162.29,111.62,50.67,0.571
2024-10-06,164.7,114.34,50.36,0.4619
2024-10-07,147.5,88.39,59.11,0.6544
2024-10-08,195.78,121.64,74.14,0.6389
2024-10-09,184.15,96.62,87.53,0.8424
2024-10-10,146.85,88.98,57.87,0.617
2024-10-11,193.72,105.91,87.81,0.7189
2024-10-12,190.9,136.69,54.21,0.6775
2024-10-13,192.03,102.97,89.06,0.9828
2024-10-14,171.0,90.66,80.34,0.7303
2024-10-15,208.26,131.8,76.46,0.5895
2024-10-16,158.3,109.93,48.37,0.6938
2024-10-17,186.3,110.43,75.87,0.5831
2024-10-18,153.19,92.5,60.69,0.4892
2024-10-19,197.15,112.36,84.79,0.5361
2024-10-20,214.9,126.81,88.09,0.7778
2024-10-21,167.1,119.66,47.44,0.6324
2024-10-22,229.78,163.03,66.75,0.6219
2024-10-23,191.49,101.82,89.67,0.7201
2024-10-24,236.42,125.88,110.54,0.8992
2024-10-25,188.2,109.83,78.37,0.5923
2024-10-26,200.42,114.89,85.53,0.5348
2024-10-27,152.22,108.16,44.06,0.6562
2024-10-28,217.54,122.7,94.84,0.837
2024-10-29,165.64,102.87,62.77,0.7736
2024-10-30,211.7,147.13,64.57,0.7356
2024-10-31,172.41,90.38,82.03,0.8703
2024-11-01,214.04,132.02,82.02,0.5482
2024-11-02,163.98,86.44,77.54,0.6386
2024-11-03,228.11,148.83,79.28,0.8137
2024-11-04,178.22,89.53,88.69,0.7054
2024-11-05,148.26,104.0,44.26,0.6989
2024-11-06,205.56,103.42,102.14,0.7964
2024-11-07,197.66,138.0,59.66,0.6159
2024-11-08,145.35,84.86,60.49,0.7972
2024-11-09,206.08,105.77,100.31,0.7408
2024-11-10,170.11,86.14,83.97,0.5738
2024-11-11,188.2,96.69,91.51,0.6654
2024-11-12,175.46,105.95,69.51,0.4583
2024-11-13,227.64,129.26,98.38,0.4594
2024-11-14,210.86,150.91,59.95,0.7627
2024-11-15,161.81,113.78,48.03,0.521
2024-11-16,178.12,93.41,84.71,0.6176
2024-11-17,253.04,167.21,85.83,0.4914
2024-11-18,185.84,112.39,73.45,0.6566
2024-11-19,189.78,123.73,66.05,0.6615
2024-11-20,148.18,98.65,49.53,0.6554
2024-11-21,140.35,88.62,51.73,0.8342
2024-11-22,162.6,89.37,73.23,0.798
2024-11-23,195.75,132.51,63.24,0.6046
2024-11-24,166.63,85.12,81.51,0.6108
2024-11-25,174.43,87.79,86.64,0.6124
2024-11-26,188.43,103.34,85.09,0.5967
2024-11-27,198.78,104.23,94.55,0.4118
2024-11-28,185.9,94.16,91.74,0.8352
2024-11-29,188.77,97.78,90.99,0.6517
2024-11-30,158.93,108.73,50.2,0.795
2024-12-01,176.81,121.63,55.18,0.6477
2024-12-02,165.47,107.01,58.46,0.6838
2024-12-03,166.4,91.3,75.1,0.6005
2024-12-04,181.37,126.63,54.74,0.5195
2024-12-05,173.74,122.52,51.22,0.7178
2024-12-06,180.92,98.94,81.98,0.8153
2024-12-07,151.37,102.05,49.32,0.6701
2024-12-08,136.2,69.49,66.71,0.7493
2024-12-09,220.99,131.54,89.45,0.7721
2024-12-10,195.95,100.65,95.3,0.7278
2024-12-11,166.95,100.88,66.07,0.7631
2024-12-12,193.77,130.93,62.84,0.6274
2024-12-13,194.01,105.29,88.72,0.7413
2024-12-14,187.19,111.96,75.23,0.6244
2024-12-15,175.69,96.24,79.45,0.7986
2024-12-16,202.38,134.77,67.61,0.6759
2024-12-17,213.68,152.52,61.16,0.5134
2024-12-18,150.42,89.58,60.84,0.7933
2024-12-19,166.15,116.19,49.96,0.611
2024-12-20,184.53,93.25,91.28,0.6508
2024-12-21,165.53,112.18,53.35,0.5977
2024-12-22,186.18,132.06,54.12,0.7632
2024-12-23,157.18,82.3,74.88,0.7132
2024-12-24,161.88,95.3,66.58,0.6855
2024-12-25,174.29,88.85,85.44,0.6679
2024-12-26,200.28,121.86,78.42,0.7398
2024-12-27,233.69,133.15,100.54,0.3185
2024-12-28,221.36,157.26,64.1,0.6894
2024-12-29,165.77,104.72,61.05,0.5649
2024-12-30,175.42,109.14,66.28,0.5362
