date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,84.72,57.07,27.65,0.4496
2024-10-02,82.4,58.34,24.06,0.6609
2024-10-03,74.92,48.74,26.18,0.6116
2024-10-04,91.82,48.77,43.05,0.6906
2024-10-05,98.94,64.35,34.59,0.4468
2024-10-06,105.59,64.98,40.61,0.8494
2024-10-07,123.4,75.78,47.62,0.6795
2024-10-08,88.97,52.46,36.51,0.6474
2024-10-09,93.02,55.45,37.57,0.686
2024-10-10,81.41,44.35,37.06,0.6732
2024-10-11,84.35,44.01,40.34,0.6317
2024-10-12,95.14,66.73,28.41,0.6776
2024-10-13,74.18,40.85,33.33,0.7739
2024-10-14,86.85,48.94,37.91,0.6206
2024-10-15,99.09,50.49,48.6,0.6009
2024-10-16,92.77,59.29,33.48,0.4996
2024-10-17,94.63,48.27,46.36,0.9306
2024-10-18,97.57,49.86,47.71,0.5755
2024-10-19,103.94,74.03,29.91,0.5808
2024-10-20,99.67,67.98,31.69,0.6419
2024-10-21,80.9,44.69,36.21,0.7631
2024-10-22,93.83,49.58,44.25,0.6209
2024-10-23,81.16,55.68,25.48,0.6607
2024-10-24,76.49,49.08,27.41,0.6482
2024-10-25,95.89,68.14,27.75,0.5688
2024-10-26,111.12,68.1,43.02,0.6416
2024-10-27,91.03,57.07,33.96,0.6687
2024-10-28,107.37,69.15,38.22,0.6863
2024-10-29,101.58,60.01,41.57,0.5941
2024-10-30,104.38,59.27,45.11,0.5457
2024-10-31,96.36,52.6,43.76,0.745
2024-11-01,78.73,52.17,26.56,0.6369
2024-11-02,92.95,56.35,36.6,0.7795
2024-11-03,105.52,66.54,38.98,0.8589
2024-11-04,95.71,60.7,35.01,0.7224
2024-11-05,80.06,49.96,30.1,0.5928
2024-11-06,113.41,79.16,34.25,0.4977
2024-11-07,92.33,52.82,39.51,0.5119
2024-11-08,115.58,73.08,42.5,0.5941
2024-11-09,77.95,39.72,38.23,0.715
2024-11-10,84.7,58.26,26.44,0.5743
2024-11-11,69.93,36.56,33.37,0.4407
2024-11-12,105.36,71.65,33.71,0.6808
2024-11-13,94.66,57.83,36.83,0.7181
2024-11-14,102.23,58.23,44.0,0.4685
2024-11-15,90.85,56.27,34.58,0.7423
2024-11-16,83.8,59.22,24.58,0.6334
2024-11-17,105.07,70.85,34.22,0.8544
2024-11-18,96.48,62.51,33.97,0.6413
2024-11-19,90.41,46.36,44.05,0.6135
2024-11-20,68.95,48.31,20.64,0.6782
2024-11-21,70.61,36.35,34.26,0.7754
2024-11-22,107.07,59.49,47.58,0.7787
2024-11-23,96.96,69.49,27.47,0.5178
2024-11-24,82.21,43.8,38.41,0.7398
2024-11-25,100.71,51.95,48.76,0.8066
2024-11-26,96.99,57.7,39.29,0.9224
2024-11-27,107.55,54.91,52.64,0.6645
2024-11-28,101.76,54.71,47.05,0.9318
2024-11-29,115.88,68.42,47.46,0.7483
2024-11-30,90.51,61.79,28.72,0.5078
2024-12-01,111.22,62.27,48.95,0.6029
2024-12-02,103.46,69.69,33.77,0.6679
2024-12-03,94.42,64.07,30.35,0.5974
2024-12-04,97.45,67.45,30.0,0.4585
2024-12-05,89.37,54.5,34.87,0.6575
2024-12-06,97.2,62.51,34.69,0.5269
2024-12-07,96.45,54.3,42.15,0.3201
2024-12-08,85.15,52.98,32.17,0.7212
2024-12-09,99.17,56.77,42.4,0.7316
2024-12-10,85.53,50.84,34.69,0.7642
2024-12-11,92.9,48.37,44.53,0.6779
2024-12-12,92.63,50.18,42.45,0.5349
2024-12-13,109.87,57.13,52.74,0.6289
2024-12-14,94.51,48.99,45.52,0.8155
2024-12-15,90.19,61.88,28.31,0.7303
2024-12-16,73.81,45.29,28.52,0.6203
2024-12-17,93.24,66.32,26.92,0.7364
2024-12-18,98.68,66.72,31.96,0.6209
2024-12-19,87.77,62.43,25.34,0.6568
2024-12-20,94.98,61.27,33.71,0.6024
2024-12-21,73.2,51.01,22.19,0.7076
2024-12-22,77.4,47.92,29.48,0.6168
2024-12-23,82.47,55.47,27.0,0.5258
2024-12-24,108.76,71.53,37.23,0.6159
2024-12-25,76.86,52.2,24.66,0.7922
2024-12-26,104.47,57.28,47.19,0.6275
2024-12-27,84.45,52.71,31.74,0.6165
2024-12-28,97.29,53.19,44.1,0.6689
2024-12-29,73.54,48.92,24.62,0.4636
2024-12-30,76.5,45.64,30.86,0.4121
