date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,27.63,16.02,11.61,0.7886
2024-10-02,17.96,9.35,8.61,0.7011
2024-10-03,19.21,12.84,6.37,0.7104
2024-10-04,28.35,15.79,12.56,0.5755
2024-10-05,16.34,8.45,7.89,0.5515
2024-10-06,28.2,19.78,8.42,0.7761
2024-10-07,19.05,11.55,7.5,0.4648
2024-10-08,27.9,15.09,12.81,0.776
2024-10-09,27.49,15.66,11.83,0.7149
2024-10-10,29.57,15.37,14.2,0.5907
2024-10-11,15.48,10.83,4.65,0.6021
2024-10-12,21.92,11.12,10.8,0.6399
2024-10-13,26.35,16.22,10.13,0.6947
2024-10-14,22.95,14.02,8.93,0.4726
2024-10-15,16.01,9.27,6.74,0.7623
2024-10-16,33.06,19.07,13.99,0.4368
2024-10-17,20.95,14.77,6.18,0.6128
2024-10-18,26.38,16.3,10.08,0.5345
2024-10-19,22.56,15.14,7.42,0.7617
2024-10-20,22.01,12.8,9.21,0.5646
2024-10-21,25.44,18.03,7.41,0.6776
2024-10-22,32.39,20.06,12.33,0.6977
2024-10-23,33.35,19.71,13.64,0.576
2024-10-24,34.46,18.24,16.22,0.7296
2024-10-25,22.35,12.51,9.84,0.6172
2024-10-26,30.32,18.74,11.58,0.6836
2024-10-27,20.02,11.26,8.76,0.7927
2024-10-28,32.68,19.99,12.69,0.6813
2024-10-29,23.98,13.15,10.83,0.5535
2024-10-30,28.28,15.78,12.5,0.6753
2024-10-31,19.49,10.13,9.36,0.7209
2024-11-01,18.07,10.65,7.42,0.6925
2024-11-02,17.48,9.62,7.86,0.7802
2024-11-03,19.64,13.28,6.36,0.5639
2024-11-04,19.49,10.88,8.61,0.636
2024-11-05,17.24,9.93,7.31,0.6107
2024-11-06,15.03,9.29,5.74,0.6149
2024-11-07,29.92,17.34,12.58,0.5234
2024-11-08,22.5,13.76,8.74,0.7759
2024-11-09,21.71,11.55,10.16,0.5098
2024-11-10,24.11,16.88,7.23,0.4889
2024-11-11,21.19,14.97,6.22,0.6771
2024-11-12,22.01,11.81,10.2,0.7046
2024-11-13,33.63,18.1,15.53,0.7503
2024-11-14,31.0,21.62,9.38,0.8476
2024-11-15,32.0,22.6,9.4,0.5981
2024-11-16,19.64,13.55,6.09,0.5935
2024-11-17,23.46,16.39,7.07,0.6604
2024-11-18,27.19,17.97,9.22,0.4948
2024-11-19,27.81,15.12,12.69,0.7122
2024-11-20,21.78,12.6,9.18,0.6036
2024-11-21,34.2,20.91,13.29,0.8137
2024-11-22,24.12,15.09,9.03,0.7464
2024-11-23,32.44,19.49,12.95,0.8812
2024-11-24,18.3,10.21,8.09,0.5187
2024-11-25,24.28,15.99,8.29,0.6204
2024-11-26,20.39,13.04,7.35,0.78
2024-11-27,31.8,16.71,15.09,0.6991
2024-11-28,17.09,11.45,5.64,0.5653
2024-11-29,33.78,19.99,13.79,0.4753
2024-11-30,22.46,14.56,7.9,0.7909
2024-12-01,33.55,21.34,12.21,0.5988
2024-12-02,22.44,13.63,8.81,0.9675
2024-12-03,33.61,22.78,10.83,0.7951
2024-12-04,18.74,12.91,5.83,0.5081
2024-12-05,26.17,17.06,9.11,0.67
2024-12-06,32.96,21.56,11.4,0.7034
2024-12-07,22.84,14.65,8.19,0.5332
2024-12-08,28.4,18.11,10.29,0.7197
2024-12-09,18.18,10.95,7.23,0.6242
2024-12-10,21.52,14.86,6.66,0.5447
2024-12-11,28.69,17.45,11.24,0.5995
2024-12-12,26.92,18.79,8.13,0.856
2024-12-13,20.57,12.24,8.33,0.6164
2024-12-14,21.58,14.01,7.57,0.6319
2024-12-15,33.95,22.78,11.17,0.7159
2024-12-16,29.11,20.33,8.78,0.8973
2024-12-17,32.01,18.64,13.37,0.7692
2024-12-18,28.03,18.38,9.65,0.623
2024-12-19,26.19,15.83,10.36,0.5035
2024-12-20,33.62,19.54,14.08,0.8563
2024-12-21,26.4,15.54,10.86,0.6303
2024-12-22,24.36,17.14,7.22,0.7923
2024-12-23,16.33,9.62,6.71,0.587
2024-12-24,32.08,19.2,12.88,0.8756
2024-12-25,26.69,17.83,8.86,0.7523
2024-12-26,33.13,18.63,14.5,0.7735
2024-12-27,22.36,15.56,6.8,0.5077
2024-12-28,24.4,15.23,9.17,0.8714
2024-12-29,24.4,15.18,9.22,0.5703
2024-12-30,27.96,15.27,12.69,0.6936
