date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,74.99,42.31,32.68,0.6567
2024-10-02,110.79,58.91,51.88,0.7292
2024-10-03,86.05,59.07,26.98,0.701
2024-10-04,91.69,65.2,26.49,0.7712
2024-10-05,87.63,55.02,32.61,0.795
2024-10-06,95.47,58.18,37.29,0.8398
2024-10-07,78.86,42.0,36.86,0.6622
2024-10-08,89.75,63.02,26.73,0.9311
2024-10-09,84.47,60.3,24.17,0.6776
2024-10-10,82.08,56.68,25.4,0.6305
2024-10-11,95.08,63.77,31.31,0.6658
2024-10-12,81.07,55.29,25.78,0.6572
2024-10-13,102.97,59.72,43.25,0.8254
2024-10-14,72.21,48.71,23.5,0.7725
2024-10-15,93.54,51.66,41.88,0.7873
2024-10-16,100.76,65.55,35.21,0.8757
2024-10-17,85.68,45.16,40.52,0.6624
2024-10-18,107.03,59.09,47.94,0.4876
2024-10-19,89.91,49.55,40.36,0.6631
2024-10-20,98.85,57.31,41.54,0.7495
2024-10-21,94.01,55.06,38.95,0.5709
2024-10-22,107.18,58.7,48.48,0.7911
2024-10-23,84.74,50.94,33.8,0.5015
2024-10-24,73.48,39.6,33.88,0.6411
2024-10-25,96.19,51.12,45.07,0.438
2024-10-26,85.6,52.42,33.18,0.5706
2024-10-27,84.88,47.18,37.7,0.7035
2024-10-28,93.72,56.19,37.53,0.4674
2024-10-29,89.08,53.57,35.51,0.7253
2024-10-30,90.84,49.93,40.91,0.5326
2024-10-31,101.23,62.33,38.9,0.5781
2024-11-01,104.53,65.48,39.05,0.6609
2024-11-02,111.09,67.6,43.49,0.5573
2024-11-03,90.3,63.02,27.28,0.5136
2024-11-04,100.46,66.17,34.29,0.7203
2024-11-05,93.69,62.14,31.55,0.3875
2024-11-06,112.67,81.12,31.55,0.7349
2024-11-07,86.82,53.57,33.25,0.5194
2024-11-08,120.74,60.81,59.93,0.636
2024-11-09,99.88,57.72,42.16,0.574
2024-11-10,96.7,62.93,33.77,0.4604
2024-11-11,102.42,66.84,35.58,0.6343
2024-11-12,103.02,58.87,44.15,0.5906
2024-11-13,104.36,55.95,48.41,0.6791
2024-11-14,89.83,45.21,44.62,0.5469
2024-11-15,96.89,48.48,48.41,0.7386
2024-11-16,96.39,50.0,46.39,0.609
2024-11-17,101.43,52.45,48.98,0.5993
2024-11-18,83.96,52.91,31.05,0.6742
2024-11-19,94.13,64.19,29.94,0.6754
2024-11-20,89.75,48.9,40.85,0.754
2024-11-21,93.01,65.54,27.47,0.7648
2024-11-22,97.24,53.97,43.27,0.611
2024-11-23,77.99,41.22,36.77,0.6166
2024-11-24,109.3,56.08,53.22,0.5857
2024-11-25,85.69,54.99,30.7,0.5642
2024-11-26,96.83,63.95,32.88,0.5798
2024-11-27,87.9,51.47,36.43,0.684
2024-11-28,99.63,56.36,43.27,0.8484
2024-11-29,95.39,68.08,27.31,0.6672
2024-11-30,73.1,50.33,22.77,0.7907
2024-12-01,84.02,46.27,37.75,0.5763
2024-12-02,94.89,58.94,35.95,0.589
2024-12-03,88.54,58.15,30.39,0.6957
2024-12-04,107.17,64.42,42.75,0.856
2024-12-05,95.29,58.9,36.39,0.4537
2024-12-06,64.94,41.68,23.26,0.4031
2024-12-07,108.22,57.03,51.19,0.7009
2024-12-08,97.34,51.71,45.63,0.5999
2024-12-09,88.68,52.65,36.03,0.7294
2024-12-10,81.1,54.74,26.36,0.6276
2024-12-11,72.85,46.04,26.81,0.5581
2024-12-12,91.45,60.9,30.55,0.6995
2024-12-13,80.98,40.61,40.37,0.6256
2024-12-14,92.85,48.46,44.39,0.5077
2024-12-15,102.72,66.8,35.92,0.6695
2024-12-16,107.12,68.76,38.36,0.8108
2024-12-17,87.56,48.39,39.17,0.7315
2024-12-18,84.75,51.86,32.89,0.5206
2024-12-19,81.67,40.92,40.75,0.3917
2024-12-20,105.89,71.51,34.38,0.8369
2024-12-21,91.87,47.15,44.72,0.5157
2024-12-22,97.06,67.23,29.83,0.5878
2024-12-23,92.67,62.38,30.29,0.6475
2024-12-24,87.13,56.45,30.68,0.7511
2024-12-25,115.85,59.41,56.44,0.6455
2024-12-26,85.95,46.91,39.04,0.5865
2024-12-27,105.13,57.75,47.38,0.6786
2024-12-28,116.11,68.31,47.8,0.515
2024-12-29,94.83,55.98,38.85,0.7781
2024-12-30,95.7,54.27,41.43,0.6865
